ID,ClassID,SubclassID,Material,InventoryType,SheatheType,Sound_override_subclassID,IconFileDataID,ItemGroupSoundsID
12832,9,4,0,0,0,-1,134939,20
12833,9,4,0,0,0,-1,134939,20
12834,9,4,0,0,0,-1,134939,20
12835,9,4,0,0,0,-1,134939,20
12836,9,4,0,0,0,-1,134939,20
12837,9,4,0,0,0,-1,134939,20
12838,9,4,0,0,0,-1,134939,20
12839,9,4,0,0,0,-1,134939,20
18592,9,4,0,0,0,-1,134939,20
19202,9,4,0,0,0,-1,134939,20
19203,9,4,0,0,0,-1,134939,20
19204,9,4,0,0,0,-1,134939,20
19205,9,4,0,0,0,-1,134939,20
19206,9,4,0,0,0,-1,134939,20
19207,9,4,0,0,0,-1,134939,20
19208,9,4,0,0,0,-1,134939,20
19209,9,4,0,0,0,-1,134939,20
19210,9,4,0,0,0,-1,134939,20
19211,9,4,0,0,0,-1,134939,20
19212,9,4,0,0,0,-1,134939,20
19776,9,4,0,0,0,-1,134939,20
19777,9,4,0,0,0,-1,134939,20
19778,9,4,0,0,0,-1,134939,20
19779,9,4,0,0,0,-1,134939,20
19780,9,4,0,0,0,-1,134939,20
19781,9,4,0,0,0,-1,134939,20
20040,9,4,0,0,0,-1,134939,20
22209,9,4,0,0,0,-1,134939,20
22214,9,4,0,0,0,-1,134939,20
22219,9,4,0,0,0,-1,134939,20
22221,9,4,0,0,0,-1,134939,20
22703,9,4,0,0,0,-1,134939,20
22704,9,4,0,0,0,-1,134939,20
22705,9,4,0,0,0,-1,134939,20
22766,9,4,0,0,0,-1,134939,20
22767,9,4,0,0,0,-1,134939,20
22768,9,4,0,0,0,-1,134939,20
23590,9,4,0,0,0,-1,134939,20
23591,9,4,0,0,0,-1,134939,20
23592,9,4,0,0,0,-1,134939,20
23593,9,4,0,0,0,-1,134939,20
23594,9,4,0,0,0,-1,134939,20
23595,9,4,0,0,0,-1,134939,20
23596,9,4,0,0,0,-1,134939,20
23597,9,4,0,0,0,-1,134939,20
23598,9,4,0,0,0,-1,134939,20
23599,9,4,0,0,0,-1,134939,20
23600,9,4,0,0,0,-1,134939,20
23601,9,4,0,0,0,-1,134939,20
23602,9,4,0,0,0,-1,134939,20
23603,9,4,0,0,0,-1,134939,20
23604,9,4,0,0,0,-1,134939,20
23618,9,4,0,0,0,-1,134939,20
23619,9,4,0,0,0,-1,134939,20
23638,9,4,0,0,0,-1,134939,20
24002,9,4,0,0,0,-1,134939,20
25526,9,4,0,0,0,-1,134939,20
28632,9,4,0,0,0,-1,134939,20
32441,9,4,0,0,0,-1,134939,20
32442,9,4,0,0,0,-1,134939,20
32443,9,4,0,0,0,-1,134939,20
32444,9,4,0,0,0,-1,134939,20
116726,9,4,0,0,0,-1,134939,20
116727,9,4,0,0,0,-1,134939,20
116728,9,4,0,0,0,-1,134939,20
123957,9,4,0,0,0,-1,134939,20
124462,9,4,0,0,0,-1,134939,20
136696,9,4,0,0,0,-1,134939,20
136697,9,4,0,0,0,-1,134939,20
136698,9,4,0,0,0,-1,134939,20
136699,9,4,0,0,0,-1,134939,20
136709,9,4,0,0,0,-1,134939,20
137687,9,4,0,0,0,-1,134939,20
151709,9,4,0,0,0,-1,134939,20
20377,12,0,0,0,0,-1,134298,15
74755,12,0,0,0,0,-1,134298,15
159767,12,0,0,0,0,-1,134298,15
4751,12,0,0,0,0,-1,136063,15
5064,12,0,0,0,0,-1,136063,15
16305,12,0,0,0,0,-1,136063,15
3892,4,1,7,1,0,-1,133135,7
4041,4,1,7,1,0,-1,133135,7
8754,4,1,7,1,0,-1,133135,7
24657,4,1,7,1,0,-1,133135,7
26060,4,1,7,1,0,-1,133135,7
26068,4,1,7,1,0,-1,133135,7
26084,4,1,7,1,0,-1,133135,7
26092,4,1,7,1,0,-1,133135,7
26100,4,1,7,1,0,-1,133135,7
26108,4,1,7,1,0,-1,133135,7
26116,4,1,7,1,0,-1,133135,7
26124,4,1,7,1,0,-1,133135,7
26132,4,1,7,1,0,-1,133135,7
26140,4,1,7,1,0,-1,133135,7
26148,4,1,7,1,0,-1,133135,7
26156,4,1,7,1,0,-1,133135,7
26164,4,1,7,1,0,-1,133135,7
38497,4,1,7,1,0,-1,133135,7
65765,4,1,7,1,0,-1,133135,7
66148,4,1,7,1,0,-1,133135,7
66176,4,1,7,1,0,-1,133135,7
66294,4,1,7,1,0,-1,133135,7
66322,4,1,7,1,0,-1,133135,7
66440,4,1,7,1,0,-1,133135,7
66468,4,1,7,1,0,-1,133135,7
66586,4,1,7,1,0,-1,133135,7
66614,4,1,7,1,0,-1,133135,7
66733,4,1,7,1,0,-1,133135,7
66761,4,1,7,1,0,-1,133135,7
4724,4,2,8,1,0,-1,133122,7
19484,15,0,0,0,0,-1,133736,19
122154,15,0,0,0,0,-1,133736,19
138249,15,0,0,0,0,-1,133736,19
161198,15,0,0,0,0,-1,133736,19
4441,12,0,0,0,0,-1,132796,17
5835,12,0,0,0,0,-1,132796,17
6212,12,0,0,0,0,-1,134177,15
6799,12,0,0,0,0,-1,134177,15
19882,12,0,0,0,0,-1,134177,15
20760,12,0,0,0,0,-1,134177,15
22640,12,0,0,0,0,-1,134177,15
156856,12,0,0,0,0,-1,134177,15
6181,12,0,0,0,0,-1,133730,12
6281,12,0,0,0,0,-1,133730,12
124505,12,0,0,0,0,-1,133730,12
4510,12,0,0,0,0,-1,134335,24
5366,12,0,0,0,0,-1,134335,24
5687,12,0,0,0,0,-1,134335,24
7672,12,0,0,0,0,-1,134335,24
18799,12,0,0,0,0,-1,134335,24
35125,12,0,0,0,0,-1,134335,24
23074,12,0,0,0,0,-1,133724,22
152595,12,0,0,0,0,-1,133724,22
4431,12,0,0,0,0,-1,134133,24
4435,12,0,0,0,0,-1,134133,24
6083,12,0,0,0,0,-1,134133,24
11184,12,0,0,0,0,-1,134133,24
16784,12,0,0,0,0,-1,134133,24
21137,12,0,0,0,0,-1,134133,24
4807,12,0,0,0,0,-1,134341,15
4868,12,0,0,0,0,-1,134341,15
4896,12,0,0,0,0,-1,134341,15
6258,12,0,0,0,0,-1,134341,15
22216,12,0,0,0,0,-1,134341,15
22217,12,0,0,0,0,-1,134341,15
30867,12,0,0,0,0,-1,134341,15
31373,12,0,0,0,0,-1,134341,15
139349,12,0,0,0,0,-1,134341,15
4621,12,0,0,0,0,-1,132608,8
12220,12,0,0,0,0,-1,132608,8
17406,0,5,0,0,0,-1,133945,16
7249,12,0,0,0,0,-1,134138,24
7293,12,0,0,0,0,-1,134138,24
33187,12,0,0,0,0,-1,134138,24
3944,4,1,7,6,0,-1,132491,7
4785,4,1,7,6,0,-1,132491,7
4786,4,1,7,6,0,-1,132491,7
6477,4,1,7,6,0,-1,132491,7
6513,4,1,7,6,0,-1,132491,7
9742,4,1,7,6,0,-1,132491,7
10180,4,1,7,6,0,-1,132491,7
13403,4,1,7,6,0,-1,132491,7
14093,4,1,7,6,0,-1,132491,7
14217,4,1,7,6,0,-1,132491,7
16975,4,1,7,6,0,-1,132491,7
24576,4,1,7,6,0,-1,132491,7
24677,4,1,7,6,0,-1,132491,7
24685,4,1,7,6,0,-1,132491,7
25341,4,1,7,6,0,-1,132491,7
26056,4,1,7,6,0,-1,132491,7
26064,4,1,7,6,0,-1,132491,7
26080,4,1,7,6,0,-1,132491,7
26088,4,1,7,6,0,-1,132491,7
26096,4,1,7,6,0,-1,132491,7
26104,4,1,7,6,0,-1,132491,7
26112,4,1,7,6,0,-1,132491,7
26120,4,1,7,6,0,-1,132491,7
26128,4,1,7,6,0,-1,132491,7
26136,4,1,7,6,0,-1,132491,7
26144,4,1,7,6,0,-1,132491,7
26152,4,1,7,6,0,-1,132491,7
26160,4,1,7,6,0,-1,132491,7
27530,4,1,7,6,0,-1,132491,7
33358,4,1,7,6,0,-1,132491,7
33365,4,1,7,6,0,-1,132491,7
35955,4,1,7,6,0,-1,132491,7
35963,4,1,7,6,0,-1,132491,7
35971,4,1,7,6,0,-1,132491,7
35979,4,1,7,6,0,-1,132491,7
35987,4,1,7,6,0,-1,132491,7
35995,4,1,7,6,0,-1,132491,7
36003,4,1,7,6,0,-1,132491,7
36011,4,1,7,6,0,-1,132491,7
36019,4,1,7,6,0,-1,132491,7
36027,4,1,7,6,0,-1,132491,7
36035,4,1,7,6,0,-1,132491,7
36043,4,1,7,6,0,-1,132491,7
36051,4,1,7,6,0,-1,132491,7
36059,4,1,7,6,0,-1,132491,7
49513,4,1,7,6,0,-1,132491,7
51968,4,1,7,6,0,-1,132491,7
51971,4,1,7,6,0,-1,132491,7
52990,4,1,7,6,0,-1,132491,7
56673,4,1,7,6,0,-1,132491,7
57959,4,1,7,6,0,-1,132491,7
60921,4,1,7,6,0,-1,132491,7
62100,4,1,7,6,0,-1,132491,7
62120,4,1,7,6,0,-1,132491,7
63267,4,1,7,6,0,-1,132491,7
65680,4,1,7,6,0,-1,132491,7
66252,4,1,7,6,0,-1,132491,7
66275,4,1,7,6,0,-1,132491,7
66398,4,1,7,6,0,-1,132491,7
66421,4,1,7,6,0,-1,132491,7
66544,4,1,7,6,0,-1,132491,7
66567,4,1,7,6,0,-1,132491,7
66691,4,1,7,6,0,-1,132491,7
66714,4,1,7,6,0,-1,132491,7
66837,4,1,7,6,0,-1,132491,7
66860,4,1,7,6,0,-1,132491,7
68747,4,1,7,6,0,-1,132491,7
76865,4,1,7,6,0,-1,132491,7
79953,4,1,7,6,0,-1,132491,7
79962,4,1,7,6,0,-1,132491,7
79979,4,1,7,6,0,-1,132491,7
81359,4,1,7,6,0,-1,132491,7
81368,4,1,7,6,0,-1,132491,7
90757,4,1,7,6,0,-1,132491,7
90777,4,1,7,6,0,-1,132491,7
106287,4,1,7,6,0,-1,132491,7
106327,4,1,7,6,0,-1,132491,7
112068,4,1,7,6,0,-1,132491,7
3954,4,1,7,9,0,-1,132604,7
10136,4,1,7,9,0,-1,132604,7
11766,4,1,7,9,0,-1,132604,7
12546,4,1,7,9,0,-1,132604,7
24437,4,1,7,9,0,-1,132604,7
44200,4,1,7,9,0,-1,132604,7
49546,4,1,7,9,0,-1,132604,7
57977,4,1,7,9,0,-1,132604,7
7051,4,1,7,5,0,-1,135008,7
7058,4,1,7,5,0,-1,135008,7
10246,4,1,7,5,0,-1,135008,7
14230,4,1,7,5,0,-1,135008,7
14267,4,1,7,5,0,-1,135008,7
21855,4,1,7,5,0,-1,135008,7
24687,4,1,7,5,0,-1,135008,7
25340,4,1,7,5,0,-1,135008,7
25348,4,1,7,5,0,-1,135008,7
26058,4,1,7,5,0,-1,135008,7
26066,4,1,7,5,0,-1,135008,7
26082,4,1,7,5,0,-1,135008,7
26090,4,1,7,5,0,-1,135008,7
26098,4,1,7,5,0,-1,135008,7
26106,4,1,7,5,0,-1,135008,7
26114,4,1,7,5,0,-1,135008,7
26122,4,1,7,5,0,-1,135008,7
26130,4,1,7,5,0,-1,135008,7
26138,4,1,7,5,0,-1,135008,7
26146,4,1,7,5,0,-1,135008,7
26154,4,1,7,5,0,-1,135008,7
26162,4,1,7,5,0,-1,135008,7
33364,4,1,7,5,0,-1,135008,7
33371,4,1,7,5,0,-1,135008,7
38492,4,1,7,5,0,-1,135008,7
62091,4,1,7,5,0,-1,135008,7
62109,4,1,7,5,0,-1,135008,7
66162,4,1,7,5,0,-1,135008,7
66189,4,1,7,5,0,-1,135008,7
66308,4,1,7,5,0,-1,135008,7
66335,4,1,7,5,0,-1,135008,7
66454,4,1,7,5,0,-1,135008,7
66481,4,1,7,5,0,-1,135008,7
66600,4,1,7,5,0,-1,135008,7
66627,4,1,7,5,0,-1,135008,7
66747,4,1,7,5,0,-1,135008,7
66774,4,1,7,5,0,-1,135008,7
90768,4,1,7,5,0,-1,135008,7
90786,4,1,7,5,0,-1,135008,7
106312,4,1,7,5,0,-1,135008,7
106351,4,1,7,5,0,-1,135008,7
6726,4,1,7,6,0,-1,132504,7
7370,4,1,7,6,0,-1,132504,7
9853,4,1,7,6,0,-1,132504,7
13856,4,1,7,6,0,-1,132504,7
20625,4,1,7,6,0,-1,132504,7
24575,4,1,7,6,0,-1,132504,7
25982,4,1,7,6,0,-1,132504,7
27547,4,1,7,6,0,-1,132504,7
28495,4,1,7,6,0,-1,132504,7
29250,4,1,7,6,0,-1,132504,7
29771,4,1,7,6,0,-1,132504,7
31725,4,1,7,6,0,-1,132504,7
57983,4,1,7,6,0,-1,132504,7
59184,4,1,7,6,0,-1,132504,7
59188,4,1,7,6,0,-1,132504,7
61125,4,1,7,6,0,-1,132504,7
127194,4,1,7,6,0,-1,132504,7
150397,4,1,7,6,0,-1,132504,7
9395,4,1,7,10,0,-1,132958,7
21318,4,1,7,10,0,-1,132958,7
24608,4,1,7,10,0,-1,132958,7
31510,4,1,7,10,0,-1,132958,7
4253,4,2,8,10,0,-1,132958,7
6397,4,2,8,10,0,-1,132958,7
6605,4,2,8,10,0,-1,132958,7
6727,4,2,8,10,0,-1,132958,7
9832,4,2,8,10,0,-1,132958,7
10110,4,2,8,10,0,-1,132958,7
14583,4,2,8,10,0,-1,132958,7
15115,4,2,8,10,0,-1,132958,7
15125,4,2,8,10,0,-1,132958,7
15343,4,2,8,10,0,-1,132958,7
16712,4,2,8,10,0,-1,132958,7
20271,4,2,8,10,0,-1,132958,7
20304,4,2,8,10,0,-1,132958,7
20318,4,2,8,10,0,-1,132958,7
21458,4,2,8,10,0,-1,132958,7
21501,4,2,8,10,0,-1,132958,7
22006,4,2,8,10,0,-1,132958,7
25591,4,2,8,10,0,-1,132958,7
25969,4,2,8,10,0,-1,132958,7
32328,4,2,8,10,0,-1,132958,7
34372,4,2,8,10,0,-1,132958,7
39410,4,2,8,10,0,-1,132958,7
40349,4,2,8,10,0,-1,132958,7
45293,4,2,8,10,0,-1,132958,7
49548,4,2,8,10,0,-1,132958,7
52916,4,2,8,10,0,-1,132958,7
53366,4,2,8,10,0,-1,132958,7
54725,4,2,8,10,0,-1,132958,7
54871,4,2,8,10,0,-1,132958,7
57227,4,2,8,10,0,-1,132958,7
57951,4,2,8,10,0,-1,132958,7
58982,4,2,8,10,0,-1,132958,7
62870,4,2,8,10,0,-1,132958,7
78081,4,2,8,10,0,-1,132958,7
78257,4,2,8,10,0,-1,132958,7
78266,4,2,8,10,0,-1,132958,7
97647,4,2,8,10,0,-1,132958,7
150480,4,2,8,10,0,-1,132958,7
156022,4,2,8,10,0,-1,132958,7
4060,4,2,8,7,0,-1,134593,7
4976,4,2,8,7,0,-1,134593,7
9652,4,2,8,7,0,-1,134593,7
11823,4,2,8,7,0,-1,134593,7
12041,4,2,8,7,0,-1,134593,7
15366,4,2,8,7,0,-1,134593,7
15456,4,2,8,7,0,-1,134593,7
17005,4,2,8,5,0,-1,135017,7
7948,4,2,8,6,0,-1,132511,7
13011,4,2,8,6,0,-1,132511,7
22494,4,2,8,6,0,-1,132511,7
25350,4,2,8,6,0,-1,132511,7
25358,4,2,8,6,0,-1,132511,7
28655,4,2,8,6,0,-1,132511,7
29264,4,2,8,6,0,-1,132511,7
30914,4,2,8,6,0,-1,132511,7
33373,4,2,8,6,0,-1,132511,7
33380,4,2,8,6,0,-1,132511,7
33583,4,2,8,6,0,-1,132511,7
43591,4,2,8,6,0,-1,132511,7
62089,4,2,8,6,0,-1,132511,7
62107,4,2,8,6,0,-1,132511,7
90770,4,2,8,6,0,-1,132511,7
90788,4,2,8,6,0,-1,132511,7
106286,4,2,8,6,0,-1,132511,7
106328,4,2,8,6,0,-1,132511,7
7538,4,3,5,5,0,-1,132627,10
9765,4,3,5,5,0,-1,132627,10
10784,4,3,5,5,0,-1,132627,10
14811,4,3,5,5,0,-1,132627,10
15609,4,3,5,5,0,-1,132627,10
25365,4,3,5,5,0,-1,132627,10
25373,4,3,5,5,0,-1,132627,10
33390,4,3,5,5,0,-1,132627,10
33397,4,3,5,5,0,-1,132627,10
38527,4,3,5,5,0,-1,132627,10
39048,4,3,5,5,0,-1,132627,10
39064,4,3,5,5,0,-1,132627,10
39069,4,3,5,5,0,-1,132627,10
44060,4,3,5,5,0,-1,132627,10
44354,4,3,5,5,0,-1,132627,10
44384,4,3,5,5,0,-1,132627,10
62097,4,3,5,5,0,-1,132627,10
62132,4,3,5,5,0,-1,132627,10
90745,4,3,5,5,0,-1,132627,10
90780,4,3,5,5,0,-1,132627,10
106311,4,3,5,5,0,-1,132627,10
106349,4,3,5,5,0,-1,132627,10
9842,4,3,5,3,0,-1,135046,10
11842,4,3,5,3,0,-1,135046,10
15562,4,3,5,3,0,-1,135046,10
24860,4,3,5,3,0,-1,135046,10
58053,4,3,5,3,0,-1,135046,10
19128,4,3,5,5,0,-1,132635,10
20919,4,3,5,5,0,-1,132635,10
21374,4,3,5,5,0,-1,132635,10
25657,4,3,5,5,0,-1,132635,10
35592,4,3,5,5,0,-1,132635,10
37002,4,3,5,5,0,-1,132635,10
37450,4,3,5,5,0,-1,132635,10
38414,4,3,5,5,0,-1,132635,10
38420,4,3,5,5,0,-1,132635,10
42813,4,3,5,5,0,-1,132635,10
43410,4,3,5,5,0,-1,132635,10
43453,4,3,5,5,0,-1,132635,10
43461,4,3,5,5,0,-1,132635,10
44428,4,3,5,5,0,-1,132635,10
44437,4,3,5,5,0,-1,132635,10
44444,4,3,5,5,0,-1,132635,10
58055,4,3,5,5,0,-1,132635,10
127535,4,3,5,5,0,-1,132635,10
151450,4,3,5,5,0,-1,132635,10
7418,4,3,5,5,0,-1,132736,10
15660,4,3,5,5,0,-1,132736,10
13816,2,7,1,21,3,-1,135328,8
25399,2,7,1,21,3,-1,135328,8
33425,2,7,1,21,3,-1,135328,8
62071,2,7,1,21,3,-1,135328,8
90806,2,7,1,21,3,-1,135328,8
106317,2,7,1,21,3,-1,135328,8
121334,2,7,1,21,3,-1,135328,8
153105,2,7,1,21,3,-1,135328,8
12790,2,8,1,17,1,-1,135349,9
13817,2,8,1,17,1,-1,135349,9
13982,2,8,1,17,1,-1,135349,9
18876,2,8,1,17,1,-1,135349,9
20504,2,8,1,17,1,-1,135349,9
25400,2,8,1,17,1,-1,135349,9
28943,2,8,1,17,1,-1,135349,9
32186,2,8,1,17,1,-1,135349,9
33430,2,8,1,17,1,-1,135349,9
62064,2,8,1,17,1,-1,135349,9
77560,2,8,1,17,1,-1,135349,9
90813,2,8,1,17,1,-1,135349,9
106322,2,8,1,17,1,-1,135349,9
121339,2,8,1,17,1,-1,135349,9
121381,2,8,1,17,1,-1,135349,9
160928,2,8,1,17,1,-1,135349,9
31344,12,0,0,0,0,-1,135437,23
35725,12,0,0,0,0,-1,135437,23
4528,12,0,0,0,0,-1,134333,24
4531,12,0,0,0,0,-1,134333,24
6915,12,0,0,0,0,-1,134333,24
14317,4,1,7,20,0,-1,132669,7
16491,4,1,7,20,0,-1,132669,7
22886,4,1,7,20,0,-1,132669,7
23305,4,1,7,20,0,-1,132669,7
37258,4,1,7,20,0,-1,132669,7
39337,4,1,7,20,0,-1,132669,7
44668,4,1,7,20,0,-1,132669,7
77770,4,1,7,20,0,-1,132669,7
77781,4,1,7,20,0,-1,132669,7
77785,4,1,7,20,0,-1,132669,7
7437,4,1,7,9,0,-1,132608,7
7475,4,1,7,9,0,-1,132608,7
7525,4,1,7,9,0,-1,132608,7
8285,4,1,7,9,0,-1,132608,7
9879,4,1,7,9,0,-1,132608,7
9909,4,1,7,9,0,-1,132608,7
14226,4,1,7,9,0,-1,132608,7
14248,4,1,7,9,0,-1,132608,7
14260,4,1,7,9,0,-1,132608,7
14268,4,1,7,9,0,-1,132608,7
14320,4,1,7,9,0,-1,132608,7
14383,4,1,7,9,0,-1,132608,7
14457,4,1,7,9,0,-1,132608,7
16819,4,1,7,9,0,-1,132608,7
16918,4,1,7,9,0,-1,132608,7
16926,4,1,7,9,0,-1,132608,7
18263,4,1,7,9,0,-1,132608,7
18337,4,1,7,9,0,-1,132608,7
24660,4,1,7,9,0,-1,132608,7
30382,4,1,7,9,0,-1,132608,7
32392,4,1,7,9,0,-1,132608,7
32655,4,1,7,9,0,-1,132608,7
33588,4,1,7,9,0,-1,132608,7
39772,4,1,7,9,0,-1,132608,7
43879,4,1,7,9,0,-1,132608,7
44016,4,1,7,9,0,-1,132608,7
44366,4,1,7,9,0,-1,132608,7
7469,4,1,7,7,0,-1,134593,7
8289,4,1,7,7,0,-1,134593,7
9911,4,1,7,7,0,-1,134593,7
10010,4,1,7,7,0,-1,134593,7
10141,4,1,7,7,0,-1,134593,7
13170,4,1,7,7,0,-1,134593,7
14137,4,1,7,7,0,-1,134593,7
14193,4,1,7,7,0,-1,134593,7
14257,4,1,7,7,0,-1,134593,7
14305,4,1,7,7,0,-1,134593,7
14315,4,1,7,7,0,-1,134593,7
14334,4,1,7,7,0,-1,134593,7
14388,4,1,7,7,0,-1,134593,7
10256,4,2,8,9,0,-1,132612,7
14580,4,2,8,9,0,-1,132612,7
15351,4,2,8,9,0,-1,132612,7
16127,4,2,8,9,0,-1,132612,7
16132,4,2,8,9,0,-1,132612,7
21602,4,2,8,9,0,-1,132612,7
57485,4,2,8,9,0,-1,132612,7
58030,4,2,8,9,0,-1,132612,7
59195,4,2,8,9,0,-1,132612,7
69556,4,2,8,9,0,-1,132612,7
72671,4,2,8,9,0,-1,132612,7
72679,4,2,8,9,0,-1,132612,7
72688,4,2,8,9,0,-1,132612,7
72696,4,2,8,9,0,-1,132612,7
92087,4,2,8,9,0,-1,132612,7
4190,4,2,8,5,0,-1,132721,7
6059,4,2,8,5,0,-1,132721,7
7335,4,2,8,5,0,-1,132721,7
8349,4,2,8,5,0,-1,132721,7
13009,4,2,8,5,0,-1,132721,7
14592,4,2,8,5,0,-1,132721,7
15066,4,2,8,5,0,-1,132721,7
15786,4,2,8,5,0,-1,132721,7
18478,4,2,8,5,0,-1,132721,7
19838,4,2,8,5,0,-1,132721,7
23089,4,2,8,5,0,-1,132721,7
25689,4,2,8,5,0,-1,132721,7
28050,4,2,8,5,0,-1,132721,7
28601,4,2,8,5,0,-1,132721,7
31285,4,2,8,5,0,-1,132721,7
31511,4,2,8,5,0,-1,132721,7
33329,4,2,8,5,0,-1,132721,7
38015,4,2,8,5,0,-1,132721,7
43891,4,2,8,5,0,-1,132721,7
48687,4,2,8,5,0,-1,132721,7
54649,4,2,8,5,0,-1,132721,7
54676,4,2,8,5,0,-1,132721,7
93865,4,2,8,5,0,-1,132721,7
94072,4,2,8,5,0,-1,132721,7
122382,4,2,8,5,0,-1,132721,7
7484,4,2,8,9,0,-1,132608,7
9455,4,2,8,9,0,-1,132608,7
9925,4,2,8,9,0,-1,132608,7
12999,4,2,8,9,0,-1,132608,7
13119,4,2,8,9,0,-1,132608,7
14550,4,2,8,9,0,-1,132608,7
14600,4,2,8,9,0,-1,132608,7
15160,4,2,8,9,0,-1,132608,7
15377,4,2,8,9,0,-1,132608,7
16714,4,2,8,9,0,-1,132608,7
22108,4,2,8,9,0,-1,132608,7
25486,4,2,8,9,0,-1,132608,7
25599,4,2,8,9,0,-1,132608,7
25600,4,2,8,9,0,-1,132608,7
30863,4,2,8,9,0,-1,132608,7
32351,4,2,8,9,0,-1,132608,7
34444,4,2,8,9,0,-1,132608,7
34448,4,2,8,9,0,-1,132608,7
35167,4,2,8,9,0,-1,132608,7
35169,4,2,8,9,0,-1,132608,7
35171,4,2,8,9,0,-1,132608,7
35180,4,2,8,9,0,-1,132608,7
37766,4,2,8,9,0,-1,132608,7
41332,4,2,8,9,0,-1,132608,7
41624,4,2,8,9,0,-1,132608,7
41625,4,2,8,9,0,-1,132608,7
41638,4,2,8,9,0,-1,132608,7
41639,4,2,8,9,0,-1,132608,7
41640,4,2,8,9,0,-1,132608,7
41830,4,2,8,9,0,-1,132608,7
41839,4,2,8,9,0,-1,132608,7
41840,4,2,8,9,0,-1,132608,7
48974,4,2,8,9,0,-1,132608,7
48975,4,2,8,9,0,-1,132608,7
48976,4,2,8,9,0,-1,132608,7
58009,4,2,8,9,0,-1,132608,7
78062,4,2,8,9,0,-1,132608,7
78240,4,2,8,9,0,-1,132608,7
78253,4,2,8,9,0,-1,132608,7
150503,4,2,8,9,0,-1,132608,7
12419,4,3,5,8,0,-1,132584,8
14742,4,3,5,8,0,-1,132541,8
9870,4,3,5,1,0,-1,132768,10
10123,4,3,5,1,0,-1,132768,10
15558,4,3,5,1,0,-1,132768,10
15651,4,3,5,1,0,-1,132768,10
24858,4,3,5,1,0,-1,132768,10
24882,4,3,5,1,0,-1,132768,10
151898,4,3,5,1,0,-1,132768,10
6180,4,3,5,5,0,-1,132634,10
7229,4,3,5,5,0,-1,132634,10
8189,4,3,5,5,0,-1,132634,10
9866,4,3,5,5,0,-1,132634,10
12624,4,3,5,5,0,-1,132634,10
15557,4,3,5,5,0,-1,132634,10
24808,4,3,5,5,0,-1,132634,10
24824,4,3,5,5,0,-1,132634,10
31514,4,3,5,5,0,-1,132634,10
43977,4,3,5,5,0,-1,132634,10
54759,4,3,5,5,0,-1,132634,10
20659,4,3,5,10,0,-1,132966,10
58059,4,3,5,10,0,-1,132966,10
4474,2,2,2,15,4,-1,135498,12
6469,2,2,2,15,4,-1,135498,12
13175,2,2,2,15,4,-1,135498,12
15286,2,2,2,15,4,-1,135498,12
15295,2,2,2,15,4,-1,135498,12
20663,2,2,2,15,4,-1,135498,12
10625,2,15,1,13,3,-1,135351,8
48663,2,4,2,13,7,-1,132790,8
71332,2,4,2,13,7,-1,132790,8
107218,2,4,2,13,7,-1,132790,8
117379,2,4,2,13,7,-1,132790,8
4631,12,0,0,0,0,-1,134415,24
7871,12,0,0,0,0,-1,134415,24
25466,15,0,0,0,0,-1,134324,16
25723,15,0,0,0,0,-1,134324,16
158819,15,0,0,0,0,-1,134324,16
44779,15,0,4,0,0,-1,134347,16
4101,15,0,4,0,0,-1,133471,20
4102,15,0,4,0,0,-1,133471,20
38267,15,0,4,0,0,-1,133471,20
38605,15,0,4,0,0,-1,133471,20
38608,15,0,4,0,0,-1,133471,20
92550,15,0,4,0,0,-1,133471,20
127144,15,0,4,0,0,-1,133471,20
127145,15,0,4,0,0,-1,133471,20
127146,15,0,4,0,0,-1,133471,20
127147,15,0,4,0,0,-1,133471,20
163606,15,0,4,0,0,-1,133471,20
4484,13,0,0,0,0,-1,134237,14
20146,2,3,1,26,0,-1,135614,8
20245,2,3,1,26,0,-1,135614,8
20285,2,3,1,26,0,-1,135614,8
24530,2,3,1,26,0,-1,135614,8
30128,2,3,1,26,0,-1,135614,8
34034,2,3,1,26,0,-1,135614,8
41613,2,3,1,26,0,-1,135614,8
44715,2,3,1,26,0,-1,135614,8
46383,2,3,1,26,0,-1,135614,8
52355,2,3,1,26,0,-1,135614,8
91812,2,3,1,26,0,-1,135614,8
6695,4,0,3,2,0,-1,133291,14
12025,4,0,3,2,0,-1,133291,14
12042,4,0,3,2,0,-1,133291,14
12047,4,0,3,2,0,-1,133291,14
22340,4,0,3,2,0,-1,133291,14
29335,4,0,3,2,0,-1,133291,14
29381,4,0,3,2,0,-1,133291,14
29815,4,0,3,2,0,-1,133291,14
31818,4,0,3,2,0,-1,133291,14
31934,4,0,3,2,0,-1,133291,14
33466,4,0,3,2,0,-1,133291,14
36444,4,0,3,2,0,-1,133291,14
37543,4,0,3,2,0,-1,133291,14
37683,4,0,3,2,0,-1,133291,14
37992,4,0,3,2,0,-1,133291,14
45459,4,0,3,2,0,-1,133291,14
49818,4,0,3,2,0,-1,133291,14
133500,4,0,3,2,0,-1,133291,14
151457,4,0,3,2,0,-1,133291,14
156181,4,0,3,2,0,-1,133291,14
10632,4,3,5,9,0,-1,133345,10
4746,4,1,7,20,0,-1,132660,7
6610,4,1,7,20,0,-1,132660,7
14192,4,1,7,20,0,-1,132660,7
16607,4,1,7,20,0,-1,132660,7
22986,4,1,7,20,0,-1,132660,7
