ID,ZoneName,AreaName_lang,Flags_0,Flags_1,Ambient_multiplier,ContinentID,ParentAreaID,AreaBit,AmbienceID,ZoneMusic,IntroSound,LiquidTypeID_0,LiquidTypeID_1,LiquidTypeID_2,LiquidTypeID_3,UwZoneMusic,UwAmbience,PvpCombatWorldStateID,SoundProviderPref,SoundProviderPrefUnderwater,ExplorationLevel,FactionGroupMask,MountFlags,WildBattlePetLevelMin,WildBattlePetLevelMax,WindSettingsID,UwIntroSound
5484,DunwaldHoldout,"Dunwald Holdout",1073758272,0,0,0,4922,4197,0,0,0,0,0,0,0,0,675,-1,0,0,85,0,15,0,0,0,0
5485,DunwaldHovel,"Dunwald Hovel",1073758272,0,0,0,4922,4198,0,0,0,0,0,0,0,0,675,-1,0,0,85,0,15,0,0,0,0
5486,DunwaldTownSquare,"Dunwald Town Square",1073758272,0,0,0,4922,4199,0,0,0,0,0,0,0,0,675,-1,0,0,85,0,15,0,0,0,0
5487,DunwaldMarketRow,"Dunwald Market Row",1073758272,0,0,0,4922,4200,0,0,0,0,0,0,0,0,675,-1,0,0,85,0,15,0,0,0,0
5488,GorshakWarCamp,"Gorshak War Camp",1073758272,0,0,0,4922,4201,0,0,0,0,0,0,0,0,675,-1,0,0,85,0,15,0,0,0,0
5489,TheBoneyard,"The Boneyard",1073758272,0,0,0,4922,4202,0,0,0,0,0,0,0,0,675,-1,0,0,85,0,15,0,0,0,0
5493,TheDevouringBreach,"The Devouring Breach",1073762368,0,0,0,4922,4206,633,931,0,0,0,0,0,0,675,-1,0,0,85,0,15,0,0,0,0
5495,Gnomeregan,Gnomeregan,1073758209,0,0,0,1,4208,0,767,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5496,Fuselight,Fuselight,1073758272,0,0,0,3,4209,0,742,0,0,0,0,0,0,675,-1,0,0,45,0,15,0,0,0,0
5497,Fuselight-by-the-Sea,Fuselight-by-the-Sea,1073758272,0,0,0,3,4210,567,742,0,0,0,0,0,0,675,-1,0,0,45,0,15,0,0,0,0
5498,Mar'at,Mar'at,1073758272,0,0,1,5034,4211,581,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5499,AkhenetFields,"Akhenet Fields",1073758272,0,0,1,5034,4212,581,0,0,0,0,0,0,0,675,-1,0,0,83,0,15,0,0,0,0
5500,RamkahenLegionOutpost,"Ramkahen Legion Outpost",1073758272,0,0,1,5034,4213,581,0,0,0,0,0,0,0,675,-1,0,0,83,0,15,0,0,0,0
5501,ShrineoftheElements,"Shrine of the Elements",1075855672,0,0,1,1637,4214,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5502,ThundermarWreckage,"Thundermar Ruins",1073758272,0,0,0,4922,4215,0,0,0,0,0,0,0,0,675,-1,0,0,84,0,15,0,0,0,0
5503,AltarofAscension,"Altar of Ascension",1073758272,0,0,0,4922,4216,0,926,0,0,0,0,0,0,675,-1,0,0,85,0,15,0,0,0,0
5504,LakeDumont,"Lake Dumont",1073758272,0,0,1,357,4217,0,0,0,0,0,0,0,0,675,-1,0,0,35,0,15,0,0,0,0
5505,ThePitofScales,"The Pit of Scales",1073758272,0,0,1,5034,4218,581,902,0,0,0,0,0,0,675,-1,0,0,83,0,15,0,0,0,0
5506,TheDefiledChapel,"The Defiled Chapel",1073758272,0,0,0,4922,4219,0,0,0,0,0,0,0,0,675,-1,0,0,85,0,15,0,0,0,0
5507,TheCerebrillum,"The Cerebrillum",1073758272,0,0,0,5145,4220,0,0,0,0,0,0,0,0,0,-1,0,0,82,0,13,0,0,0,0
5508,SunstoneTerrace,"Sunstone Terrace",1073758272,0,0,1,5034,4221,0,0,0,0,0,0,0,0,675,-1,0,0,83,0,15,0,0,0,0
5510,ShadowfangKeepEntrance,"Shadowfang Keep Entrance",1073758272,0,0,0,130,4223,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5511,ScarletMonasteryEntrance,"Scarlet Monastery Entrance",1073741824,0,0,0,85,4224,0,0,0,0,0,0,0,0,675,-1,0,0,0,4,15,0,0,0,0
5512,ScholomanceEntrance,"Scholomance Entrance",1073758272,0,0,0,28,4225,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5513,StratholmeEntrance,"Stratholme Entrance",1073758272,0,0,0,139,4226,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5514,StratholmeServiceEntrance,"Stratholme Service Entrance",1073758272,0,0,0,139,4227,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5515,BlackrockDepthsEntrance,"Blackrock Depths Entrance",1073758272,0,0,0,25,4228,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5516,BlackrockSpireEntrance,"Blackrock Spire Entrance",1073758272,0,0,0,25,4229,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5517,BlackfathomDeepsEntrance,"Blackfathom Deeps Entrance",1073758272,0,0,1,331,4230,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5518,RazorfenKraulEntrance,"Razorfen Kraul Entrance",1073758272,0,0,1,4709,4231,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5519,Rhea'sCamp,"Rhea's Camp",1073758272,0,0,0,3,4232,0,0,0,0,0,0,0,0,675,-1,0,0,45,0,15,0,0,0,0
5520,MaraudonPurpleEntrance,"Maraudon - The Wicked Grotto Entrance",1073758272,0,0,1,405,4233,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5521,Maraudon-FoulsporeCavernEntrance,"Maraudon - Foulspore Cavern Entrance",1073758272,0,0,1,405,4234,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5522,Maraudon-EarthSongFallsEntrance,"Maraudon - Earth Song Falls Entrance",1073758272,0,0,1,405,4235,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5523,UldamanEntrance,"Uldaman Entrance",1073758272,0,0,0,3,4236,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5524,BloodwatcherPoint,"Bloodwatcher Point",1073758272,0,0,0,3,4237,0,0,0,0,0,0,0,0,675,-1,0,0,46,0,15,0,0,0,0
5525,DustwindDig,"Dustwind Dig",1073758272,0,0,0,3,4238,0,0,0,0,0,0,0,0,675,-1,0,0,45,0,15,0,0,0,0
5526,TomboftheWatchers,"Tomb of the Watchers",1073758272,0,0,0,3,4239,0,741,0,0,0,0,0,0,675,-1,0,0,46,0,15,0,0,0,0
5527,CrucibleofCarnage,"Crucible of Carnage",1073758272,0,0,0,4922,4240,0,0,856,0,0,0,0,0,675,-1,0,0,85,0,15,0,0,0,0
5529,DireMaul-EastEntrance,"Dire Maul - Warpwood Quarter Entrance",1073758272,0,0,1,357,4242,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5530,DireMaul-NorthEntrance,"Dire Maul - Gordok Commons Entrance",1073758272,0,0,1,357,4243,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5531,DireMaul-WestEntrance,"Dire Maul - Capital Gardens Entrance",1073758272,0,0,1,357,4244,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5532,RazorfenDownsEntrance,"Razorfen Downs Entrance",1073758272,0,0,1,400,4245,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5533,Zul'farrakEntrance,"Zul'Farrak Entrance",1073758272,0,0,1,440,4246,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5534,TheCapeofLostHope,"Cape of Lost Hope",1073758272,0,0,732,5389,4247,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,13,0,0,0,0
5535,WellsonShipyard,"Wellson Shipyard",1073758272,0,0,732,5389,4248,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,13,0,0,0,0
5536,ForgottenHill,"Forgotten Hill",1073758272,0,0,732,5389,4249,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,13,0,0,0,0
5537,TheDarkwood,"The Darkwood",1073758272,0,0,732,5389,4250,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,13,0,0,0,0
5538,RustbergVillage,"Rustberg Village",1073758272,0,0,732,5389,4251,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,13,0,0,0,0
5539,FarsonHold,"Farson Hold",1073758272,0,0,732,5389,4252,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,13,0,0,0,0
5540,Largo'sOverlook,"Largo's Overlook",1073758272,0,0,732,5389,4253,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,13,0,0,0,0
5541,HellfireCitadel-RampartsEntrance,"Hellfire Citadel - Ramparts Entrance",1073758272,0,0,530,3483,4254,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5542,TheRestlessFront,"The Restless Front",1073758272,0,0,732,5389,4255,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,13,0,0,0,0
5543,HellfireCitadel-TheShatteredHallsEntrance,"Hellfire Citadel - The Shattered Halls Entrance",1073758272,0,0,530,3483,4256,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5544,HellfireCitadel-TheBloodFurnaceEntrance,"Hellfire Citadel - The Blood Furnace Entrance",1073758272,0,0,530,3483,4257,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5545,BaradinBaseCamp,"Baradin Base Camp",1073758272,0,0,732,5389,4258,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,13,0,0,0,0
5546,Hellscream'sGrasp,"Hellscream's Grasp",1073758272,0,0,732,5389,4259,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,13,0,0,0,0
5547,Auchindoun-AuchenaiCryptsEntrance,"Auchindoun - Auchenai Crypts Entrance",1073758272,0,0,530,3519,4260,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5548,Auchindoun-Mana-TombsEntrance,"Auchindoun - Mana-Tombs Entrance",1073758272,0,0,530,3519,4261,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5549,Auchindoun-SethekkHallsEntrance,"Auchindoun - Sethekk Halls Entrance",1073758272,0,0,530,3519,4262,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5550,Auchindoun-ShadowLabyrinthEntrance,"Auchindoun - Shadow Labyrinth Entrance",1073758272,0,0,530,3519,4263,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5551,Coilfang-TheSteamvaultEntrance,"Coilfang - The Steamvault Entrance",1073758272,0,0,530,3521,4264,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5552,Coilfang-TheUnderbogEntrance,"Coilfang - The Underbog Entrance",1073758272,0,0,530,3521,4265,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5553,Coilfang-TheSlavePensEntrance,"Coilfang - The Slave Pens Entrance",1073758272,0,0,530,3521,4266,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5554,TempestKeep-TheMechanarEntrance,"Tempest Keep - The Mechanar Entrance",1073758272,0,0,530,3523,4267,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5555,TempestKeep-TheBotanicaEntrance,"Tempest Keep - The Botanica Entrance",1073758272,0,0,530,3523,4268,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5556,TempestKeep-TheArcatrazEntrance,"Tempest Keep - The Arcatraz Entrance",1073758272,0,0,530,3523,4269,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5557,Magisters'TerraceEntrance,"Magisters' Terrace Entrance",1073741888,0,0,530,4080,4270,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,13,0,0,0,0
5558,TheEscapefromDurnholdeEntrance,"The Escape from Durnholde Entrance",1073758272,0,0,1,440,4271,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5559,OpeningoftheDarkPortalEntrance,"Opening of the Dark Portal Entrance",1073758272,0,0,1,440,4272,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5560,TheCullingofStratholmeEntrance,"The Culling of Stratholme Entrance",1073758272,0,0,1,440,4273,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5561,TheNexusEntrance,"The Nexus Entrance",1073758273,0,0,571,3537,4274,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5562,TheOculusEntrance,"The Oculus Entrance",1073758273,0,0,571,3537,4275,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5563,LochVerrall,"Loch Verrall",1073758272,0,0,0,4922,4276,576,925,0,0,0,0,0,0,675,-1,0,0,85,0,15,0,0,0,0
5564,Dragon'sMouth,"Dragon's Mouth",1073758272,0,0,0,3,4277,0,0,0,0,0,0,0,0,675,-1,0,0,47,0,15,0,0,0,0
5565,NewKargath,"New Kargath",1073758272,0,0,0,3,4278,0,0,650,0,0,0,0,0,675,-1,0,0,47,0,15,0,0,0,0
5566,UtgardeKeepEntrance,"Utgarde Keep Entrance",1073741889,0,0,571,495,4279,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5567,UtgardePinnacleEntrance,"Utgarde Pinnacle Entrance",1073741889,0,0,571,495,4280,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5568,Azjol-NerubEntrance,"Azjol-Nerub Entrance",1073758276,0,0,571,65,4281,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5569,Ahn'kahetEntrance,"Ahn'kahet: The Old Kingdom Entrance",1073758276,0,0,571,65,4282,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5570,Drak'TharonKeepEntrance,"Drak'Tharon Keep Entrance",1073758272,0,0,571,394,4283,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5571,VioletHoldEntrance,"Violet Hold Entrance",1073758276,0,0,571,2817,4284,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5572,GundrakEntrance,"Gundrak Entrance",1073758276,0,0,571,66,4285,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5573,HallsofStoneEntrance,"Halls of Stone Entrance",1073758273,0,0,571,67,4286,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5574,HallsofLightningEntrance,"Halls of Lightning Entrance",1073758273,0,0,571,67,4287,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5575,TrialoftheChampionEntrance,"Trial of the Champion Entrance",1073741893,0,0,571,210,4288,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5576,ForgeofSoulsEntrance,"The Forge of Souls Entrance",1073741893,0,0,571,210,4289,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5577,PitofSaronEntrance,"Pit of Saron Entrance",1073741893,0,0,571,210,4290,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5578,HallsofReflectionEntrance,"Halls of Reflection Entrance",1073741893,0,0,571,210,4291,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5579,ThroneoftheTidesEntrance,"Throne of the Tides Entrance",1073758272,0,0,0,5146,4292,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,15,0,0,0,0
5580,GrimBatolEntrance,"Grim Batol Entrance",1073758272,0,0,0,4922,4293,625,0,634,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5581,TheStonecoreEntrance,"The Stonecore Entrance",1073758272,0,0,646,5042,4294,0,0,803,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5582,TheThreshold,"The Threshold",1073758272,0,0,1,5034,4295,0,903,807,0,0,0,0,0,675,-1,0,0,83,0,15,0,0,0,0
5583,TheVortexPinnacle,"The Vortex Pinnacle",1073758272,0,0,1,5034,4296,0,0,0,0,0,0,0,0,675,-1,0,0,83,0,15,0,0,0,0
5584,AltarofTwilight,"Altar of Twilight",1073758272,0,0,0,4922,4297,576,925,862,0,0,0,0,0,675,-1,0,0,85,0,15,0,0,0,0
5585,"Gate of Hamatep","Gate of Hamatep",1073758272,0,0,1,5034,4298,581,0,808,0,0,0,0,0,675,-1,0,0,83,0,15,0,0,0,0
5586,VirnaalRiver,"Vir'naal River",1073758272,0,0,1,5034,4299,581,0,0,0,0,0,0,0,675,-1,0,0,83,0,15,0,0,0,0
5588,TwilightAerie,"Twilight Aerie",1073758272,0,0,1,400,4301,0,753,0,0,0,0,0,0,675,-1,0,0,44,0,15,0,0,0,0
5589,TheTwilightWithering,"The Twilight Withering",1073758272,0,0,1,400,4302,597,753,0,0,0,0,0,0,675,-1,0,0,45,0,15,0,0,0,0
5590,TwilightBulwark,"Twilight Bulwark",1073758272,0,0,1,400,4303,597,753,0,0,0,0,0,0,675,-1,0,0,45,0,15,0,0,0,0
5591,SunkenDigSite,"Sunken Dig Site",1073758272,0,0,1,400,4304,0,0,0,0,0,0,0,752,675,-1,0,0,43,0,15,0,0,0,0
5592,TheHiddenClutch,"The Hidden Clutch",1073758272,0,0,0,3,4305,0,0,0,0,0,0,0,0,675,-1,0,0,47,0,15,0,0,0,0
5593,TheNosebleeds,"The Nosebleeds",1073758272,0,0,0,4922,4306,0,0,0,0,0,0,0,0,675,-1,0,0,85,0,15,0,0,0,0
5594,HighlandForest,"Highland Forest",1073758272,0,0,0,4922,4307,0,0,0,0,0,0,0,0,675,-1,0,0,85,0,15,0,0,0,0
5595,ObsidianForest,"Obsidian Forest",1073758272,0,0,0,4922,4308,597,931,0,0,0,0,0,0,675,-1,0,0,85,0,15,0,0,0,0
5596,CradleoftheAncients,"Cradle of the Ancients",1073758272,0,0,1,5034,4309,573,902,0,0,0,0,0,0,675,-1,0,0,83,0,15,0,0,0,0
5597,ObeliskoftheSun,"Obelisk of the Sun",1073758272,0,0,1,5034,4310,0,0,809,0,0,0,0,0,675,-1,0,0,83,0,15,0,0,0,0
5598,SunkenTempleEntrance,"Sunken Temple Entrance",1073758272,0,0,0,8,4311,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
5599,LostCityoftheTol'vir,"Lost City of the Tol'vir",1073758272,0,0,1,5034,4312,581,904,0,0,0,0,0,0,675,-1,0,0,83,0,15,0,0,0,0
5600,BaradinHold,"Baradin Hold",0,12,0,757,0,4313,0,0,0,0,0,0,0,0,675,-1,0,0,-1,0,0,0,0,0,0
5601,ChamberoftheSun,"Chamber of the Sun",1073758272,0,0,1,5034,4314,0,905,810,0,0,0,0,0,675,-1,0,0,83,0,15,0,0,0,0
5602,Schnottz'sLanding,"Schnottz's Landing",1073758272,0,0,1,5034,4315,0,902,0,0,0,0,0,0,675,-1,0,0,83,0,15,0,0,0,0
5603,EastpointTower,"Eastpoint Tower",1073758272,0,0,0,267,4316,0,0,0,0,0,0,0,0,675,-1,0,0,23,0,15,0,0,0,0
5604,SludgeguardTower,"Sludgeguard Tower",1073758272,0,0,0,267,4317,0,0,0,0,0,0,0,0,675,-1,0,0,20,0,15,0,0,0,0
5605,ShriveledOasis,"Shriveled Oasis",1073758272,0,0,1,5034,4318,0,0,0,0,0,0,0,0,675,-1,0,0,83,0,15,0,0,0,0
5606,RuinsofAmmon,"Ruins of Ammon",1073758272,0,0,1,5034,4319,0,0,0,0,0,0,0,0,675,-1,0,0,83,0,15,0,0,0,0
5609,TheBlackSunder,"The Black Breach",1073758272,0,0,0,4922,4322,633,931,0,0,0,0,0,0,675,-1,0,0,84,0,15,0,0,0,0
5610,TomboftheEarthrager,"Tomb of the Earthrager",1073741824,8,0,644,4945,4323,662,0,0,0,0,0,0,0,675,-1,0,0,-1,0,13,0,0,0,0
5611,FirebeardCemetery,"Firebeard Cemetery",1073758272,0,0,0,4922,4324,0,0,0,0,0,0,0,0,675,-1,0,0,85,0,15,0,0,0,0
5612,TheCursedLanding,"The Cursed Landing",1073758272,0,0,1,5034,4325,0,902,0,0,0,0,0,0,675,-1,0,0,83,0,15,0,0,0,0
5613,TheStepsofFate,"The Steps of Fate",1073758272,0,0,1,5034,4326,0,0,806,0,0,0,0,0,675,-1,0,0,83,0,15,0,0,0,0
5614,TheTrailofDevastation,"The Trail of Devastation",1073758272,0,0,1,5034,4327,0,902,0,0,0,0,0,0,675,-1,0,0,83,0,15,0,0,0,0
5615,PyroxFlats,"Pyrox Flats",1073758272,0,0,0,51,4328,0,0,0,0,0,0,0,0,675,-1,0,0,48,0,15,0,0,0,0
5622,TheVerdantThicket,"The Verdant Thicket",1073758272,0,0,1,616,4335,605,846,729,0,0,0,0,0,675,-1,0,0,83,0,15,0,0,0,0
5623,TheCircleofCinders,"The Circle of Cinders",1073758272,0,0,1,616,4336,0,839,0,0,0,0,0,0,675,-1,0,0,83,0,15,0,0,0,0
5624,TheTranquilGrove,"The Tranquil Grove",1073758272,0,0,1,616,4337,0,0,0,0,0,0,0,0,675,-1,0,0,83,0,15,0,0,0,0
5625,RuinsofLar'donir,"Ruins of Lar'donir",1073758272,0,0,1,616,4338,605,841,0,0,0,0,0,0,675,-1,0,0,83,0,15,0,0,0,0
5626,ShadowlurkRidge,"Shadowlurk Ridge",1073758272,0,0,1,361,4339,0,0,0,0,0,0,0,0,675,-1,0,0,47,0,15,0,0,0,0
5627,BlackDrakeRoost,"Black Drake Roost",1073758272,0,0,0,4922,4340,0,0,854,0,0,0,0,0,675,-1,0,0,85,0,15,0,0,0,0
5628,IronSummit,"Iron Summit",1073758272,0,0,0,51,4341,0,0,0,0,0,0,0,0,675,-1,0,0,49,0,15,0,0,0,0
5629,ThoriumAdvance,"Thorium Advance",1073758272,0,0,0,51,4342,0,0,0,0,0,0,0,0,0,-1,0,0,47,0,15,0,0,0,0
5630,TheMaelstromContinent,"The Maelstrom",18496,0,0,730,0,4343,674,0,0,0,0,0,0,0,0,-1,84,0,85,6,15,0,0,0,0
5631,OasisoftheFallenProphet,"Oasis of the Fallen Prophet",1073741824,8,0,755,5396,4344,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,13,0,0,0,0
5632,TheTrappersEnclave,"The Trapper's Enclave",1073741824,8,0,755,5396,4345,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,13,0,0,0,0
5633,TerraceoftheAugurs,"Terrace of the Augurs",1073741824,8,0,755,5396,4346,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,13,0,0,0,0
5634,SanctumoftheSouthWind,"Sanctum of the South Wind",1073741824,8,0,755,5396,4347,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,13,0,0,0,0
5635,TheWarlordsGarrison,"The Warlord's Garrison",1073741824,8,0,755,5396,4348,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,13,0,0,0,0
5637,LionsPrideInn,"Lion's Pride Inn",1115701248,0,0,0,12,4350,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,15,0,0,0,0
5638,ThroneoftheFourWinds,"Throne of the Four Winds",16384,12,0,754,0,4351,640,942,0,0,0,0,0,0,0,-1,0,0,0,0,15,0,0,0,0
5639,Glopgut'sHollow,"Glopgut's Hollow",1073758272,0,0,0,4922,4352,573,927,0,0,0,0,0,0,0,-1,0,0,85,0,15,0,0,0,0
5640,HumboldtConflagration,"Humboldt Conflagration",1073758272,0,0,0,4922,4353,582,0,0,0,0,0,0,0,0,-1,0,0,85,0,15,0,0,0,0
5641,TheTwilightSunder,"The Twilight Breach",1073758272,0,0,0,4922,4354,633,0,0,0,0,0,0,0,0,-1,0,0,85,0,15,0,0,0,0
5642,TahretGrounds,"Tahret Grounds",1073758272,0,0,1,5034,4355,581,0,0,0,0,0,0,0,0,-1,0,0,83,0,15,0,0,0,0
5644,SealoftheSunKing,"Seal of the Sun King",1073758272,0,0,1,5034,4357,0,0,0,0,0,0,0,0,0,-1,0,0,83,0,15,0,0,0,0
5645,WhisperwindGrove,"Whisperwind Grove",1073758272,0,0,1,361,4358,0,0,0,0,0,0,0,0,0,-1,0,0,50,0,15,0,0,0,0
5646,SahketWastes,"Sahket Wastes",1073758272,0,0,1,5034,4359,0,0,0,0,0,0,0,0,0,-1,0,0,83,0,15,0,0,0,0
5647,RuinsofAhmtul,"Ruins of Ahmtul",1073758272,0,0,1,5034,4360,0,0,0,0,0,0,0,0,0,-1,0,0,83,0,15,0,0,0,0
5649,WildheartPoint,"Wildheart Point",1073758272,0,0,1,361,4362,0,0,0,0,0,0,0,0,0,-1,0,0,46,0,15,0,0,0,0
5650,TheWhelpingDowns,"The Whelping Downs",1073758272,0,0,0,46,4363,0,0,0,0,0,0,0,0,0,-1,0,0,50,0,15,0,0,0,0
5651,DarkstarPost,"Flamestar Post",1073758272,0,0,0,46,4364,0,0,0,0,0,0,0,0,0,-1,0,0,50,0,15,0,0,0,0
5652,BlackTooth,"Black Tooth Hovel",1073758272,0,0,0,46,4365,0,0,0,0,0,0,0,0,0,-1,0,0,51,0,15,0,0,0,0
5653,BlackrockBattle-Plain,"Fields of Honor",1073758272,0,0,0,46,4366,0,0,0,0,0,0,0,0,0,-1,0,0,51,0,15,0,0,0,0
5654,Chiselgrip,Chiselgrip,1073758272,0,0,0,46,4367,0,0,0,0,0,0,0,0,0,-1,0,0,51,0,15,0,0,0,0
5655,FiregutFurnace,"Firegut Furnace",1073758272,0,0,0,46,4368,0,0,0,0,0,0,0,0,0,-1,0,0,52,0,15,0,0,0,0
5656,TheSkullWarren,"The Skull Warren",1073758272,0,0,0,46,4369,0,0,0,0,0,0,0,0,0,-1,0,0,52,0,15,0,0,0,0
5657,D-Block,D-Block,1207976000,0,0,732,5095,4370,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0
5658,CursedDepths,"Cursed Depths",1207976000,0,0,732,5095,4371,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0
5659,TheHole,"The Hole",1207976000,0,0,732,5095,4372,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0
5660,ObsidianLair,"Obsidian Lair",1073758272,0,0,0,4922,4373,0,0,0,0,0,0,0,0,0,-1,0,0,85,0,15,0,0,0,0
5663,NefersetCity,"Neferset City",1073758272,0,0,1,5034,4376,570,0,0,0,0,0,0,0,0,-1,0,0,81,0,15,0,0,0,0
5664,Isorath,Iso'rath,1073758272,0,0,0,4922,4377,150,0,0,0,0,0,0,0,0,-1,0,0,85,0,15,0,0,0,0
5665,SunwathersRidge,"Sunwatcher's Ridge",1073758272,0,0,1,5034,4378,0,0,0,0,0,0,0,0,0,-1,0,0,83,0,15,0,0,0,0
5666,"Virnaal Dam","Vir'naal Dam",1073758272,0,0,1,5034,4379,581,0,0,0,0,0,0,0,0,-1,0,0,83,0,15,0,0,0,0
5667,Cannon'sInferno,"Cannon's Inferno",1073758272,0,0,0,4922,4380,576,0,0,0,0,0,0,0,0,-1,0,0,85,0,15,0,0,0,0
5668,ObeliskoftheMoon,"Obelisk of the Moon",1073758272,0,0,1,5034,4381,0,0,0,0,0,0,0,0,0,-1,0,0,83,0,15,0,0,0,0
5669,TempleofUldum,"Temple of Uldum",1073758272,0,0,1,5034,4382,0,0,0,0,0,0,0,0,0,-1,0,0,83,0,15,0,0,0,0
5670,OasisofVir'sar,"Oasis of Vir'sar",1073758272,0,0,1,5034,4383,570,0,0,0,0,0,0,0,0,-1,0,0,83,0,15,0,0,0,0
