ID,IconFileDataID,ClassID,SubclassID,Sound_override_subclassID,Material,InventoryType,SheatheType,ItemGroupSoundsID
37308,135277,2,8,-1,1,17,1,8
40464,135277,2,8,-1,1,17,1,8
41371,135277,2,8,-1,1,17,1,8
42477,135277,2,8,-1,1,17,1,8
42547,135277,2,8,-1,1,17,1,8
43578,135277,2,8,-1,1,17,1,8
81396,135277,2,8,-1,1,17,1,8
34402,133068,4,3,-1,5,1,0,10
34992,133068,4,3,-1,5,1,0,10
35044,133068,4,3,-1,5,1,0,10
35050,133068,4,3,-1,5,1,0,10
35079,133068,4,3,-1,5,1,0,10
39294,133068,4,3,-1,5,1,0,10
41154,133068,4,3,-1,5,1,0,10
41155,133068,4,3,-1,5,1,0,10
41156,133068,4,3,-1,5,1,0,10
42222,133552,2,4,-1,1,13,3,8
42274,133552,2,4,-1,1,13,3,8
42275,133552,2,4,-1,1,13,3,8
42279,133552,2,4,-1,1,13,3,8
42280,133552,2,4,-1,1,13,3,8
35102,135708,2,15,-1,1,13,3,8
37739,135708,2,15,-1,1,13,3,8
34340,133114,4,1,-1,7,1,0,7
34405,133114,4,1,-1,7,1,0,7
35004,133114,4,1,-1,7,1,0,7
35010,133114,4,1,-1,7,1,0,7
35054,133114,4,1,-1,7,1,0,7
35084,133114,4,1,-1,7,1,0,7
35097,133114,4,1,-1,7,1,0,7
40716,135431,2,16,-1,1,25,0,8
47659,135431,2,16,-1,1,25,0,8
50474,135431,2,16,-1,1,25,0,8
57441,135431,2,16,-1,1,25,0,8
59392,135431,2,16,-1,1,25,0,8
59430,135431,2,16,-1,1,25,0,8
61602,135431,2,16,-1,1,25,0,8
63795,135431,2,16,-1,1,25,0,8
64551,135431,2,16,-1,1,25,0,8
65321,135431,2,16,-1,1,25,0,8
66010,135431,2,16,-1,1,25,0,8
80434,135431,2,16,-1,1,25,0,8
35003,132972,4,1,-1,7,10,0,7
35011,132972,4,1,-1,7,10,0,7
41874,132972,4,1,-1,7,10,0,7
41875,132972,4,1,-1,7,10,0,7
41940,132972,4,1,-1,7,10,0,7
41941,132972,4,1,-1,7,10,0,7
41972,132972,4,1,-1,7,10,0,7
42018,132972,4,1,-1,7,10,0,7
44116,132972,4,1,-1,7,10,0,7
34940,134697,4,4,-1,1,7,0,9
34922,134695,4,4,-1,1,7,0,9
34946,134695,4,4,-1,1,7,0,9
35031,135114,4,4,-1,6,3,0,11
35063,135114,4,4,-1,6,3,0,11
35070,135114,4,4,-1,6,3,0,11
35092,135114,4,4,-1,6,3,0,11
40444,135114,4,4,-1,6,3,0,11
40866,135114,4,4,-1,6,3,0,11
39188,132752,4,4,-1,1,5,0,11
40453,132752,4,4,-1,1,5,0,11
45445,132752,4,4,-1,1,5,0,11
156167,132752,4,4,-1,1,5,0,11
48529,133076,4,4,-1,1,1,0,11
48540,133076,4,4,-1,1,1,0,11
48545,133076,4,4,-1,1,1,0,11
48896,133076,4,4,-1,1,1,0,11
47677,133127,4,4,-1,1,1,0,11
48634,133127,4,4,-1,1,1,0,11
48639,133127,4,4,-1,1,1,0,11
48644,133127,4,4,-1,1,1,0,11
48928,133127,4,4,-1,1,1,0,11
34408,132974,4,2,-1,8,10,0,7
144420,132810,0,5,-1,3,0,0,17
43504,133202,15,0,-1,4,0,0,7
46740,133202,15,0,-1,4,0,0,7
67443,133202,15,0,-1,4,0,0,7
70938,133202,15,0,-1,4,0,0,7
90892,133202,15,0,-1,4,0,0,7
104319,133202,15,0,-1,4,0,0,7
116761,133202,15,0,-1,4,0,0,7
128653,133202,15,0,-1,4,0,0,7
139341,133202,15,0,-1,4,0,0,7
151350,133202,15,0,-1,4,0,0,7
138727,134808,0,1,-1,3,0,0,17
34474,132995,12,0,-1,1,0,0,8
133461,134115,4,0,-1,4,12,0,24
133462,134728,4,0,-1,4,12,0,21
133463,134417,4,0,-1,4,12,0,21
133464,134234,4,0,-1,4,12,0,21
57069,132995,15,0,-1,1,0,0,8
69991,132197,15,2,-1,4,0,0,15
38399,133654,1,7,-1,8,18,0,18
35795,133749,12,0,0,0,0,0,23
44507,132764,15,0,-1,2,0,0,13
137646,135623,2,3,-1,1,26,1,12
37730,132574,4,1,-1,7,8,0,7
45537,132574,4,1,-1,7,8,0,7
47321,132574,4,1,-1,7,8,0,7
47482,132574,4,1,-1,7,8,0,7
47721,132574,4,1,-1,7,8,0,7
47873,132574,4,1,-1,7,8,0,7
47940,132574,4,1,-1,7,8,0,7
48012,132574,4,1,-1,7,8,0,7
58698,132574,4,1,-1,7,8,0,7
83525,132574,4,1,-1,7,8,0,7
90315,132574,4,1,-1,7,8,0,7
90367,132574,4,1,-1,7,8,0,7
109451,132574,4,1,-1,7,8,0,7
127605,132574,4,1,-1,7,8,0,7
156247,132574,4,1,-1,7,8,0,7
113555,134433,15,0,-1,4,0,0,16
50220,135432,0,8,-1,4,0,0,12
63027,135432,0,8,-1,4,0,0,12
133465,135058,4,4,-1,1,3,0,9
133467,135689,2,15,-1,1,13,3,8
133471,135183,2,10,-1,2,17,2,24
133472,135374,2,7,-1,1,13,1,9
133474,133511,2,4,-1,1,13,3,8
133479,132449,2,0,-1,1,13,3,9
114876,133912,12,0,-1,0,0,0,15
34620,134169,12,0,-1,0,0,0,21
34660,135703,7,11,-1,3,0,0,8
39352,134864,7,1,-1,3,0,0,17
35602,135117,4,4,-1,6,3,0,11
35643,135117,4,4,-1,6,3,0,11
37109,135117,4,4,-1,6,3,0,11
37115,135117,4,4,-1,6,3,0,11
37376,135117,4,4,-1,6,3,0,11
37627,135117,4,4,-1,6,3,0,11
37635,135117,4,4,-1,6,3,0,11
37690,135117,4,4,-1,6,3,0,11
37698,135117,4,4,-1,6,3,0,11
37783,135117,4,4,-1,6,3,0,11
37814,135117,4,4,-1,6,3,0,11
39168,135117,4,4,-1,6,3,0,11
39172,135117,4,4,-1,6,3,0,11
39534,135117,4,4,-1,6,3,0,11
41351,135117,4,4,-1,6,3,0,11
42727,135117,4,4,-1,6,3,0,11
43184,135117,4,4,-1,6,3,0,11
43198,135117,4,4,-1,6,3,0,11
43387,135117,4,4,-1,6,3,0,11
44195,135117,4,4,-1,6,3,0,11
44352,135117,4,4,-1,6,3,0,11
44373,135117,4,4,-1,6,3,0,11
44381,135117,4,4,-1,6,3,0,11
58527,135117,4,4,-1,6,3,0,11
58569,135117,4,4,-1,6,3,0,11
58575,135117,4,4,-1,6,3,0,11
58581,135117,4,4,-1,6,3,0,11
58605,135117,4,4,-1,6,3,0,11
58643,135117,4,4,-1,6,3,0,11
58757,135117,4,4,-1,6,3,0,11
59901,135117,4,4,-1,6,3,0,11
61704,135117,4,4,-1,6,3,0,11
61774,135117,4,4,-1,6,3,0,11
61791,135117,4,4,-1,6,3,0,11
61919,135117,4,4,-1,6,3,0,11
63093,135117,4,4,-1,6,3,0,11
83489,135117,4,4,-1,6,3,0,11
83490,135117,4,4,-1,6,3,0,11
83491,135117,4,4,-1,6,3,0,11
83507,135117,4,4,-1,6,3,0,11
83508,135117,4,4,-1,6,3,0,11
83521,135117,4,4,-1,6,3,0,11
83522,135117,4,4,-1,6,3,0,11
127488,135117,4,4,-1,6,3,0,11
127504,135117,4,4,-1,6,3,0,11
127539,135117,4,4,-1,6,3,0,11
127547,135117,4,4,-1,6,3,0,11
127575,135117,4,4,-1,6,3,0,11
38669,134621,4,4,-1,6,7,0,11
36984,135401,2,7,-1,1,13,3,8
37060,135401,2,7,-1,1,13,3,8
37721,135401,2,7,-1,1,13,3,8
44029,135401,2,7,-1,1,13,3,8
58695,135401,2,7,-1,1,13,3,8
83396,135401,2,7,-1,1,13,3,8
109448,135401,2,7,-1,1,13,3,8
127471,135401,2,7,-1,1,13,3,8
34790,133514,2,4,-1,1,13,3,8
133446,133514,2,4,-1,1,13,3,8
133434,132960,4,4,-1,1,10,0,9
34715,134378,12,0,0,0,0,0,22
35738,133741,12,0,0,0,0,0,19
35784,134939,12,0,0,0,0,0,19
44072,237330,0,5,-1,4,0,0,15
46392,134045,0,5,-1,4,0,0,15
75034,237337,0,5,-1,0,0,0,15
43478,132184,0,5,-1,4,0,0,15
43480,132184,0,5,-1,4,0,0,15
35953,133962,0,5,-1,4,0,0,15
62676,133962,0,5,-1,4,0,0,15
62662,237335,0,5,-1,4,0,0,15
61381,134021,0,5,-1,4,0,0,15
37621,133717,12,0,0,4,0,0,22
91028,133719,12,0,-1,0,0,0,7
34779,132845,12,0,-1,0,0,0,7
133445,132614,4,4,-1,6,9,0,8
35594,132496,4,1,-1,6,6,0,7
36997,132496,4,1,-1,6,6,0,7
37289,132496,4,1,-1,6,6,0,7
58582,132496,4,1,-1,6,6,0,7
58724,132496,4,1,-1,6,6,0,7
83523,132496,4,1,-1,6,6,0,7
83524,132496,4,1,-1,6,6,0,7
109339,132496,4,1,-1,6,6,0,7
109477,132496,4,1,-1,6,6,0,7
127537,132496,4,1,-1,6,6,0,7
133449,132496,4,1,-1,6,6,0,7
38515,133037,12,0,-1,0,0,0,8
34844,134228,12,0,0,0,0,0,12
37608,132400,2,0,0,1,13,0,9
40540,132400,2,0,0,1,13,0,9
62491,132400,2,1,1,1,17,0,9
40434,132400,2,5,5,1,17,0,9
40894,132400,2,7,7,1,13,0,9
52485,133146,4,0,-1,3,1,0,7
52486,133146,4,0,-1,3,1,0,7
52487,133146,4,0,-1,3,1,0,7
128436,133743,15,0,-1,4,0,1,20
131768,134441,15,0,-1,3,0,0,14
34870,134475,12,0,-1,0,0,0,7
41600,133666,1,0,-1,8,18,0,18
57059,132997,15,0,-1,1,0,0,8
80437,133929,12,0,-1,4,0,0,15
49685,132485,12,0,-1,4,0,0,13
56255,132485,12,0,-1,4,0,0,13
34886,135271,2,7,-1,1,13,1,9
37192,133421,4,0,-1,3,11,0,14
129788,135555,2,18,-1,2,26,5,8
129845,135555,2,18,-1,2,26,5,8
34950,135607,2,13,-1,1,13,7,8
34951,135607,2,13,-1,1,13,7,8
129790,135607,2,13,-1,1,13,7,8
129856,135607,2,13,-1,1,13,7,8
34895,135713,2,15,-1,1,13,3,8
34949,135713,2,15,-1,1,13,3,8
34952,135713,2,15,-1,1,13,3,8
45246,135713,2,15,-1,1,13,3,8
129787,135713,2,15,-1,1,13,3,8
129791,135713,2,15,-1,1,13,3,8
129857,135713,2,15,-1,1,13,3,8
129931,135713,2,15,-1,1,13,3,8
155985,135713,2,15,-1,1,13,3,8
40395,133562,2,4,-1,1,13,3,8
129789,133562,2,4,-1,1,13,3,8
129858,133562,2,4,-1,1,13,3,8
58014,134642,4,2,-1,8,7,0,7
59104,134642,4,2,-1,8,7,0,7
59172,134642,4,2,-1,8,7,0,7
60903,134642,4,2,-1,8,7,0,7
61066,134642,4,2,-1,8,7,0,7
61098,134642,4,2,-1,8,7,0,7
129782,132492,4,2,-1,5,6,0,7
129852,132492,4,2,-1,5,6,0,7
35735,132585,4,4,-1,1,8,0,9
129292,133254,12,0,-1,0,0,0,24
34964,134229,12,0,0,0,0,0,13
34968,134229,12,0,0,0,0,0,13
36777,134229,12,0,0,0,0,0,13
38684,134229,12,0,0,0,0,0,13
42840,134229,12,0,0,0,0,0,13
34978,133941,12,0,0,0,0,0,7
35276,133670,12,0,0,0,0,0,18
46754,133670,12,0,0,0,0,0,18
36734,133015,12,0,0,4,0,0,8
37459,133015,12,0,0,4,0,0,8
48665,133015,12,0,0,4,0,0,8
35116,134429,12,0,-1,0,0,0,8
35071,133554,2,4,-1,1,13,3,8
137647,133554,2,4,-1,1,13,3,8
35043,132988,4,3,-1,5,10,0,10
35049,132988,4,3,-1,5,10,0,10
35078,132988,4,3,-1,5,10,0,10
37614,132988,4,3,-1,5,10,0,10
40998,132988,4,3,-1,5,10,0,10
40999,132988,4,3,-1,5,10,0,10
41000,132988,4,3,-1,5,10,0,10
41004,132988,4,3,-1,5,10,0,10
41005,132988,4,3,-1,5,10,0,10
41006,132988,4,3,-1,5,10,0,10
41134,132988,4,3,-1,5,10,0,10
41135,132988,4,3,-1,5,10,0,10
41136,132988,4,3,-1,5,10,0,10
41140,132988,4,3,-1,5,10,0,10
41141,132988,4,3,-1,5,10,0,10
41142,132988,4,3,-1,5,10,0,10
127625,132988,4,3,-1,5,10,0,10
35045,134672,4,3,-1,5,7,0,10
35051,134672,4,3,-1,5,7,0,10
35080,134672,4,3,-1,5,7,0,10
41028,134672,4,3,-1,5,7,0,10
41034,134672,4,3,-1,5,7,0,10
41200,134672,4,3,-1,5,7,0,10
48990,134672,4,3,-1,5,7,0,10
48994,134672,4,3,-1,5,7,0,10
72702,134672,4,3,-1,5,7,0,10
72893,134672,4,3,-1,5,7,0,10
72906,134672,4,3,-1,5,7,0,10
72914,134672,4,3,-1,5,7,0,10
92227,134672,4,3,-1,5,7,0,10
35013,134616,4,1,-1,7,7,0,7
36976,134616,4,1,-1,7,7,0,7
35012,132702,4,1,-1,7,20,0,7
41953,132702,4,1,-1,7,20,0,7
35060,132975,4,4,-1,6,10,0,11
35089,132975,4,4,-1,6,10,0,11
97724,132975,4,4,-1,6,10,0,11
97733,132975,4,4,-1,6,10,0,11
35061,133109,4,4,-1,6,1,0,11
35068,133109,4,4,-1,6,1,0,11
35090,133109,4,4,-1,6,1,0,11
40442,133109,4,4,-1,6,1,0,11
35062,134705,4,4,-1,6,7,0,11
35091,134705,4,4,-1,6,7,0,11
45371,134705,4,4,-1,6,7,0,11
45379,134705,4,4,-1,6,7,0,11
48568,134705,4,4,-1,6,7,0,11
48578,134705,4,4,-1,6,7,0,11
48581,134705,4,4,-1,6,7,0,11
48605,134705,4,4,-1,6,7,0,11
48610,134705,4,4,-1,6,7,0,11
48613,134705,4,4,-1,6,7,0,11
48903,134705,4,4,-1,6,7,0,11
48918,134705,4,4,-1,6,7,0,11
156095,134705,4,4,-1,6,7,0,11
156103,134705,4,4,-1,6,7,0,11
35048,132638,4,3,-1,5,20,0,10
35077,132638,4,3,-1,5,20,0,10
40992,132638,4,3,-1,5,20,0,10
40993,132638,4,3,-1,5,20,0,10
41081,132638,4,3,-1,5,20,0,10
35087,132701,4,1,-1,7,20,0,7
37740,133551,2,4,-1,1,13,3,8
36737,132412,2,0,-1,1,13,1,9
42239,132412,2,0,-1,1,13,1,9
42240,132412,2,0,-1,1,13,1,9
35124,132482,12,0,0,0,0,0,23
37200,134045,12,0,0,0,0,0,15
35187,134940,9,3,-1,0,0,0,20
35189,134940,9,3,-1,0,0,0,20
35190,134940,9,3,-1,0,0,0,20
35191,134940,9,3,-1,0,0,0,20
35192,134940,9,3,-1,0,0,0,20
35193,134940,9,3,-1,0,0,0,20
35194,134940,9,3,-1,0,0,0,20
35195,134940,9,3,-1,0,0,0,20
35196,134940,9,3,-1,0,0,0,20
35197,134940,9,3,-1,0,0,0,20
49285,132263,15,5,-1,2,0,0,12
49286,132262,15,5,-1,2,0,0,12
58901,134938,12,0,-1,4,0,0,20
151223,133646,0,8,-1,0,0,0,18
134399,133923,12,0,-1,0,0,0,15
134400,133923,12,0,-1,0,0,0,15
35327,135734,4,0,-1,4,12,0,21
41587,135734,4,0,-1,4,12,0,21
44912,135734,4,0,-1,4,12,0,21
35355,134942,12,0,0,4,0,0,20
35365,132718,4,2,-1,8,20,0,7
35375,132718,4,2,-1,8,20,0,7
35469,132718,4,2,-1,8,20,0,7
61708,132718,4,2,-1,8,20,0,7
64984,132718,4,2,-1,8,20,0,7
88189,132718,4,2,-1,8,20,0,7
35424,463531,0,8,-1,8,0,0,20
83807,134939,9,10,-1,4,0,0,20
83808,134939,9,10,-1,4,0,0,20
83809,134939,9,10,-1,4,0,0,20
83810,134939,9,10,-1,4,0,0,20
83811,134939,9,10,-1,4,0,0,20
83812,134939,9,10,-1,4,0,0,20
83813,134939,9,10,-1,4,0,0,20
83814,134939,9,10,-1,4,0,0,20
83815,134939,9,10,-1,4,0,0,20
83816,134939,9,10,-1,4,0,0,20
83817,134939,9,10,-1,4,0,0,20
83819,134939,9,10,-1,4,0,0,20
83820,134939,9,10,-1,4,0,0,20
83821,134939,9,10,-1,4,0,0,20
83822,134939,9,10,-1,4,0,0,20
83823,134939,9,10,-1,4,0,0,20
83824,134939,9,10,-1,4,0,0,20
83825,134939,9,10,-1,4,0,0,20
83826,134939,9,10,-1,4,0,0,20
83827,134939,9,10,-1,4,0,0,20
83828,134939,9,10,-1,4,0,0,20
83829,134939,9,10,-1,4,0,0,20
83830,134939,9,10,-1,4,0,0,20
83831,134939,9,10,-1,4,0,0,20
83832,134939,9,10,-1,4,0,0,20
83833,134939,9,10,-1,4,0,0,20
83834,134939,9,10,-1,4,0,0,20
83835,134939,9,10,-1,4,0,0,20
83836,134939,9,10,-1,4,0,0,20
83837,134939,9,10,-1,4,0,0,20
83838,134939,9,10,-1,4,0,0,20
83839,134939,9,10,-1,4,0,0,20
83840,134939,9,10,-1,4,0,0,20
83841,134939,9,10,-1,4,0,0,20
83842,134939,9,10,-1,4,0,0,20
83843,134939,9,10,-1,4,0,0,20
83844,134939,9,10,-1,4,0,0,20
83845,134939,9,10,-1,4,0,0,20
83846,134939,9,10,-1,4,0,0,20
83847,134939,9,10,-1,4,0,0,20
83848,134939,9,10,-1,4,0,0,20
83849,134939,9,10,-1,4,0,0,20
83850,134939,9,10,-1,4,0,0,20
83851,134939,9,10,-1,4,0,0,20
83852,134939,9,10,-1,4,0,0,20
83853,134939,9,10,-1,4,0,0,20
83854,134939,9,10,-1,4,0,0,20
83855,134939,9,10,-1,4,0,0,20
83856,134939,9,10,-1,4,0,0,20
83857,134939,9,10,-1,4,0,0,20
83858,134939,9,10,-1,4,0,0,20
83859,134939,9,10,-1,4,0,0,20
83860,134939,9,10,-1,4,0,0,20
83861,134939,9,10,-1,4,0,0,20
83862,134939,9,10,-1,4,0,0,20
83863,134939,9,10,-1,4,0,0,20
83864,134939,9,10,-1,4,0,0,20
83865,134939,9,10,-1,4,0,0,20
83866,134939,9,10,-1,4,0,0,20
83867,134939,9,10,-1,4,0,0,20
83869,134939,9,10,-1,4,0,0,20
83870,134939,9,10,-1,4,0,0,20
83872,134939,9,10,-1,4,0,0,20
83873,134939,9,10,-1,4,0,0,20
83874,134939,9,10,-1,4,0,0,20
83875,134939,9,10,-1,4,0,0,20
83876,134939,9,10,-1,4,0,0,20
83877,134939,9,10,-1,4,0,0,20
83878,134939,9,10,-1,4,0,0,20
83879,134939,9,10,-1,4,0,0,20
83880,134939,9,10,-1,4,0,0,20
83881,134939,9,10,-1,4,0,0,20
83882,134939,9,10,-1,4,0,0,20
83885,134939,9,10,-1,4,0,0,20
83886,134939,9,10,-1,4,0,0,20
83887,134939,9,10,-1,4,0,0,20
83888,134939,9,10,-1,4,0,0,20
83889,134939,9,10,-1,4,0,0,20
83890,134939,9,10,-1,4,0,0,20
83891,134939,9,10,-1,4,0,0,20
83892,134939,9,10,-1,4,0,0,20
83893,134939,9,10,-1,4,0,0,20
83894,134939,9,10,-1,4,0,0,20
83895,134939,9,10,-1,4,0,0,20
83896,134939,9,10,-1,4,0,0,20
83897,134939,9,10,-1,4,0,0,20
83898,134939,9,10,-1,4,0,0,20
83899,134939,9,10,-1,4,0,0,20
83900,134939,9,10,-1,4,0,0,20
83901,134939,9,10,-1,4,0,0,20
83902,134939,9,10,-1,4,0,0,20
83903,134939,9,10,-1,4,0,0,20
83904,134939,9,10,-1,4,0,0,20
83905,134939,9,10,-1,4,0,0,20
83906,134939,9,10,-1,4,0,0,20
83907,134939,9,10,-1,4,0,0,20
83908,134939,9,10,-1,4,0,0,20
83909,134939,9,10,-1,4,0,0,20
83910,134939,9,10,-1,4,0,0,20
83911,134939,9,10,-1,4,0,0,20
83912,134939,9,10,-1,4,0,0,20
83913,134939,9,10,-1,4,0,0,20
83914,134939,9,10,-1,4,0,0,20
83915,134939,9,10,-1,4,0,0,20
83917,134939,9,10,-1,4,0,0,20
83918,134939,9,10,-1,4,0,0,20
83919,134939,9,10,-1,4,0,0,20
83920,134939,9,10,-1,4,0,0,20
83921,134939,9,10,-1,4,0,0,20
83922,134939,9,10,-1,4,0,0,20
83923,134939,9,10,-1,4,0,0,20
83924,134939,9,10,-1,4,0,0,20
83925,134939,9,10,-1,4,0,0,20
83926,134939,9,10,-1,4,0,0,20
83927,134939,9,10,-1,4,0,0,20
83928,134939,9,10,-1,4,0,0,20
83929,134939,9,10,-1,4,0,0,20
83931,134939,9,10,-1,4,0,0,20
83932,134939,9,10,-1,4,0,0,20
83933,134939,9,10,-1,4,0,0,20
83934,134939,9,10,-1,4,0,0,20
83935,134939,9,10,-1,4,0,0,20
83936,134939,9,10,-1,4,0,0,20
83937,134939,9,10,-1,4,0,0,20
83938,134939,9,10,-1,4,0,0,20
83939,134939,9,10,-1,4,0,0,20
83940,134939,9,10,-1,4,0,0,20
83941,134939,9,10,-1,4,0,0,20
83943,134939,9,10,-1,4,0,0,20
83944,134939,9,10,-1,4,0,0,20
83945,134939,9,10,-1,4,0,0,20
83946,134939,9,10,-1,4,0,0,20
83947,134939,9,10,-1,4,0,0,20
83948,134939,9,10,-1,4,0,0,20
83949,134939,9,10,-1,4,0,0,20
83950,134939,9,10,-1,4,0,0,20
83951,134939,9,10,-1,4,0,0,20
83952,134939,9,10,-1,4,0,0,20
83953,134939,9,10,-1,4,0,0,20
83954,134939,9,10,-1,4,0,0,20
83955,134939,9,10,-1,4,0,0,20
83956,134939,9,10,-1,4,0,0,20
83957,134939,9,10,-1,4,0,0,20
83958,134939,9,10,-1,4,0,0,20
83959,134939,9,10,-1,4,0,0,20
83960,134939,9,10,-1,4,0,0,20
83961,134939,9,10,-1,4,0,0,20
83962,134939,9,10,-1,4,0,0,20
83963,134939,9,10,-1,4,0,0,20
83964,134939,9,10,-1,4,0,0,20
83965,134939,9,10,-1,4,0,0,20
83966,134939,9,10,-1,4,0,0,20
83968,134939,9,10,-1,4,0,0,20
83969,134939,9,10,-1,4,0,0,20
83970,134939,9,10,-1,4,0,0,20
83971,134939,9,10,-1,4,0,0,20
83972,134939,9,10,-1,4,0,0,20
83973,134939,9,10,-1,4,0,0,20
83974,134939,9,10,-1,4,0,0,20
83975,134939,9,10,-1,4,0,0,20
83976,134939,9,10,-1,4,0,0,20
83977,134939,9,10,-1,4,0,0,20
83979,134939,9,10,-1,4,0,0,20
83980,134939,9,10,-1,4,0,0,20
83981,134939,9,10,-1,4,0,0,20
83982,134939,9,10,-1,4,0,0,20
90470,134939,9,10,-1,4,0,0,20
90471,134939,9,10,-1,4,0,0,20
55833,133305,4,0,-1,3,2,0,14
56360,133305,4,0,-1,3,2,0,14
71213,133305,4,0,-1,3,2,0,14
71573,133305,4,0,-1,3,2,0,14
133236,133305,4,0,-1,3,2,0,14
54806,135213,2,10,8,2,17,2,9
69771,135213,2,10,8,2,17,2,9
95426,135213,2,10,8,2,17,2,9
117373,135213,2,10,8,2,17,2,9
41748,132373,2,7,7,4,0,0,8
113362,135381,2,7,-1,1,13,1,9
35844,133087,4,1,-1,7,1,0,7
36985,133087,4,1,-1,7,1,0,7
37209,133087,4,1,-1,7,1,0,7
37215,133087,4,1,-1,7,1,0,7
37294,133087,4,1,-1,7,1,0,7
37684,133087,4,1,-1,7,1,0,7
37715,133087,4,1,-1,7,1,0,7
37943,133087,4,1,-1,7,1,0,7
44408,133087,4,1,-1,7,1,0,7
58584,133087,4,1,-1,7,1,0,7
58754,133087,4,1,-1,7,1,0,7
61809,133087,4,1,-1,7,1,0,7
83530,133087,4,1,-1,7,1,0,7
83531,133087,4,1,-1,7,1,0,7
109341,133087,4,1,-1,7,1,0,7
109505,133087,4,1,-1,7,1,0,7
35601,135600,2,13,-1,1,13,7,8
39763,135600,2,13,-1,1,13,7,8
103667,135600,2,13,-1,1,13,7,8
127574,135600,2,13,-1,1,13,7,8
36962,132467,2,1,-1,1,17,1,9
37811,132467,2,1,-1,1,17,1,9
35890,135102,4,3,-1,5,3,0,10
36249,135102,4,3,-1,5,3,0,10
36257,135102,4,3,-1,5,3,0,10
36265,135102,4,3,-1,5,3,0,10
36273,135102,4,3,-1,5,3,0,10
36281,135102,4,3,-1,5,3,0,10
36289,135102,4,3,-1,5,3,0,10
37008,135102,4,3,-1,5,3,0,10
37116,135102,4,3,-1,5,3,0,10
37398,135102,4,3,-1,5,3,0,10
37772,135102,4,3,-1,5,3,0,10
37875,135102,4,3,-1,5,3,0,10
38044,135102,4,3,-1,5,3,0,10
39429,135102,4,3,-1,5,3,0,10
39446,135102,4,3,-1,5,3,0,10
42820,135102,4,3,-1,5,3,0,10
42887,135102,4,3,-1,5,3,0,10
42893,135102,4,3,-1,5,3,0,10
43183,135102,4,3,-1,5,3,0,10
43830,135102,4,3,-1,5,3,0,10
43982,135102,4,3,-1,5,3,0,10
44353,135102,4,3,-1,5,3,0,10
44372,135102,4,3,-1,5,3,0,10
44380,135102,4,3,-1,5,3,0,10
44685,135102,4,3,-1,5,3,0,10
51975,135102,4,3,-1,5,3,0,10
51976,135102,4,3,-1,5,3,0,10
51997,135102,4,3,-1,5,3,0,10
53026,135102,4,3,-1,5,3,0,10
58597,135102,4,3,-1,5,3,0,10
58731,135102,4,3,-1,5,3,0,10
61865,135102,4,3,-1,5,3,0,10
61878,135102,4,3,-1,5,3,0,10
72703,135102,4,3,-1,5,3,0,10
72894,135102,4,3,-1,5,3,0,10
72907,135102,4,3,-1,5,3,0,10
72915,135102,4,3,-1,5,3,0,10
83573,135102,4,3,-1,5,3,0,10
83574,135102,4,3,-1,5,3,0,10
90850,135102,4,3,-1,5,3,0,10
92153,135102,4,3,-1,5,3,0,10
111382,135102,4,3,-1,5,3,0,10
111638,135102,4,3,-1,5,3,0,10
127496,135102,4,3,-1,5,3,0,10
35612,135097,4,1,-1,7,3,0,7
35818,135097,4,1,-1,7,3,0,7
37055,135097,4,1,-1,7,3,0,7
37196,135097,4,1,-1,7,3,0,7
37227,135097,4,1,-1,7,3,0,7
37673,135097,4,1,-1,7,3,0,7
37691,135097,4,1,-1,7,3,0,7
37940,135097,4,1,-1,7,3,0,7
37959,135097,4,1,-1,7,3,0,7
37975,135097,4,1,-1,7,3,0,7
38718,135097,4,1,-1,7,3,0,7
39284,135097,4,1,-1,7,3,0,7
39310,135097,4,1,-1,7,3,0,7
39323,135097,4,1,-1,7,3,0,7
39366,135097,4,1,-1,7,3,0,7
39372,135097,4,1,-1,7,3,0,7
39719,135097,4,1,-1,7,3,0,7
40286,135097,4,1,-1,7,3,0,7
40289,135097,4,1,-1,7,3,0,7
40351,135097,4,1,-1,7,3,0,7
40555,135097,4,1,-1,7,3,0,7
41513,135097,4,1,-1,7,3,0,7
41550,135097,4,1,-1,7,3,0,7
43181,135097,4,1,-1,7,3,0,7
43973,135097,4,1,-1,7,3,0,7
44370,135097,4,1,-1,7,3,0,7
58533,135097,4,1,-1,7,3,0,7
58546,135097,4,1,-1,7,3,0,7
58587,135097,4,1,-1,7,3,0,7
58720,135097,4,1,-1,7,3,0,7
61769,135097,4,1,-1,7,3,0,7
61812,135097,4,1,-1,7,3,0,7
61817,135097,4,1,-1,7,3,0,7
61914,135097,4,1,-1,7,3,0,7
83392,135097,4,1,-1,7,3,0,7
83393,135097,4,1,-1,7,3,0,7
83537,135097,4,1,-1,7,3,0,7
83538,135097,4,1,-1,7,3,0,7
109290,135097,4,1,-1,7,3,0,7
109303,135097,4,1,-1,7,3,0,7
109344,135097,4,1,-1,7,3,0,7
109473,135097,4,1,-1,7,3,0,7
127467,135097,4,1,-1,7,3,0,7
127613,135097,4,1,-1,7,3,0,7
35649,135206,2,10,-1,2,17,2,13
36980,135206,2,10,-1,2,17,2,13
37099,135206,2,10,-1,2,17,2,13
37190,135206,2,10,-1,2,17,2,13
37803,135206,2,10,-1,2,17,2,13
37804,135206,2,10,-1,2,17,2,13
37848,135206,2,10,-1,2,17,2,13
