ID,Asset,Start_asset,Fail_asset,Modifier_tree_ID,Start_timer,Eligibility_world_state_ID,Type,Start_event,Fail_event,Flags,Eligibility_world_state_value
23968,73160,0,0,0,0,0,0,0,0,0,0
23969,73161,0,0,0,0,0,0,0,0,0,0
23970,72909,0,0,0,0,0,0,0,0,0,0
23971,72245,0,0,0,0,0,0,0,0,0,0
23972,71919,0,0,0,0,0,0,0,0,0,0
23973,72193,0,0,0,0,0,0,0,0,0,0
23974,72045,0,0,0,0,0,0,0,0,0,0
23975,71864,0,0,0,0,0,0,0,0,0,0
23976,73854,0,0,0,0,0,0,0,0,0,0
23977,72048,0,0,0,0,0,0,0,0,0,0
23978,72769,0,0,0,0,0,0,0,0,0,0
23979,73277,0,0,0,0,0,0,0,0,0,0
23980,73157,0,0,0,0,0,0,0,0,0,0
23981,73175,0,0,0,0,0,0,0,0,0,0
23982,73282,0,0,0,0,0,0,0,0,0,0
23983,72808,0,0,0,0,0,0,0,0,0,0
23984,73167,0,0,0,0,0,0,0,0,0,0
23985,73166,0,0,0,0,0,0,0,0,0,0
23986,72775,0,0,0,0,0,0,0,0,0,0
23987,73281,0,0,0,0,0,0,0,0,0,0
23988,72970,0,0,0,0,0,0,0,0,0,0
23989,73163,0,0,0,0,0,0,0,0,0,0
23990,73279,0,0,0,0,0,0,0,0,0,0
23991,73666,0,0,0,0,0,0,0,0,0,0
23992,73170,0,0,0,0,0,0,0,0,0,0
23993,73173,0,0,0,0,0,0,0,0,0,0
23994,73169,0,0,0,0,0,0,0,0,0,0
23995,73172,0,0,0,0,0,0,0,0,0,0
23996,73171,0,0,0,0,0,0,0,0,0,0
23997,1492,0,0,0,0,0,46,0,0,0,0
23998,148385,0,0,0,0,0,28,0,0,0,0
23999,789,0,0,0,0,0,12,0,0,0,0
24000,221689,0,0,0,0,0,68,0,0,0,0
24001,221690,0,0,0,0,0,68,0,0,0,0
24002,221725,0,0,0,0,0,68,0,0,0,0
24003,221747,0,0,0,0,0,68,0,0,0,0
24004,221763,0,0,0,0,0,68,0,0,0,0
24005,221764,0,0,0,0,0,68,0,0,0,0
24006,222796,0,0,0,0,0,68,0,0,0,0
24007,147281,0,0,0,0,0,28,0,0,0,0
24008,147282,0,0,0,0,0,28,0,0,0,0
24009,147283,0,0,0,0,0,28,0,0,0,0
24010,147284,0,0,0,0,0,28,0,0,0,0
24011,223193,0,0,0,0,0,68,0,0,0,0
24012,222684,0,0,0,0,0,68,0,0,0,0
24013,222685,0,0,0,0,0,68,0,0,0,0
24014,222686,0,0,0,0,0,68,0,0,0,0
24015,222687,0,0,0,0,0,68,0,0,0,0
24016,222688,0,0,0,0,0,68,0,0,0,0
24017,222689,0,0,0,0,0,68,0,0,0,0
24018,220901,0,0,0,0,0,68,0,0,0,0
24019,220902,0,0,0,0,0,68,0,0,0,0
24020,220908,0,0,0,0,0,68,0,0,0,0
24021,220832,0,0,0,0,0,68,0,0,0,0
24022,220986,0,0,0,0,0,68,0,0,0,0
24023,221036,0,0,0,0,0,68,0,0,0,0
24024,134024,0,0,0,0,0,36,0,0,0,0
24025,104156,0,0,0,0,0,36,0,0,0,0
24026,104157,0,0,0,0,0,36,0,0,0,0
24027,104159,0,0,0,0,0,36,0,0,0,0
24028,104160,0,0,0,0,0,36,0,0,0,0
24029,104161,0,0,0,0,0,36,0,0,0,0
24030,104164,0,0,0,0,0,36,0,0,0,0
24031,104166,0,0,0,0,0,36,0,0,0,0
24032,104167,0,0,0,0,0,36,0,0,0,0
24033,104168,0,0,0,0,0,36,0,0,0,0
24034,104169,0,0,0,0,0,36,0,0,0,0
24035,104202,0,0,0,0,0,36,0,0,0,0
24036,104257,0,0,0,0,0,36,0,0,0,0
24037,104258,0,0,0,0,0,36,0,0,0,0
24038,104261,0,0,0,0,0,36,0,0,0,0
24039,104262,0,0,0,0,0,36,0,0,0,0
24040,104263,0,0,0,0,0,36,0,0,0,0
24041,104268,0,0,0,0,0,36,0,0,0,0
24042,104286,0,0,0,0,0,36,0,0,0,0
24043,104287,0,0,0,0,0,36,0,0,0,0
24044,104288,0,0,0,0,0,36,0,0,0,0
24045,104289,0,0,0,0,0,36,0,0,0,0
24046,104290,0,0,0,0,0,36,0,0,0,0
24047,104291,0,0,0,0,0,36,0,0,0,0
24048,104292,0,0,0,0,0,36,0,0,0,0
24049,104293,0,0,0,0,0,36,0,0,0,0
24050,104294,0,0,0,0,0,36,0,0,0,0
24051,104296,0,0,0,0,0,36,0,0,0,0
24052,104297,0,0,0,0,0,36,0,0,0,0
24053,104298,0,0,0,0,0,36,0,0,0,0
24054,104299,0,0,0,0,0,36,0,0,0,0
24055,104302,0,0,0,0,0,36,0,0,0,0
24056,104303,0,0,0,0,0,36,0,0,0,0
24057,104304,0,0,0,0,0,36,0,0,0,0
24058,104305,0,0,0,0,0,36,0,0,0,0
24059,104306,0,0,0,0,0,36,0,0,0,0
24060,104307,0,0,0,0,0,36,0,0,0,0
24061,104309,0,0,0,0,0,36,0,0,0,0
24062,104312,0,0,0,0,0,36,0,0,0,0
24063,104313,0,0,0,0,0,36,0,0,0,0
24064,104320,0,0,0,0,0,36,0,0,0,0
24065,104321,0,0,0,0,0,36,0,0,0,0
24066,104328,0,0,0,0,0,36,0,0,0,0
24067,104329,0,0,0,0,0,36,0,0,0,0
24068,104331,0,0,0,0,0,36,0,0,0,0
24069,104334,0,0,0,0,0,36,0,0,0,0
24070,104335,0,0,0,0,0,36,0,0,0,0
24071,104336,0,0,0,0,0,36,0,0,0,0
24072,86584,0,0,0,0,0,36,0,0,0,0
24073,86580,0,0,0,0,0,36,0,0,0,0
24074,106130,0,0,0,0,0,36,0,0,0,0
24075,86566,0,0,0,0,0,36,0,0,0,0
24076,86574,0,0,0,0,0,36,0,0,0,0
24077,86565,0,0,0,0,0,36,0,0,0,0
24078,86569,0,0,0,0,0,36,0,0,0,0
24079,104035,0,0,0,0,0,36,0,0,0,0
24080,104330,0,0,0,0,0,36,0,0,0,0
24081,104269,0,0,0,0,0,36,0,0,0,0
24082,32976,0,0,0,0,0,27,0,0,0,0
24083,223204,0,0,0,0,0,68,0,0,0,0
24084,223115,0,0,0,0,0,68,0,0,0,0
24085,223114,0,0,0,0,0,68,0,0,0,0
24086,223113,0,0,0,0,0,68,0,0,0,0
24087,223112,0,0,0,0,0,68,0,0,0,0
24088,223111,0,0,0,0,0,68,0,0,0,0
24089,223110,0,0,0,0,0,68,0,0,0,0
24090,223109,0,0,0,0,0,68,0,0,0,0
24091,223108,0,0,0,0,0,68,0,0,0,0
24092,223107,0,0,0,0,0,68,0,0,0,0
24093,223106,0,0,0,0,0,68,0,0,0,0
24094,223105,0,0,0,0,0,68,0,0,0,0
24095,223104,0,0,0,0,0,68,0,0,0,0
24096,223103,0,0,0,0,0,68,0,0,0,0
24097,223102,0,0,0,0,0,68,0,0,0,0
24098,223101,0,0,0,0,0,68,0,0,0,0
24099,223100,0,0,0,0,0,68,0,0,0,0
24100,223099,0,0,0,0,0,68,0,0,0,0
24101,223098,0,0,0,0,0,68,0,0,0,0
24102,223097,0,0,0,0,0,68,0,0,0,0
24103,223096,0,0,0,0,0,68,0,0,0,0
24104,223095,0,0,0,0,0,68,0,0,0,0
24105,223094,0,0,0,0,0,68,0,0,0,0
24106,223093,0,0,0,0,0,68,0,0,0,0
24107,223092,0,0,0,0,0,68,0,0,0,0
24108,223091,0,0,0,0,0,68,0,0,0,0
24109,223090,0,0,0,0,0,68,0,0,0,0
24110,223089,0,0,0,0,0,68,0,0,0,0
24111,223088,0,0,0,0,0,68,0,0,0,0
24112,223087,0,0,0,0,0,68,0,0,0,0
24113,223086,0,0,0,0,0,68,0,0,0,0
24114,223085,0,0,0,0,0,68,0,0,0,0
24115,223084,0,0,0,0,0,68,0,0,0,0
24116,221670,0,0,0,0,0,68,0,0,0,0
24117,221617,0,0,0,0,0,68,0,0,0,0
24118,221673,0,0,0,0,0,68,0,0,0,0
24119,223118,0,0,0,0,0,68,0,0,0,0
24120,223117,0,0,0,0,0,68,0,0,0,0
24121,223116,0,0,0,0,0,68,0,0,0,0
24122,221671,0,0,0,0,0,68,0,0,0,0
24123,223119,0,0,0,0,0,68,0,0,0,0
24124,221672,0,0,0,0,0,68,0,0,0,0
24125,0,0,0,155,0,0,35,0,0,0,0
24129,223228,0,0,0,0,0,68,0,0,0,0
24130,147081,0,0,0,0,0,28,0,0,0,0
24131,2,0,0,12509,0,3191,39,0,0,0,14
24132,2,0,0,12511,0,3191,39,0,0,0,15
24133,0,0,0,12509,0,3191,132,0,0,0,14
24134,3,0,0,12511,0,3191,39,0,0,0,15
24135,5,0,0,12509,0,3191,39,0,0,0,14
24136,5,0,0,12511,0,3191,39,0,0,0,15
24137,0,0,0,12511,0,3191,132,0,0,0,15
24138,148512,0,0,4048,0,0,28,0,0,0,0
24139,73174,0,0,0,0,0,0,0,0,0,0
24140,223537,0,0,0,0,0,68,0,0,0,0
24141,223538,0,0,0,0,0,68,0,0,0,0
24142,223539,0,0,0,0,0,68,0,0,0,0
24143,38018,0,0,0,0,0,92,0,0,0,0
24144,73704,0,0,0,0,0,0,0,0,0,0
24147,71952,0,0,4396,0,0,0,0,0,0,0
24148,71954,0,0,4396,0,0,0,0,0,0,0
24149,71953,0,0,4396,0,0,0,0,0,0,0
24150,71955,0,0,4396,0,0,0,0,0,0,0
24151,72468,0,0,0,0,0,0,0,0,0,0
24152,0,0,0,12560,0,0,74,0,0,0,0
24153,38082,0,0,0,0,0,92,0,0,0,0
24154,106244,0,0,0,0,0,36,0,0,0,0
24155,149792,0,0,0,0,0,34,0,0,0,0
24156,149801,0,0,0,0,0,34,0,0,0,0
24157,106246,0,0,0,0,0,36,0,0,0,0
24158,106256,0,0,0,0,0,36,0,0,0,0
24159,149810,0,0,0,0,0,34,0,0,0,0
24160,74462,0,0,0,0,0,0,0,0,0,0
24161,74465,0,0,0,0,0,0,0,0,0,0
24162,4420,0,0,0,0,0,0,0,0,0,0
24171,72057,0,0,12597,0,0,0,0,0,0,0
24186,102245,0,0,12710,0,0,36,0,0,0,0
24187,102246,0,0,12710,0,0,36,0,0,0,0
24188,102247,0,0,12710,0,0,36,0,0,0,0
24189,102248,0,0,12710,0,0,36,0,0,0,0
24190,102249,0,0,12710,0,0,36,0,0,0,0
24191,102250,0,0,12710,0,0,36,0,0,0,0
24192,0,0,0,12712,0,0,74,0,0,0,0
24193,148512,0,0,4394,0,0,28,0,0,0,0
24194,148512,0,0,12327,0,0,28,0,0,0,0
24195,148512,0,0,4398,0,0,28,0,0,0,0
24196,148512,0,0,4403,0,0,28,0,0,0,0
24197,148512,0,0,4408,0,0,28,0,0,0,0
24198,148512,0,0,4413,0,0,28,0,0,0,0
24201,448,0,0,0,0,0,0,0,0,0,0
24280,153260,0,0,0,0,0,28,0,0,32,0
24281,153262,0,0,0,0,0,28,0,0,32,0
24282,153265,0,0,0,0,0,28,0,0,32,0
24285,76078,0,0,0,0,0,0,0,0,0,0
24286,75955,0,0,0,0,0,0,0,0,0,0
24289,76312,0,0,0,0,0,0,0,0,0,0
24290,76313,0,0,0,0,0,0,0,0,0,0
24291,76316,0,0,0,0,0,0,0,0,0,0
24292,38789,0,0,0,0,0,92,0,0,0,0
24293,38790,0,0,0,0,0,92,0,0,0,0
24300,38800,0,0,0,0,0,92,0,0,0,0
24302,76491,0,0,0,0,0,0,0,0,0,0
24303,38795,0,0,0,0,0,92,0,0,0,0
24306,6942,0,0,0,0,0,164,0,0,32,0
24307,6887,0,0,0,0,0,163,0,0,32,0
24308,6869,0,0,0,0,0,163,0,0,32,0
24309,41484,0,0,0,0,0,92,0,0,0,0
24310,38817,0,0,0,0,0,92,0,0,0,0
24311,38819,0,0,0,0,0,92,0,0,0,0
24312,38821,0,0,0,0,0,92,0,0,0,0
24313,38823,0,0,0,0,0,92,0,0,0,0
24314,38942,0,0,0,0,0,92,0,0,0,0
24315,76629,0,0,0,0,0,0,0,0,0,0
24316,38943,0,0,0,0,0,92,0,0,0,0
24317,38944,0,0,0,0,0,92,0,0,0,0
24318,38945,0,0,0,0,0,92,0,0,0,0
24319,76630,0,0,0,0,0,0,0,0,0,0
24320,38946,0,0,0,0,0,92,0,0,0,0
24321,38846,0,0,0,0,0,92,0,0,0,0
24322,76413,0,0,0,0,0,0,0,0,0,0
24323,38980,0,0,0,0,0,92,0,0,0,0
24324,39002,0,0,0,0,0,92,0,0,0,0
24325,39003,0,0,0,0,0,92,0,0,0,0
24326,39004,0,0,0,0,0,92,0,0,0,0
24327,39005,0,0,0,0,0,92,0,0,0,0
24328,39007,0,0,0,0,0,92,0,0,0,0
24329,39006,0,0,0,0,0,92,0,0,0,0
24330,39008,0,0,0,0,0,92,0,0,0,0
24331,39009,0,0,0,0,0,92,0,0,0,0
24332,39040,0,0,0,0,0,92,0,0,0,0
24333,39052,0,0,0,0,0,92,0,0,0,0
24334,39045,0,0,0,0,0,92,0,0,0,0
24335,155347,0,0,0,0,0,69,0,0,0,0
24336,155315,0,0,0,0,0,69,0,0,32,0
24338,6876,0,0,0,0,0,163,0,0,32,0
24339,39167,0,0,0,0,0,92,0,0,0,0
24340,39168,0,0,0,0,0,92,0,0,0,0
24341,39169,0,0,0,0,0,92,0,0,0,0
24342,39170,0,0,0,0,0,92,0,0,0,0
24343,39171,0,0,0,0,0,92,0,0,0,0
24344,39172,0,0,0,0,0,92,0,0,0,0
24345,39173,0,0,0,0,0,92,0,0,0,0
24346,39184,0,0,0,0,0,92,0,0,0,0
24347,39188,0,0,0,0,0,92,0,0,0,0
24348,39189,0,0,0,0,0,92,0,0,0,0
24349,39190,0,0,0,0,0,92,0,0,0,0
24350,39191,0,0,0,0,0,92,0,0,0,0
24351,41623,0,0,0,0,0,92,0,0,0,0
24352,39193,0,0,0,0,0,92,0,0,0,0
24353,39235,0,0,0,0,0,92,0,0,0,0
24354,55165,0,0,0,0,0,64,0,0,0,0
24355,34692,0,0,0,0,0,27,0,0,0,0
24356,33059,0,0,0,0,0,27,0,0,0,0
24357,34054,0,0,0,0,0,27,0,0,0,0
24358,33271,0,0,0,0,0,27,0,0,0,0
24359,34019,0,0,0,0,0,27,0,0,0,0
24360,33256,0,0,0,0,0,27,0,0,0,0
24366,32796,0,0,0,0,0,27,0,0,0,0
24367,33483,0,0,0,0,0,27,0,0,0,0
24368,33467,0,0,0,0,0,27,0,0,0,0
24369,33784,0,0,0,0,0,27,0,0,0,0
24370,33527,0,0,0,0,0,27,0,0,0,0
24371,33473,0,0,0,0,0,27,0,0,0,0
24372,6334,0,0,0,0,0,153,0,0,0,0
24373,39323,0,0,0,0,0,92,0,0,0,0
24374,6335,0,0,0,0,0,153,0,0,0,0
24375,39427,0,0,0,0,0,92,0,0,0,0
24376,39325,0,0,0,0,0,92,0,0,0,0
24377,39326,0,0,0,0,0,92,0,0,0,0
24378,39327,0,0,0,0,0,92,0,0,0,0
24379,6336,0,0,0,0,0,153,0,0,0,0
24380,331,0,0,0,0,0,152,0,0,32,0
24382,39430,0,0,0,0,0,92,0,0,0,0
24383,39431,0,0,0,0,0,92,0,0,0,0
24386,39564,0,0,0,0,0,92,0,0,0,0
24409,74446,0,0,0,0,0,0,0,0,0,0
24410,74505,0,0,0,0,0,0,0,0,0,0
24411,74518,0,0,0,0,0,0,0,0,0,0
24412,74728,0,0,0,0,0,0,0,0,0,0
24413,75155,0,0,0,0,0,0,0,0,0,0
24414,74476,0,0,0,0,0,0,0,0,0,0
24415,74565,0,0,0,0,0,0,0,0,0,0
24418,74508,0,0,0,0,0,0,0,0,0,0
24433,76021,0,0,0,0,0,0,0,0,0,0
24438,224720,0,0,0,0,0,68,0,0,0,0
24443,167601,167886,0,0,480,0,28,8,0,2,0
24444,81411,0,0,0,0,0,0,0,0,0,0
24445,80686,0,0,0,0,0,0,0,0,0,0
24451,76141,0,0,0,0,0,0,0,0,0,0
24452,76143,0,0,0,0,0,0,0,0,0,0
24453,76266,0,0,0,0,0,0,0,0,0,0
24459,79053,0,0,0,0,0,0,0,0,0,0
24461,33916,0,0,0,0,0,27,0,0,0,0
24462,33501,0,0,0,0,0,27,0,0,0,0
24463,1209,0,0,0,0,0,71,0,0,0,0
24464,1209,0,0,4670,0,0,71,0,0,0,0
24465,1209,0,0,4674,0,0,71,0,0,0,0
24466,1209,0,0,4677,0,0,71,0,0,0,0
24467,1175,0,0,0,0,0,71,0,0,0,0
24468,1175,0,0,4670,0,0,71,0,0,0,0
24469,1175,0,0,4674,0,0,71,0,0,0,0
24470,1175,0,0,4677,0,0,71,0,0,0,0
24471,1182,0,0,0,0,0,71,0,0,0,0
24472,1182,0,0,4670,0,0,71,0,0,0,0
24473,1182,0,0,4674,0,0,71,0,0,0,0
24474,1182,0,0,4677,0,0,71,0,0,0,0
24475,1176,0,0,0,0,0,71,0,0,0,0
24476,1176,0,0,4670,0,0,71,0,0,0,0
24477,1176,0,0,4674,0,0,71,0,0,0,0
24478,1176,0,0,4677,0,0,71,0,0,0,0
24479,1208,0,0,0,0,0,71,0,0,0,0
24480,1208,0,0,4670,0,0,71,0,0,0,0
24481,1208,0,0,4674,0,0,71,0,0,0,0
24482,1208,0,0,4677,0,0,71,0,0,0,0
24483,1358,0,0,0,0,0,71,0,0,0,0
24484,1358,0,0,4670,0,0,71,0,0,0,0
24485,1358,0,0,4674,0,0,71,0,0,0,0
24486,1358,0,0,4677,0,0,71,0,0,0,0
24487,8871,0,0,0,0,0,8,0,0,0,0
24488,8875,0,0,0,0,0,8,0,0,0,0
24489,8879,0,0,0,0,0,8,0,0,0,0
24490,8883,0,0,0,0,0,8,0,0,0,0
24491,8887,0,0,0,0,0,8,0,0,0,0
24492,8891,0,0,0,0,0,8,0,0,0,0
24493,8872,0,0,0,0,0,8,0,0,0,0
24494,8876,0,0,0,0,0,8,0,0,0,0
24495,8880,0,0,0,0,0,8,0,0,0,0
24496,8884,0,0,0,0,0,8,0,0,0,0
24497,8888,0,0,0,0,0,8,0,0,0,0
24498,8892,0,0,0,0,0,8,0,0,0,0
24499,8873,0,0,0,0,0,8,0,0,0,0
24500,8877,0,0,0,0,0,8,0,0,0,0
24501,8881,0,0,0,0,0,8,0,0,0,0
24502,8885,0,0,0,0,0,8,0,0,0,0
24503,8889,0,0,0,0,0,8,0,0,0,0
24504,8893,0,0,0,0,0,8,0,0,0,0
24505,8874,0,0,0,0,0,8,0,0,0,0
24506,8878,0,0,0,0,0,8,0,0,0,0
24507,8882,0,0,0,0,0,8,0,0,0,0
24508,8886,0,0,0,0,0,8,0,0,0,0
24509,8890,0,0,0,0,0,8,0,0,0,0
24510,8894,0,0,0,0,0,8,0,0,0,0
24515,75358,0,0,0,0,0,0,0,0,0,0
24516,40077,0,0,0,0,0,92,0,0,0,0
24517,40209,0,0,0,0,0,92,0,0,0,0
24518,33427,0,0,0,0,0,27,0,0,0,0
24519,34295,0,0,0,0,0,27,0,0,0,0
24521,5999,0,0,0,0,0,153,0,0,0,0
24522,26,0,0,0,0,0,167,0,0,32,0
24524,8430,0,0,0,0,0,8,0,0,0,0
24525,8431,0,0,0,0,0,8,0,0,0,0
24526,8432,0,0,0,0,0,8,0,0,0,0
24527,8433,0,0,0,0,0,8,0,0,0,0
24528,8434,0,0,0,0,0,8,0,0,0,0
24529,8436,0,0,0,0,0,8,0,0,0,0
24530,8437,0,0,0,0,0,8,0,0,0,0
24531,8438,0,0,0,0,0,8,0,0,0,0
24532,8439,0,0,0,0,0,8,0,0,0,0
24533,3,0,0,0,0,0,170,0,0,0,0
24534,8908,0,0,0,0,0,8,0,0,0,0
24535,8904,0,0,0,0,0,8,0,0,0,0
24536,8905,0,0,0,0,0,8,0,0,0,0
24537,8907,0,0,0,0,0,8,0,0,0,0
24538,8906,0,0,0,0,0,8,0,0,0,0
24539,79560,0,0,0,0,0,0,0,0,0,0
24541,40063,0,0,0,0,0,92,0,0,0,0
24542,40093,0,0,0,0,0,92,0,0,0,0
24543,40075,0,0,0,0,0,92,0,0,0,0
24544,26,0,0,0,0,0,167,0,0,0,0
24546,90,0,0,0,0,0,169,0,0,32,0
24547,76,0,0,0,0,0,169,0,0,32,0
24548,91,0,0,0,0,0,169,0,0,32,0
24549,93,0,0,0,0,0,169,0,0,32,0
24550,94,0,0,0,0,0,169,0,0,32,0
24551,95,0,0,0,0,0,169,0,0,32,0
24552,96,0,0,0,0,0,169,0,0,32,0
24553,60,0,0,0,0,0,169,0,0,32,0
24574,156522,0,0,0,0,0,28,0,0,32,0
24575,161386,0,0,0,0,0,28,0,0,32,0
24576,161387,0,0,0,0,0,28,0,0,32,0
24577,161388,0,0,0,0,0,28,0,0,32,0
24578,161389,0,0,0,0,0,28,0,0,32,0
24579,161390,0,0,0,0,0,28,0,0,32,0
24580,161391,0,0,0,0,0,28,0,0,32,0
24581,161384,0,0,0,0,0,28,0,0,32,0
24582,79534,0,0,13901,0,0,0,0,0,0,1
24583,40206,0,0,0,0,0,92,0,0,0,0
24584,41931,0,0,0,0,0,92,0,0,0,0
24585,40049,0,0,0,0,0,92,0,0,0,0
24586,1,0,0,0,0,0,171,0,0,32,0
24587,1195,0,0,0,0,0,71,0,0,0,0
24588,1195,0,0,4670,0,0,71,0,0,0,0
24589,1195,0,0,4674,0,0,71,0,0,0,0
24590,1195,0,0,4677,0,0,71,0,0,0,0
24591,1279,0,0,0,0,0,71,0,0,0,0
24592,1279,0,0,4670,0,0,71,0,0,0,0
24593,1279,0,0,4674,0,0,71,0,0,0,0
24594,1279,0,0,4677,0,0,71,0,0,0,0
24595,79534,0,0,13899,0,0,0,0,0,0,1
24596,79534,0,0,0,0,0,0,0,0,0,1
24597,34124,0,0,0,0,0,27,0,0,0,0
24598,109013,0,0,0,0,0,36,0,0,0,0
24599,155741,0,0,0,0,0,34,0,0,0,0
24600,77137,0,0,0,0,0,96,0,0,0,0
24601,155748,0,0,0,0,0,34,0,0,0,0
24610,7130,0,0,0,0,0,163,0,0,32,0
24612,26,0,0,0,0,0,169,0,0,32,0
24613,161332,0,0,0,0,0,29,0,0,32,0
24614,78969,0,0,0,0,0,0,0,0,32,0
24615,40184,0,0,0,0,0,73,0,0,0,0
24616,40217,0,0,0,0,0,92,0,0,0,0
24617,40239,0,0,0,0,0,92,0,0,0,0
24618,40243,0,0,0,0,0,92,0,0,0,0
24619,79912,0,0,0,0,0,0,0,0,0,0
24624,76585,0,0,0,0,0,0,0,0,0,0
24625,34905,0,0,0,0,0,27,0,0,0,0
24627,76814,0,0,14359,0,9089,0,0,0,0,0
24628,76806,0,0,14363,0,0,0,0,0,0,0
24629,76806,0,0,0,0,0,0,0,0,0,0
24630,1689,0,0,14716,0,0,165,0,0,0,0
24631,162410,162410,0,0,0,0,69,5,0,0,0
24632,8937,0,0,0,0,0,8,0,0,0,0
24633,8939,0,0,0,0,0,8,0,0,0,0
24634,8938,0,0,0,0,0,8,0,0,0,0
24635,8942,0,0,0,0,0,8,0,0,0,0
24636,8940,0,0,0,0,0,8,0,0,0,0
24637,8941,0,0,0,0,0,8,0,0,0,0
24638,1706,0,0,14716,0,0,165,0,0,0,0
24639,77404,0,0,14549,0,0,0,0,0,0,0
24640,1721,0,0,14711,0,9097,165,0,0,0,0
24641,0,0,0,14714,0,0,158,0,0,0,0
24642,1721,0,0,14716,0,0,165,0,0,0,0
24643,1694,0,0,14716,0,0,165,0,0,0,0
24644,77325,0,0,14718,0,9116,0,0,0,0,1
24645,0,0,0,14748,0,0,91,0,0,0,0
24646,8953,0,0,14752,0,0,8,0,0,0,0
24647,163024,0,0,0,0,0,34,0,0,0,0
24652,1719,0,0,19855,0,9124,165,0,0,0,0
24653,1691,0,0,14716,0,0,165,0,0,0,0
24654,1696,0,0,14716,0,0,165,0,0,0,0
24655,1692,0,0,14716,0,0,165,0,0,0,0
24656,1713,0,0,14716,0,0,165,0,0,0,0
24657,1704,0,0,17488,0,0,165,0,0,0,0
24658,8948,0,0,0,0,0,8,0,0,0,0
24659,8947,0,0,0,0,0,8,0,0,0,0
24660,8974,0,0,0,0,0,8,0,0,0,0
24661,8975,0,0,0,0,0,8,0,0,0,0
24662,8976,0,0,0,0,0,8,0,0,0,0
24663,8977,0,0,0,0,0,8,0,0,0,0
24664,8958,0,0,0,0,0,8,0,0,0,0
24665,8929,0,0,0,0,0,8,0,0,0,0
24666,8930,0,0,0,0,0,8,0,0,0,0
24667,8952,0,0,0,0,0,8,0,0,0,0
24668,8978,0,0,0,0,0,8,0,0,0,0
24669,8979,0,0,0,0,0,8,0,0,0,0
24670,8980,0,0,0,0,0,8,0,0,0,0
24671,8981,0,0,0,0,0,8,0,0,0,0
24672,8982,0,0,0,0,0,8,0,0,0,0
24673,8983,0,0,0,0,0,8,0,0,0,0
24674,8984,0,0,0,0,0,8,0,0,0,0
24675,76865,0,0,14758,0,9127,0,0,0,0,1
24676,76865,0,0,14761,0,9127,0,0,0,0,2
24677,76865,0,0,14764,0,9127,0,0,0,0,3
24678,40688,0,0,0,0,0,92,0,0,0,0
24679,40692,0,0,0,0,0,92,0,0,0,0
24680,42038,0,0,0,0,0,92,0,0,0,0
24681,76973,0,0,14797,0,9128,0,0,0,0,0
24682,74475,0,0,14800,0,0,0,0,0,0,0
24683,1690,0,0,14716,0,0,165,0,0,0,0
24684,7062,0,0,0,0,0,153,0,0,32,0
24685,0,0,0,14816,0,0,158,0,0,0,0
24686,0,0,0,14818,0,0,158,0,0,0,0
24691,0,0,0,14820,0,0,158,0,0,0,0
24692,163684,0,0,0,0,0,28,0,0,0,0
24693,79015,0,0,14824,0,9139,0,0,0,0,0
24694,77182,0,0,14827,0,9140,0,0,0,0,1
24695,0,0,0,14830,0,0,158,0,0,0,0
24696,34981,0,0,20016,0,0,27,0,0,0,0
24697,34711,0,0,20010,0,0,27,0,0,0,0
24698,34099,0,0,0,0,0,27,0,0,0,0
24699,33582,0,0,0,0,0,27,0,0,0,0
24700,34154,0,0,0,0,0,27,0,0,0,0
24701,34971,0,0,20019,0,0,27,0,0,0,0
24702,34712,0,0,20013,0,0,27,0,0,0,0
24703,33731,0,0,0,0,0,27,0,0,0,0
24704,34564,0,0,0,0,0,27,0,0,0,0
24705,33828,0,0,0,0,0,27,0,0,0,0
24706,34775,0,0,0,0,0,27,0,0,0,0
24707,33470,0,0,0,0,0,27,0,0,0,0
24708,74790,0,0,14863,0,9142,0,0,0,0,0
24709,75964,0,0,0,0,0,0,0,0,0,0
24710,76266,0,0,4063,0,0,0,0,0,0,0
24712,33081,0,0,0,0,0,27,0,0,0,0
24713,34792,0,0,0,0,0,27,0,0,0,0
24714,34694,0,0,0,0,0,27,0,0,0,0
24715,35015,0,0,0,0,0,27,0,0,0,0
24728,39883,0,0,0,0,0,92,0,0,0,0
24733,81389,0,0,0,0,0,0,0,0,0,0
24734,81417,0,0,0,0,0,0,0,0,0,0
24735,41933,0,0,0,0,0,92,0,0,0,0
24736,164239,0,0,3651,0,0,28,0,0,0,0
24737,80475,0,0,0,0,0,0,0,0,32,0
24740,824,0,0,0,0,0,12,0,0,32,0
24741,81536,0,0,0,0,0,0,0,0,32,0
24745,0,0,0,15028,0,0,74,0,0,0,0
24746,81522,0,0,15048,0,9183,0,0,0,0,0
24747,164706,0,0,4063,0,9187,28,0,0,0,0
24748,164711,0,0,4063,0,9125,28,0,0,0,1
24749,164737,0,0,4063,0,9126,28,0,0,0,20
24754,77803,0,0,15063,0,0,0,0,0,0,0
24755,31,0,0,0,0,0,182,0,0,32,0
24756,75452,0,0,15079,0,10088,0,0,0,0,1
24757,164848,0,0,0,0,0,28,0,0,0,0
24758,76407,0,0,15082,0,10075,0,0,0,0,1
24759,61408,0,0,0,0,0,0,0,0,0,0
24760,46264,0,0,0,0,0,0,0,0,0,0
