ID,DifficultyID,EffectIndex,Effect,EffectAmplitude,EffectAttributes,EffectAura,EffectAuraPeriod,EffectBasePoints,EffectBonusCoefficient,EffectChainAmplitude,EffectChainTargets,EffectDieSides,EffectItemType,EffectMechanic,EffectPointsPerResource,EffectPos_facing,EffectRealPointsPerLevel,EffectTriggerSpell,BonusCoefficientFromAP,PvpMultiplier,Coefficient,Variance,ResourceCoefficient,GroupSizeBasePointsCoefficient,EffectMiscValue_0,EffectMiscValue_1,EffectRadiusIndex_0,EffectRadiusIndex_1,EffectSpellClassMask_0,EffectSpellClassMask_1,EffectSpellClassMask_2,EffectSpellClassMask_3,ImplicitTarget_0,ImplicitTarget_1,SpellID
704398,0,0,6,0,0,13,0,71,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,26727
704412,0,0,28,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,15902,64,16,0,0,0,0,0,18,0,26392
704491,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16129,64,16,0,0,0,0,0,53,0,27810
704624,0,0,6,0,0,13,0,56,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,26717
704665,0,0,28,1000000000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11325,41,16,0,0,0,0,0,32,0,26972
704675,0,0,6,0,0,13,0,55,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,26716
704678,0,0,53,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2616,0,0,0,0,0,0,0,0,0,27109
704696,0,0,6,0,0,13,0,65,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,26723
704697,0,0,6,0,0,13,0,66,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,26724
704708,0,0,6,0,0,13,0,58,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,26718
704709,0,0,6,0,0,13,0,59,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,26719
704710,0,0,6,0,0,13,0,60,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,26720
704749,0,0,6,0,0,13,0,62,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,26721
704750,0,0,6,0,0,13,0,63,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,26722
704766,0,0,6,0,0,13,0,68,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,26725
704836,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9378,0,0,0,0,0,0,0,1,0,29294
704866,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,0,0,0,0,0,38,0,28861
704868,0,0,28,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16697,64,16,0,0,0,0,0,53,0,28863
704885,0,0,28,0,0,0,0,0,0,1,0,1,0,0,0,3.68264508247,0,0,0,1,0,0,0,1,16983,64,16,0,0,0,0,0,17,0,29258
704897,0,0,6,0,0,22,0,34,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,28766
705068,0,0,53,0,0,0,0,-1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2716,0,0,0,0,0,0,0,0,0,29480
705072,0,0,24,0,0,0,0,0,0,1,0,1,23716,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25,0,30192
705113,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,0,0,0,0,0,18,0,30101
705131,0,0,6,0,0,107,0,12,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,8,0,0,25,0,30441
705181,0,0,28,0,0,0,0,0,0,1,0,1,0,0,0,5.51524114609,0,0,0,1,0,0,0,1,16983,64,16,0,0,0,0,0,17,0,29217
705190,0,0,28,0,0,0,0,0,0,1,0,1,0,0,0,5.21853494644,0,0,0,1,0,0,0,1,16981,64,16,0,0,0,0,0,17,0,29239
705202,0,0,28,0,0,0,0,0,0,1,0,1,0,0,0,2.94960689545,0,0,0,1,0,0,0,1,16983,64,16,0,0,0,0,0,17,0,29262
705219,0,0,28,0,0,0,0,0,0,1,0,1,0,0,0,5.51524114609,0,0,0,1,0,0,0,1,16984,64,16,0,0,0,0,0,17,0,29247
705220,0,0,28,0,0,0,0,0,0,1,0,1,0,0,0,4.55530977249,0,0,0,1,0,0,0,1,16984,64,16,0,0,0,0,0,17,0,29248
705265,0,0,28,0,0,0,0,0,0,1,0,1,0,0,0,2.93215298653,0,0,0,1,0,0,0,1,16981,64,16,0,0,0,0,0,17,0,29226
705291,0,0,28,0,0,0,0,0,0,1,0,1,0,0,0,4.55530977249,0,0,0,1,0,0,0,1,16983,64,16,0,0,0,0,0,17,0,29224
705292,0,0,28,0,0,0,0,0,0,1,0,3,0,0,0,5.21853494644,0,0,0,1,0,0,0,1,16983,64,16,0,0,0,0,0,17,0,29223
705293,0,1,28,0,0,0,0,0,0,1,0,2,0,0,0,5.21853494644,0,0,0,1,0,0,0,1,16981,64,16,0,0,0,0,0,17,0,29223
705294,0,0,28,0,0,0,0,0,0,1,0,1,0,0,0,3.68264508247,0,0,0,1,0,0,0,1,16983,64,16,0,0,0,0,0,17,0,29225
705315,0,0,28,0,0,0,0,0,0,1,0,1,0,0,0,3.68264508247,0,0,0,1,0,0,0,1,16983,64,16,0,0,0,0,0,17,0,29267
705357,0,0,28,0,0,0,0,0,0,1,0,1,0,0,0,2.94960689545,0,0,0,1,0,0,0,1,16983,64,16,0,0,0,0,0,17,0,29227
705370,0,0,28,-9.999999843067501e+16,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,9526,61,8,0,0,0,0,0,32,0,29110
705468,0,0,28,0,0,0,0,0,0,1,0,1,0,0,0,2.93215298653,0,0,0,1,0,0,0,1,16984,64,16,0,0,0,0,0,17,0,29249
705470,0,0,28,0,0,0,0,0,0,1,0,1,0,0,0,5.51524114609,0,0,0,1,0,0,0,1,16983,64,16,0,0,0,0,0,17,0,29255
705483,0,0,28,0,0,0,0,0,0,1,0,1,0,0,0,5.21853494644,0,0,0,1,0,0,0,1,16981,64,16,0,0,0,0,0,17,0,29256
705484,0,0,28,0,0,0,0,0,0,1,0,1,0,0,0,4.55530977249,0,0,0,1,0,0,0,1,16983,64,16,0,0,0,0,0,17,0,29257
705505,0,0,28,0,0,0,0,0,0,1,0,1,0,0,0,2.93215298653,0,0,0,1,0,0,0,1,16981,64,16,0,0,0,0,0,17,0,29268
705506,0,0,28,0,0,0,0,0,0,1,0,1,0,0,0,2.94960689545,0,0,0,1,0,0,0,1,16983,64,16,0,0,0,0,0,17,0,29269
705507,0,1,28,0,0,0,0,0,0,1,0,1,0,0,0,2.94960689545,0,0,0,1,0,0,0,1,16982,64,16,0,0,0,0,0,17,0,29269
705556,0,0,24,0,0,0,0,0,0,1,0,0,21416,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29031
705559,0,0,28,0,0,0,0,0,0,1,0,1,0,0,0,5.51524114609,0,0,0,1,0,0,0,1,16984,64,16,0,0,0,0,0,17,0,29237
705560,0,1,28,0,0,0,0,0,0,1,0,2,0,0,0,4.55530977249,0,0,0,1,0,0,0,1,16984,64,16,0,0,0,0,0,17,0,29237
705561,0,2,28,0,0,0,0,0,0,1,0,1,0,0,0,2.93215298653,0,0,0,1,0,0,0,1,16984,64,16,0,0,0,0,0,17,0,29237
705562,0,0,28,0,0,0,0,0,0,1,0,1,0,0,0,4.55530977249,0,0,0,1,0,0,0,1,16983,64,16,0,0,0,0,0,17,0,29240
705563,0,1,28,0,0,0,0,0,0,1,0,1,0,0,0,4.55530977249,0,0,0,1,0,0,0,1,16982,64,16,0,0,0,0,0,17,0,29240
705572,0,0,28,0,0,0,0,0,0,1,0,1,0,0,0,5.51524114609,0,0,0,1,0,0,0,1,16983,64,16,0,0,0,0,0,17,0,29238
705652,0,0,28,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16573,64,16,0,0,0,0,0,17,0,29508
705714,0,0,27,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,0,0,0,0,0,18,0,31725
705805,0,0,28,0,0,0,0,9,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,17055,64,16,0,0,0,0,0,18,0,29434
705831,0,0,28,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,17055,64,16,0,0,0,0,0,18,0,30076
875522,0,3,6,0,0,22,0,200,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,346285
910509,0,0,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,367068,0,1,0,0,0,1,0,0,16,16,0,0,0,0,8,0,367062
911610,0,0,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,367686,0,1,0,0,0,1,0,0,416,416,0,0,0,0,72,0,367717
911611,0,0,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,369534,0,1,0,0,0,1,0,0,416,416,0,0,0,0,72,0,367718
982564,0,0,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,370909,0,1,0,0,0,1,0,0,416,416,0,0,0,0,72,87,370961
1042007,0,0,24,0,0,0,0,0,0,1,0,1,202316,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,398609
1044744,0,0,54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6716,0,0,0,0,0,0,0,0,0,400095
1051185,0,0,54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6816,0,0,0,0,0,0,0,0,0,403938
1055871,0,0,24,0,0,0,0,1,0,1,0,0,204716,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25,0,406731
1072626,0,0,2,0,0,0,0,112,0.42849999666,1,0,16,0,0,0,0,0.85000002384,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,408473
1074469,0,1,6,0,0,332,0,409534,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,14316,0,0,0,0,0,0,0,1,0,409541
1076651,0,1,16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,75939,0,0,0,0,0,0,0,25,0,410718
1079380,0,0,6,0,0,69,0,330,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,21,0,412202
1079381,0,1,6,1,0,74,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,21,0,412202
1079384,0,0,6,0,0,69,0,580,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,21,0,412205
1079385,0,1,6,1,0,74,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,21,0,412205
1079388,0,0,6,0,0,69,0,940,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,21,0,412207
1079389,0,1,6,1,0,74,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,21,0,412207
1079392,0,0,6,0,0,69,0,1350,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,21,0,412209
1079393,0,1,6,1,0,74,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,21,0,412209
1079394,0,0,6,0,0,69,0,1840,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,21,0,412210
1079395,0,1,6,1,0,74,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,21,0,412210
1085043,0,0,6,1,0,36,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,415233
1085360,0,4,6,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,415429
1086296,0,4,6,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,416116
1086368,0,4,6,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,416153
1086444,0,4,6,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,416189
1094459,0,1,50,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,407293,0,16,0,0,0,0,0,47,0,420673
1100330,0,0,6,0,0,56,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,232216,0,0,0,0,0,0,0,1,0,423954
1101988,0,1,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,78242,0,0,0,0,0,0,0,1,0,424684
1102308,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,78284,0,0,0,0,0,0,0,1,0,424976
1102326,0,0,54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7016,0,0,0,0,0,0,0,0,0,424990
1102751,0,1,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,78306,0,0,0,0,0,0,0,1,0,425151
1105846,0,0,6,0,0,39,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,426925
1107540,0,1,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,78675,0,0,0,0,0,0,0,1,0,427780
1107542,0,1,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,78682,0,0,0,0,0,0,0,1,0,427781
1113464,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,78907,0,0,0,0,0,0,0,1,0,429336
1113466,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,78908,0,0,0,0,0,0,0,1,0,429338
1113497,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,78910,0,0,0,0,0,0,0,1,0,429355
1114183,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,214440,64,16,0,0,0,0,0,47,0,429732
1118375,0,0,6,0,0,22,0,20,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,430951
1119730,0,0,54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7116,0,0,0,0,0,0,0,0,0,431747
1125048,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,79687,0,0,0,0,0,0,0,1,0,434833
1125049,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,79688,0,0,0,0,0,0,0,1,0,434834
1125050,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,79689,0,0,0,0,0,0,0,1,0,434835
1125255,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,79695,0,0,0,0,0,0,0,1,0,434943
1125352,0,1,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,79700,0,0,0,0,0,0,0,1,0,434994
1125625,0,0,24,0,0,0,0,0,0,1,0,1,213116,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,435185
1126043,0,1,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,79719,0,0,0,0,0,0,0,1,0,429347
1126909,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,0,0,435916
1126917,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,0,0,435920
1127733,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,79972,0,0,0,0,0,0,0,1,0,436419
1127740,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,79973,0,0,0,0,0,0,0,1,0,436425
1127865,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,79983,0,0,0,0,0,0,0,1,0,436529
1129613,0,1,169,0,0,0,0,0,0,1,0,0,216616,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25,0,437589
1129616,0,2,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,80056,0,0,12,0,0,0,0,25,37,437589
1132122,0,0,24,0,0,0,0,0,0,1,0,1,217255,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,439098
1132770,0,0,54,0,0,0,0,1799,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,7255,0,0,0,0,0,0,0,0,0,439464
1134589,0,4,6,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,440595
1134615,0,1,175,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,150,16,16,0,0,0,0,65,86,440605
1135006,0,1,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,80410,0,0,0,0,0,0,0,1,0,440856
1138441,0,0,6,0,0,576,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,442895
1138520,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,81573,0,0,22,0,0,0,0,22,7,442945
1138529,0,1,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,81573,0,0,0,0,0,0,0,1,0,442948
1141184,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,81879,0,0,0,0,0,0,0,1,0,444651
1141533,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,81883,0,0,0,0,0,0,0,1,0,444890
1141534,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,81884,0,0,0,0,0,0,0,1,0,444891
1142495,0,0,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,445575,0,1,0,0,0,1,0,0,0,16,0,0,0,0,63,91,445567
1143314,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,82015,0,0,0,0,0,0,0,1,0,446096
1143350,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,82015,0,0,0,0,0,0,0,1,0,446120
1143364,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,0,0,446132
1143389,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,0,0,446147
1143412,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,82032,0,0,0,0,0,0,0,1,0,446160
1143419,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,0,0,446163
1143588,0,0,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,446270,0,1,0,0,0,1,0,0,0,16,0,0,0,0,63,91,446269
1143910,0,0,33,0,0,0,0,249,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,26,0,446504
1143929,0,5,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,82014,0,0,0,0,0,0,0,1,0,446091
1146610,0,0,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,448223,0,1,0,0,0,1,0,0,0,16,0,0,0,0,63,91,448244
1155697,0,0,54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7516,0,0,0,0,0,0,0,0,0,453697
1160506,0,0,6,0,0,168,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,456360
1164280,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,83756,0,0,0,0,0,0,0,1,0,458355
1164917,0,3,6,0,0,107,0,-3000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,16,0,0,0,0,0,446658
1164918,0,4,6,0,0,107,0,-50,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,16,0,0,0,0,0,446658
1164919,0,5,6,0,0,107,0,-1500000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11,0,0,0,16,0,0,0,0,0,446658
1165198,0,1,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,84004,0,0,0,0,0,0,0,1,0,458886
1165376,0,0,16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,83945,0,0,0,0,0,0,0,144,0,458984
1165377,0,0,16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,83946,0,0,0,0,0,0,0,144,0,458985
1165380,0,0,16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,83939,0,0,0,0,0,0,0,144,0,458988
1165382,0,0,16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,83943,0,0,0,0,0,0,0,144,0,458990
1165383,0,0,16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,83942,0,0,0,0,0,0,0,144,0,458991
1165384,0,0,16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,83944,0,0,0,0,0,0,0,144,0,458992
1165385,0,0,16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,83940,0,0,0,0,0,0,0,144,0,458993
1165386,0,0,16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,83938,0,0,0,0,0,0,0,144,0,458994
1165615,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,83756,0,0,0,0,0,0,0,1,0,459107
1166120,0,0,16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,83941,0,0,0,0,0,0,0,144,0,459369
1166121,0,0,16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,83937,0,0,0,0,0,0,0,144,0,459370
1166122,0,0,16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,83958,0,0,0,0,0,0,0,144,0,459371
1166123,0,0,16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,83952,0,0,0,0,0,0,0,144,0,459372
1166124,0,0,16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,83953,0,0,0,0,0,0,0,144,0,459373
1166125,0,0,16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,83947,0,0,0,0,0,0,0,144,0,459374
1166126,0,0,16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,83950,0,0,0,0,0,0,0,144,0,459375
1166128,0,0,16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,83954,0,0,0,0,0,0,0,144,0,459377
1166129,0,0,16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,83955,0,0,0,0,0,0,0,144,0,459378
1166131,0,0,16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,83948,0,0,0,0,0,0,0,144,0,459380
1166132,0,0,16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,83957,0,0,0,0,0,0,0,144,0,459381
1166133,0,0,16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,83951,0,0,0,0,0,0,0,144,0,459382
1166134,0,0,16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,83949,0,0,0,0,0,0,0,144,0,459383
1166135,0,0,16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,83956,0,0,0,0,0,0,0,144,0,459384
1166136,0,0,16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,83963,0,0,0,0,0,0,0,144,0,459385
1166137,0,0,16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,83961,0,0,0,0,0,0,0,144,0,459386
1166138,0,0,16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,83968,0,0,0,0,0,0,0,144,0,459387
1166139,0,0,16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,83969,0,0,0,0,0,0,0,144,0,459388
1166140,0,0,16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,83964,0,0,0,0,0,0,0,144,0,459389
1166141,0,0,16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,83960,0,0,0,0,0,0,0,144,0,459390
1166145,0,0,16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,83966,0,0,0,0,0,0,0,144,0,459392
1166146,0,0,16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,83970,0,0,0,0,0,0,0,144,0,459393
1166147,0,0,16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,83959,0,0,0,0,0,0,0,144,0,459394
1166150,0,0,16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,83965,0,0,0,0,0,0,0,144,0,459396
1166152,0,0,16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,83967,0,0,0,0,0,0,0,144,0,459398
1166153,0,0,16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,83962,0,0,0,0,0,0,0,144,0,459399
1166154,0,0,16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,83983,0,0,0,0,0,0,0,144,0,459400
1166155,0,0,16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,83978,0,0,0,0,0,0,0,144,0,459401
1166156,0,0,16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,83977,0,0,0,0,0,0,0,144,0,459402
