Description_lang,Title_lang,Reward_lang,ID,Instance_ID,Faction,Supercedes,Category,Minimum_criteria,Points,Flags,Ui_order,IconFileID,Criteria_tree,Shares_criteria
"Muertes de Archavon el Vigía de Piedra (Conquista del Invierno 10 j.)","Muertes de Archavon el Vigía de Piedra (Conquista del Invierno 10 j.)",,1753,624,-1,0,14823,0,10,1,60,135836,132395,0
"Muertes de Archavon el Vigía de Piedra (Conquista del Invierno 25 j.)","Muertes de Archavon el Vigía de Piedra (Conquista del Invierno 25 j.)",,1754,624,-1,0,14823,0,10,1,61,135836,132013,0
"Ataca Conquista del Invierno y gana en menos de 10 minutos.","En nuestras manos",,1755,571,-1,0,14901,0,10,0,3,135858,129602,0
"Lich King: Jefes asesinados (25 j.)","Lich King: Jefes asesinados (25 j.)",,1756,-1,-1,0,14807,0,0,9,18,136243,129524,0
"Defiende la playa sin perder ninguna muralla.","Defensa de los Ancestros",,1757,607,1,0,14881,0,10,0,5,132341,129600,0
"Lich King: Jefes diferentes asesinados (25 j.)","Lich King: Jefes diferentes asesinados (25 j.)",,1759,-1,-1,0,14807,0,0,33,19,136243,132166,1756
"Lich King: Jefe asesinado más veces (25 j.)","Lich King: Jefe asesinado más veces (25 j.)",,1760,-1,-1,0,14807,0,0,17,20,136243,130283,1756
"Coloca 100 cargas de seforio que dañen una muralla.","El zapador activo",,1761,607,-1,0,14881,0,10,0,7,133709,127947,0
"Gana una batalla en la Playa de los Ancestros sin perder ningún vehículo de asedio.","Sin un rasguño",,1762,607,1,0,14881,0,10,0,9,132337,130226,0
"Destroza 100 vehículos usando una torreta.","Veterano artillero",,1763,607,-1,0,14881,0,10,0,11,135627,127949,0
"Mata a 100 jugadores que lleven seforio.",¡Suéltalo!,,1764,607,-1,0,14881,0,10,0,13,132163,132334,0
"Desarma 5 cargas de seforio en una sola batalla.","Manos firmes",,1765,607,-1,0,14881,0,10,0,4,133710,130023,0
"Mata a 10 jugadores en el Patio de los Ancestros en una sola batalla.","Protector de los Ancestros",,1766,607,-1,0,14881,0,10,0,15,236268,129746,0
"Lich King: Bandas completadas (25 j.) (jefe final asesinado)","Lich King: Bandas completadas (25 j.) (jefe final asesinado)",,1768,-1,-1,0,14807,0,0,9,11,136243,130003,0
"Lich King: Jefes asesinados (10 j.)","Lich King: Jefes asesinados (10 j.)",,1770,-1,-1,0,14807,0,0,9,15,136243,129885,0
"Lich King: Jefes diferentes asesinados (10 j.)","Lich King: Jefes diferentes asesinados (10 j.)",,1771,-1,-1,0,14807,0,0,33,16,136243,130228,1770
"Lich King: Jefe asesinado más veces (10 j.)","Lich King: Jefe asesinado más veces (10 j.)",,1772,-1,-1,0,14807,0,0,17,17,136243,129100,1770
"Bebida más consumida","Bebida más consumida",,1773,-1,-1,0,145,0,0,17,17,136243,130025,346
"Bebidas diferentes consumidas","Bebidas diferentes consumidas",,1774,-1,-1,0,145,0,0,33,18,136243,130361,346
"Comidas diferentes consumidas","Comidas diferentes consumidas",,1775,-1,-1,0,145,0,0,33,20,136243,130552,347
"Comida más consumida","Comida más consumida",,1776,-1,-1,0,145,0,0,17,21,136243,130975,347
"Cocina 15 de las recetas de Rasganorte citadas a continuación.","El gourmet de Rasganorte",,1777,-1,-1,0,170,15,10,0,9,237351,133284,0
"Cocina 30 de las recetas de Rasganorte citadas a continuación.","El gourmet de Rasganorte",,1778,-1,-1,1777,170,30,10,0,10,237354,131398,1777
"Cocina 45 de las recetas de Rasganorte citadas a continuación.","El gourmet de Rasganorte",,1779,-1,-1,1778,170,45,10,0,11,237353,133132,1777
"Come cada una de las comidas de ""emoción"" citadas a continuación.","Secundar esa emoción",,1780,-1,-1,0,170,0,10,0,17,135457,132006,0
"Utilizando aperitivos para alimañas, coacciona a 10 alimañas para que sean tu mascota en menos de 3 minutos.","Coleccionista de alimañas",,1781,-1,-1,0,170,0,10,0,18,134044,125179,0
"Completa todas las misiones de cocina diarias que te ofrece Katherine Lee en Dalaran.","Nuestro pan de cada día",,1782,-1,1,0,170,0,10,0,27,133968,133278,0
"Completa todas las misiones de cocina diarias que te ofrece Awilo Lon'gomba en Dalaran.","Nuestro pan de cada día",,1783,-1,0,0,170,0,10,0,28,133968,133272,0
"Completa los logros de cocina listados a continuación.","Felicita al cocinero","Título recompensa: Jefe de cocina",1784,-1,0,0,170,0,10,0,30,236571,128889,0
"Presenta un gran festín en cada uno de los campos de batalla listados a continuación.","Cena imposible",,1785,-1,-1,0,170,0,10,0,19,132184,129090,0
"Llévate a tu huérfano a los campos de batalla y completa las proezas listadas a continuación.","Escuela de buenos golpes",,1786,-1,-1,0,163,0,10,0,5,132162,132015,0
"Come los caramelos listados a continuación mientras tu huérfano te mira.","Mal ejemplo",,1788,-1,-1,0,163,0,10,0,2,133987,128485,0
"Completa cinco misiones diarias con tu huérfano fuera.","Faenas diarias",,1789,-1,-1,0,163,0,10,0,3,132281,128126,0
"Derrota al Rey Ymiron en el Pináculo de Utgarde con tu huérfano fuera.","¡Saluda al rey, pequeño!",,1790,-1,-1,0,163,0,10,0,6,236420,128493,0
"Usa tu piedra de hogar mientras tu huérfano está contigo.","Solo en casa",,1791,-1,-1,0,163,0,10,0,1,134414,127984,0
"Consigue una mascota recompensa de la Semana de los Niños.","Mira qué monada",,1792,-1,-1,0,163,1,10,0,4,132199,129155,0
"Completa los logros de la Semana de los Niños listados a continuación.","Para los niños","Título recompensa: Matrona/Patrón",1793,-1,-1,0,155,0,10,0,6,134508,128882,0
"Aprende 25 recetas de cocina.",Cocinillas,,1795,-1,-1,0,170,0,10,0,20,134022,129172,0
"Aprende 50 recetas de cocina.","Cocinerillo de tres al cuarto",,1796,-1,-1,1795,170,0,10,0,21,134021,129948,0
"Aprende 75 recetas de cocina.","Chef encargado",,1797,-1,-1,1796,170,0,10,0,22,134016,128901,0
"Aprende 100 recetas de cocina.","Asistente de chef",,1798,-1,-1,1797,170,0,10,0,23,133969,129508,0
"Aprende 160 recetas de cocina.","Chef de cocina",,1799,-1,-1,1798,170,0,10,0,24,134048,129510,0
"Cocina todas las recetas de Terrallende listadas a continuación.","El gourmet de Terrallende",,1800,-1,-1,0,170,0,10,0,8,134040,129950,0
"Prepara un poco de cerveza del capitán Rumsey.","Cerveza del capitán Rumsey",,1801,-1,-1,0,170,0,10,0,26,132790,132011,0
"Derrota a Cianigosa en El Bastión Violeta en dificultad heroica sin usar los cristales de control de defensa y con integridad de sello de prisión a 100%.",Indefensa,,1816,608,-1,0,14921,0,10,0,35,236511,133178,0
"Derrota al Corruptor Infinito en La Matanza de Stratholme en dificultad heroica.","Matar el tiempo",,1817,595,-1,0,14921,0,10,0,49,236476,132164,0
"Degusta 50 tipos diferentes de platos exquisitos de Azeroth.","Sabe a pollo",,1832,-1,-1,0,92,50,10,160,44,237329,131509,347
"Bebe 25 tipos diferentes de bebidas.","Es la hora feliz en algún lugar",,1833,-1,-1,0,92,25,10,160,43,133699,129174,346
"Derrota al general Gjarngrin en las Cámaras de Relámpagos en dificultad heroica mientras él sufre una descarga eléctrica temporal.","Descarga de relámpago",,1834,602,-1,0,14921,0,10,0,47,236522,132463,0
"Pesca al viejo Astuto en Orgrimmar.","El viejo Astuto",,1836,-1,-1,0,171,1,10,0,12,133921,131502,0
"Pesca al viejo Quijahierro en Forjaz.","El viejo Quijahierro",,1837,-1,-1,0,171,1,10,0,13,133917,132278,0
"Derrota a Remendejo en Naxxramas en dificultad normal en menos de 3 minutos en el modo de10 jugadores.","Hazle un buen remiendo (10 j.)",,1856,533,-1,0,14922,0,10,0,12,136118,122207,0
"Derrota a Remendejo en Naxxramas en el modo de 25 jugadores en menos de 3 minutos.","Hazle un buen remiendo (25 j.)",,1857,533,-1,0,14923,0,10,0,12,136182,132026,0
"Derrota a Maexxna en Naxxramas en el modo de 10 jugadores antes de que pasen 20 minutos de la muerte de Anub'Rekhan.","Aracnofobia (10 j.)",,1858,533,-1,0,14922,0,10,0,11,236551,130224,0
"Derrota a Maexxna en Naxxramas en el modo de 25 jugadores antes de que pasen 20 minutos de la muerte de Anub'Rekhan.","Aracnofobia (25 j.)",,1859,533,-1,0,14923,0,10,0,11,236551,128553,0
"Derrota a Anub'arak en Azjol-Nerub en dificultad heroica en menos de 4 minutos.","¡Me voy de aquí!",,1860,601,-1,0,14921,0,10,0,28,236464,131505,0
"Derrota al heraldo Volazj en Ahn'kahet en dificultad heroica en menos de 2 minutos.","La rápida muerte de Volazj",,1862,619,-1,0,14921,0,10,0,29,236461,129412,0
"Derrota a Gal'darah en Gundrak mientras sufres el efecto de Residuo de Eck.","¿Quéck pasa aquí?",,1864,604,-1,0,14921,0,10,0,39,236486,132063,0
"Derrota a Xevozz, Lavanthor, Ícoron, Zuramat el Obliterador, Erekem y Moragg en El Bastión Violeta en dificultad heroica.",¡Encerrados!,,1865,608,-1,0,14921,0,10,0,36,236510,128555,0
"Derrota a la Doncella de Pena en las Cámaras de Piedra en dificultad heroica en menos de 1 minuto.","¡Qué pena!",,1866,599,-1,0,14921,0,10,0,43,236515,129773,0
"Derrota a Loken en las Cámaras de Relámpagos en dificultad heroica en menos de 2 minutos.","Muerte calculada",,1867,602,-1,0,14921,0,10,0,46,236521,129414,0
"Derrota al Guardián-Ley Eregos en El Oculus en dificultad heroica en menos de 20 minutos después de la muerte de Drakos el Interrogador.","Haz que cuente",,1868,578,-1,0,14921,0,10,0,56,236501,130337,0
"Derrota a Malygos en el modo de 10 jugadores con menos de 9 personas.","El dedo en la llaga (10 j.)",,1869,616,-1,0,14922,0,10,0,24,236507,127960,0
"Derrota a Malygos en el modo de 25 jugadores con menos de 21 personas.","El dedo en la llaga (25 j.)",,1870,616,-1,0,14923,0,10,0,24,236506,129416,0
"En 3 veces distintas en El Oculus, consigue crédito por derrotar al Guardián-Ley Eregos en dificultad heroica mientras estás montado en un draco ámbar, uno esmeralda y uno rubí.","Jinete de dracos experto",,1871,578,-1,0,14921,0,10,0,55,236500,128745,0
"Mata a 100 zombis resucitados en 1 minuto en La Matanza de Stratholme en dificultad heroica.","¡Fiesta de zombis!",,1872,595,-1,0,14921,0,10,0,50,237521,128710,0
"Derrota a Skadi el Despiadado en el Pináculo de Utgarde en dificultad heroica en menos de 3 minutos de haber comenzado el evento del guantelete.","Tralarí, tralarí, nos encanta Skadi",,1873,575,-1,0,14921,0,10,0,52,236530,128909,0
"Derrota a Malygos en 6 minutos o menos en el modo de 10 jugadores.","No tenemos toda la eternidad (10 j.)",,1874,616,-1,0,14922,0,10,0,23,236504,132083,0
"Derrota a Malygos en 6 minutos o menos en el modo de 25 jugadores.","No tenemos toda la eternidad (25 j.)",,1875,616,-1,0,14923,0,10,0,23,236504,131507,0
"Derrota a Sartharion el Guardián ónice en el modo de 10 jugadores.","Vencer al Vuelo Negro (10 j.)",,1876,615,-1,0,14922,0,10,0,1,236469,132929,0
"Derrota a Sartharion el Guardián ónice y a los dracos crepusculares en el modo de 25 jugadores con menos de 21 personas.","Menos es más (25 j.)",,1877,615,-1,0,14923,0,10,0,2,236471,129085,0
"Derrota al príncipe Keleseth en la Fortaleza de Utgarde en dificultad heroica sin romper ninguna tumba de Escarcha.","Con hielo",,1919,574,-1,0,14921,0,10,0,22,236209,132591,0
"Consigue una mascota wolpertinger.","¿Es persistente tu wolpertinger?",,1936,-1,-1,0,162,1,10,0,3,132800,124589,0
"Lee los libros de ""Las Escuelas de la Magia Arcana"" que se encuentran en Dalaran, listados a continuación.","Conocimiento superior","Recompensa: Las Escuelas de la Magia Arcana: Maestría",1956,571,-1,0,92,0,10,0,42,133743,129775,0
"Pesca las monedas de oro listadas a continuación de la fuente de Dalaran.","Hay oro en esa fuente de ahí",,1957,571,-1,0,171,0,10,0,23,237281,128635,0
"Pesca una rata de cloaca gigante de Los Bajos Fondos de Dalaran.","Aquí huele a rata gigante",,1958,-1,-1,0,171,1,10,0,24,134324,127035,0
"Premios de cocina de Dalaran recibidos","Premios de cocina de Dalaran recibidos",,1976,-1,-1,0,178,0,0,1,4,136243,128495,0
"Muestras de joyero de Dalaran recibidas","Muestras de joyero de Dalaran recibidas",,1977,-1,-1,0,173,0,0,1,16,136243,131446,0
"Derrota a Heigan el Impuro en Naxxramas en el modo de 10 jugadores sin que muera nadie de tu banda.","Baila por tu vida (10 j.)",,1996,533,-1,0,14922,0,10,0,13,132301,132471,0
"Derrota a la gran viuda Faerlina en Naxxramas en el modo de 10 jugadores sin disipar o impedir frenesí.","Mamá me dijo que te pegara (10 j.)",,1997,-1,-1,0,14922,0,10,0,14,136138,132399,0
"Consigue un premio de cocina de Dalaran.","Premio de cocina de Dalaran",,1998,-1,-1,0,170,0,10,0,12,134411,128716,0
"Consigue 10 premios de cocina de Dalaran.","10 Premios de cocina de Dalaran",,1999,-1,-1,1998,170,0,10,0,13,134411,128714,0
"Consigue 25 premios de cocina de Dalaran.","25 Premios de cocina de Dalaran",,2000,-1,-1,1999,170,0,10,0,14,134411,128712,0
"Consigue 50 premios de cocina de Dalaran.","50 Premios de cocina de Dalaran",,2001,-1,-1,2000,170,0,10,0,15,134411,126660,0
"Consigue 100 premios de cocina de Dalaran.","100 Premios de cocina de Dalaran",,2002,-1,-1,2001,170,0,10,0,16,134411,128661,0
"Completa las misiones diarias JcJ de las Colinas Pardas listadas a continuación.","Veterano Pardo",,2016,-1,1,0,95,0,10,0,41,236776,128718,0
"Completa las misiones diarias JcJ de las Colinas Pardas listadas a continuación.","Veterano Pardo",,2017,-1,0,0,95,0,10,0,42,236776,132154,0
"Completa las misiones diarias en mazmorra de Rasganorte listadas a continuación.","Previsiones Tiemporeja",,2018,-1,-1,0,81,0,0,0,186,135737,132065,0
"Has completado las misiones diarias en mazmorra de Rasganorte listadas a continuación.","Prueba de defunción",,2019,-1,-1,0,81,0,0,0,187,133074,131991,0
"Derrota a Keristrasza en El Nexo en dificultad heroica sin permitir que Frío intenso se acumule más de dos veces.","Frío intenso",,2036,576,-1,0,14921,0,10,0,24,236208,128701,0
"Derrota a Anomalus en El Nexo en dificultad heroica sin destruir ninguna falla caótica.","La teoría del caos",,2037,576,-1,0,14921,0,10,0,25,236496,132070,0
"Derrota al Ancestro Nadox en Ahn'kahet en dificultad heroica sin matar a ninguno de los guardianes de Ahn'kahet.","Respeta a tus mayores",,2038,619,-1,0,14921,0,10,0,30,237373,132393,0
"Entabla combate con el Rey Dred en Drak'Tharon en dificultad heroica y mata a 6 arrancatripas Drakkari o segadores Drakkari durante su derrota.","Antes muerto…",,2039,600,-1,0,14921,0,10,0,33,236192,133255,0
"Derrota a Moorabi en Gundrak en dificultad heroica mientras evitas que se transforme en mamut durante todo el combate.","Menos Moorabi",,2040,604,-1,0,14921,0,10,0,41,237399,132079,0
"Derrota a Ícoron en El Bastión Violeta en dificultad heroica sin permitir que se fusionen glóbulos de icor.",Deshidratación,,2041,608,-1,0,14921,0,10,0,37,135862,132081,0
"Derrota a Volkhan en las Cámaras de Relámpagos en dificultad heroica sin dejar que destroce más de 4 gólems frágiles.",Antipedacitos,,2042,602,-1,0,14921,0,10,0,48,135818,128856,0
"Haz que Svala Tumbapena mate a una Mole de la Plaga en el Pináculo de Utgarde en dificultad heroica.","La increíble mole",,2043,575,-1,0,14921,0,10,0,51,136219,132310,0
"Derrota al Guardián-Ley Eregos en El Oculus en dificultad heroica sin que nadie de tu grupo utilice un draco rubí.","Vacío rubí",,2044,578,-1,0,14921,0,10,0,57,236234,128264,0
"Derrota al Guardián-Ley Eregos en El Oculus en dificultad heroica sin que nadie de tu grupo utilice un draco esmeralda.","Vacío esmeralda",,2045,578,-1,0,14921,0,10,0,58,236231,132270,0
"Derrota al Guardián-Ley Eregos en El Oculus en dificultad heroica sin que nadie de tu grupo utilice un draco ámbar.","Vacío ámbar",,2046,578,-1,0,14921,0,10,0,59,236232,130218,0
"Derrota a Sartharion el Guardián ónice en el modo de 10 jugadores sin que te afecte Golpe de lava.","Me voy cuando el volcán entre en erupción (10 j.)",,2047,615,-1,0,14922,0,10,0,26,237583,130220,0
"Derrota a Sartharion el Guardián ónice en el modo de 25 jugadores sin que te afecte Golpe de lava.","Me voy cuando el volcán entre en erupción (25 j.)",,2048,615,-1,0,14923,0,10,0,26,237583,132272,0
"Con al menos un draco crepuscular vivo, combate y vence a Sartharion el Guardián ónice en el modo de 10 jugadores.","Ayuda crepuscular (10 j.)",,2049,615,-1,0,14922,0,10,0,27,236473,130222,0
"Con al menos dos dracos crepusculares vivo, combate y vence a Sartharion el Guardián ónice en el modo de 10 jugadores.","Dúo crepuscular (10 j.)",,2050,615,-1,0,14922,0,10,0,28,236473,129771,0
"Con los tres dracos crepusculares vivos, combate y vence a Sartharion el Guardián ónice en el modo de 10 jugadores.","La Dimensión desconocida (10 j.)","Título recompensa: Del Anochecer",2051,615,-1,0,14922,0,10,0,29,236473,128741,0
"Con al menos un draco crepuscular vivo, combate y vence a Sartharion el Guardián ónice en el modo de 25 jugadores.","Ayuda crepuscular (25 j.)",,2052,615,-1,0,14923,0,10,0,27,236473,132306,0
"Con al menos dos dracos crepusculares vivos, combate y vence a Sartharion el Guardián ónice en el modo de 25 jugadores.","Dúo crepuscular (25 j.)",,2053,615,-1,0,14923,0,10,0,28,236473,132312,0
"Con los tres dracos crepusculares vivos, combate y vence a Sartharion el Guardián ónice en el modo de 25 jugadores.","La Dimensión desconocida (25 j.)","Título recompensa: Vencedor del Crepúsculo",2054,615,-1,0,14923,0,10,0,29,236473,129069,0
"Derrota a Jedoga Buscasombras en Ahn'kahet en dificultad heroica sin matar a ninguno de los Voluntarios Crepusculares.","Trabajo de voluntario",,2056,619,-1,0,14921,0,10,0,31,236451,129077,0
"Derrota a Novos el Invocador en la Fortaleza de Drak'Tharon en dificultad heroica sin dejar que ningún esbirro no-muerto llegue al suelo.","Oh, ¡Novos!",,2057,600,-1,0,14921,0,10,0,34,237511,128739,0
"Derrota a Slad'ran en Gundrak en dificultad heroica sin que te atrape la trampa con serpientes.","Serpientes. ¿Por qué serpientes?",,2058,604,-1,0,14921,0,10,0,42,236177,132028,0
"Consigue un oso marrón acorazado de Mei Francis en Dalaran.","Oso marrón acorazado",,2076,-1,-1,0,92,1,10,0,45,236244,128266,0
"Consigue un mamut lanudo de Mei Francis en Dalaran.","Mamut lanudo",,2077,-1,-1,0,92,1,10,0,46,236239,132336,0
"Consigue un mamut de tundra viajero de Mei Francis en Dalaran.","Mamut de tundra viajero",,2078,-1,-1,0,92,1,10,0,47,236239,132339,0
"Has conseguido un Tabardo del protector del evento del Portal Oscuro.","Tabardo del protector",,2079,-1,-1,0,81,0,0,0,167,135026,128568,0
"Consigue un mamut de guerra negro.","Mamut de guerra negro",,2080,-1,-1,0,14901,1,10,0,10,236237,132342,0
"Consigue un gran mamut de guerra negro.","Gran mamut de guerra negro",,2081,-1,-1,0,81,1,0,0,180,236237,132345,0
"Consigue un mamut de hielo.","Mamut de hielo",,2082,-1,-1,0,14866,1,10,0,12,236241,133334,0
"Consigue un gran mamut de hielo.","Gran mamut de hielo",,2083,-1,-1,0,14866,1,10,0,13,236241,123961,0
"Compra un sello del Kirin Tor, sortija del Kirin Tor, aro del Kirin Tor o anillo del Kirin Tor en Dalaran.","Anillo del Kirin Tor",,2084,-1,-1,0,92,1,10,0,49,133415,128064,0
"Despoja 50 fragmentos de vigilante de piedra.","50 fragmentos de vigilante de piedra",,2085,-1,-1,0,14901,0,10,0,11,134375,132348,0
"Despoja 100 fragmentos de vigilante de piedra.","100 fragmentos de vigilante de piedra",,2086,-1,-1,2085,14901,0,10,0,12,134375,128670,0
"Despoja 250 fragmentos de vigilante de piedra.","250 fragmentos de vigilante de piedra",,2087,-1,-1,2086,14901,0,10,0,13,134375,133346,0
"Despoja 500 fragmentos de vigilante de piedra.","500 fragmentos de vigilante de piedra",,2088,-1,-1,2087,14901,0,10,0,14,134375,132308,0
"Despoja 1000 fragmentos de vigilante de piedra.","1000 fragmentos de vigilante de piedra",,2089,-1,-1,2088,14901,0,10,0,15,134375,128732,0
"Consigue el título Contendiente en la temporada de arena de nivel 80.",Contendiente,,2090,-1,-1,0,165,1,10,0,21,236537,140608,0
"Consigue el título Gladiador en la temporada de arena de nivel 80.",Gladiador,,2091,-1,-1,0,165,1,10,0,24,236540,140590,0
"Consigue el título Duelista en la temporada de arena de nivel 80.",Duelista,,2092,-1,-1,0,165,1,10,0,23,236539,140595,0
"Consigue el título Rival en la temporada de arena de nivel 80.",Rival,,2093,-1,-1,0,165,1,10,0,22,236538,140601,0
"Pesca las monedas de cobre listadas a continuación de la fuente de Dalaran.","La fuente de los deseos",,2094,571,-1,0,171,0,10,0,21,237283,129463,0
"Pesca las monedas de plata listadas a continuación de la fuente de Dalaran.","Plata en la ciudad",,2095,571,-1,0,171,0,10,0,22,237282,128273,0
"Completa los logros de pesca de monedas listados a continuación.","El maestro de las monedas","Recompensa: Sello de titanio de Dalaran",2096,-1,-1,0,171,0,10,0,32,133785,129486,0
"Consigue una chopper de mekigeniero o una meca-jarly.","¡Móntate en la chopper!",,2097,-1,-1,0,92,1,10,0,48,134248,129697,0
"Has conseguido un Tabardo de El Alba Argenta del evento Invasión de la Plaga.","Tabardo de El Alba Argenta",,2116,-1,-1,0,81,0,0,0,168,135026,128633,0
"Completa los logros de mazmorra heroica listados a continuación.","La gloria del héroe","Recompensa: Protodraco rojo",2136,-1,-1,0,168,0,25,0,23,133127,128130,0
"Completa los logros de banda de 10 jugadores listados a continuación.","La gloria del asaltante (10 j.)","Recompensa: Protodraco apestado",2137,-1,-1,0,168,0,25,0,24,133124,129490,0
"Completa los logros de banda de 25 jugadores listados a continuación.","La gloria del asaltante (25 j.)","Recompensa: Protodraco negro",2138,-1,-1,0,168,0,25,0,25,133074,128609,0
"Derrota a Heigan el Impuro en Naxxramas en el modo de 25 jugadores sin que muera nadie de tu banda.","Baila por tu vida (25 j.)",,2139,533,-1,0,14923,0,10,0,13,132301,133357,0
"Derrota a la gran viuda Faerlina en Naxxramas en el modo de 25 jugadores sin disipar o impedir frenesí.","Mamá me dijo que te pegara (25 j.)",,2140,-1,-1,0,14923,0,10,0,14,136138,128002,0
"Consigue 10 monturas.","Vigilante de establos",,2141,-1,-1,0,92,0,10,0,51,132254,128627,0
"Consigue 25 monturas.","Llenar el establo",,2142,-1,-1,2141,92,0,10,0,52,132259,128000,0
"Consigue 50 monturas.","Liderar la caballería","Recompensa: Draco albino",2143,-1,-1,2142,92,0,10,0,53,236237,128629,0
"Completa los logros de eventos del mundo listados a continuación.","Ha sido un largo y raro viaje","Recompensa: Protodraco violeta",2144,-1,1,0,155,0,50,0,19,236369,127991,0
"Completa los logros de eventos del mundo listados a continuación.","Ha sido un largo y raro viaje","Recompensa: Protodraco violeta",2145,-1,0,0,155,0,50,0,20,236369,133348,0
"Derrota a Sapphiron en Naxxramas en el modo de 10 jugadores sin que ningún miembro de la banda tenga un valor de resistencia a la Escarcha superior a 100.","El club de los Cien (10 j.)",,2146,533,-1,0,14922,0,10,0,19,134155,132304,0
"Derrota a Sapphiron en Naxxramas en el modo de 25 jugadores sin que ningún miembro de la banda tenga un valor de resistencia a la Escarcha superior a 100.","El club de los Cien (25 j.)",,2147,533,-1,0,14923,0,10,0,19,134155,132300,0
"Dale el golpe de gracia a un sucesor de la eternidad mientras que estás montado en un disco flotante en el modo de 10 jugadores.","Rechazar al sucesor (10 j.)",,2148,616,-1,0,14922,0,10,0,25,132843,132990,0
"Dale el golpe de gracia a un sucesor de la eternidad mientras que estás montado en un disco flotante en el modo de 25 jugadores.","Rechazar al sucesor (25 j.)",,2149,616,-1,0,14923,0,10,0,25,132843,130216,0
"Derrota a la Gran Maga Telestra en El Nexo en dificultad heroica después de haber matado a sus imágenes en menos de 5 segundos de que aparecieran en ambas divisiones.","Doble personalidad",,2150,-1,-1,0,14921,0,10,0,23,236496,129081,0
"Derrota a Cuernotrol en la Fortaleza de Drak'Tharon en dificultad heroica antes de que Consumir llegue a diez.","Cruce de consumiciones",,2151,600,-1,0,14921,0,10,0,32,250120,129067,0
"Derrota a Gal'darah en Gundrak en dificultad heroica y consigue que empale en toda la batalla a 5 únicos miembros del grupo.","Compartir el amor",,2152,604,-1,0,14921,0,10,0,40,132246,128551,0
"Derrota a Zuramat el Obliterador en El Bastión Violeta en dificultad heroica sin matar a ningún centinela del vacío.","Un baile con el vacío",,2153,608,-1,0,14921,0,10,0,38,132886,129700,0
"Derrota el encuentro del Tribunal de los Tiempos en las Cámaras de Piedra en dificultad heroica sin permitir que Brann Barbabronce sufra daño.","Brann totalmente nuevo",,2154,599,-1,0,14921,0,10,0,45,236444,129628,0
"Derrota a Sjonnir el Afilador en las Cámaras de Piedra en dificultad heroica y mata a 5 lodoferros formados durante el encuentro.","Abusar de los mocos",,2155,599,-1,0,14921,0,10,0,44,134437,128128,0
"Derrota a Skadi el Despiadado en el Pináculo de Utgarde en dificultad heroica después de haber matado a Grauf de 100% a cero en un solo intento.","A mi chica le encanta Skadi",,2156,575,-1,0,14921,0,10,0,53,236419,128324,0
"Derrota al Rey Ymiron en el Pináculo de Utgarde en dificultad heroica sin que nadie en el grupo provoque Aterrar.","La pesadilla del Rey",,2157,575,-1,0,14921,0,10,0,54,236421,128269,0
"Derrota a los 4 Jinetes en Naxxramas en el modo de 10 jugadores, asegurándote de que mueren con menos de 15 segundos de diferencia.","Y todos caerán a la misma vez (10 j.)",,2176,533,-1,0,14922,0,10,0,18,237534,132350,0
"Derrota a los 4 Jinetes en Naxxramas en el modo de 25 jugadores., asegurándote de que mueren con menos de 15 segundos de diferencia.","Y todos caerán a la misma vez (25 j.)",,2177,533,-1,0,14923,0,10,0,18,237534,131989,0
"Derrota a Thaddius en Naxxramas en el modo de 10 jugadores sin que nadie en la banda cruce las cargas positivas y negativas.","¡Electrificante! (10 j.)",,2178,533,-1,0,14922,0,10,0,15,135769,128607,0
"Derrota a Thaddius en Naxxramas en el modo de 25 jugadores sin que nadie en la banda cruce las cargas positivas y negativas.","¡Electrificante! (25 j.)",,2179,533,-1,0,14923,0,10,0,15,135769,132397,0
"Derrota a Thaddius en Naxxramas en el modo de 10 jugadores con menos de 9 personas.","Sustraer (10 j.)",,2180,533,-1,0,14922,0,10,0,16,135768,128271,0
"Derrota a Thaddius en Naxxramas en el modo de 25 jugadores con menos de 21 personas.","Sustraer (25 j.)",,2181,533,-1,0,14923,0,10,0,16,135768,128306,0
"Derrota a Loatheb en Naxxramas en el modo de 10 jugadores sin matar ninguna espora.","Perder las esporas (10 j.)",,2182,533,-1,0,14922,0,10,0,17,134220,129083,0
"Derrota a Loatheb en Naxxramas en el modo de 25 jugadores sin matar ninguna espora.","Perder las esporas (25 j.)",,2183,533,-1,0,14923,0,10,0,17,134220,129788,0
"Derrota a Kel'Thuzad en Naxxramas en el modo de 10 jugadores mientras matas al menos 18 abominaciones en su cámara.","Nunca es suficiente (10 j.)",,2184,533,-1,0,14922,0,10,0,20,135774,132822,0
"Derrota a Kel'Thuzad en Naxxramas en el modo de 25 jugadores mientras que matas al menos 18 abominaciones en su cámara.","Nunca es suficiente (25 j.)",,2185,533,-1,0,14923,0,10,0,20,135774,132824,0
"En el tiempo tope de la banda, derrota a todos los jefes de Naxxramas sin muertes de los miembros de la banda durante los enfrentamientos con estos (25 j.).","Los inmortales","Título recompensa: El Inmortal",2186,533,-1,0,14923,1,10,0,21,135986,129071,0
"En el tiempo tope de la banda, derrota a todos los jefes de Naxxramas sin muertes de los miembros de la banda durante los enfrentamientos con estos (10 j.).","Los indestructibles","Título recompensa: El Indestructible",2187,533,-1,0,14922,1,10,0,21,135969,128300,0
"Mata a 50 crías de El Grajero en 15 segundos.",¡Leeeeeeeeeeeeeroy!,"Título: Jenkins",2188,229,-1,0,14808,0,10,0,26,236234,132685,0
