Description_lang,Title_lang,Reward_lang,ID,Instance_ID,Faction,Supercedes,Category,Minimum_criteria,Points,Flags,Ui_order,IconFileID,Criteria_tree,Shares_criteria
"Lancer une poignée de pétales de rose sur les personnages des classes ET des races listées ci-dessous.","Poignées d'amour",,1699,-1,-1,0,187,0,10,0,4,133851,123339,0
"Obtenir un colportecœur permanent en vous procurant une flèche en vrai-argent.","Amour, toujours",,1700,-1,-1,0,187,1,10,0,13,132382,127951,0
"Manger les huit bonbons en forme de cœur du « sachet de bonbons » listés ci-dessous.","Sois à moi !",,1701,-1,-1,0,187,0,10,0,1,135451,133216,0
"Goûter les friandises de la fête De l'amour dans l'air listées ci-dessous.","Bec sucré",,1702,-1,-1,0,187,0,10,0,16,135458,122202,0
"Obtenir un bouquet de roses rouges ou ébène pendant la fête De l'amour dans l'air.","Mignonne, allons voir la rose",,1703,-1,-1,0,187,1,10,0,10,134927,133225,0
"/Plaindre les cœurs d'artichaut dans les endroits listés ci-dessous.","Pas de pitié pour les artichauts",,1704,-1,-1,0,187,0,10,0,7,132763,127954,0
"Être l'heureux propriétaire du cadeau de collection de la fête du Voile d'hiver 2007, le rob-fusée mécanique.","Rob-fusée mécanique",,1705,-1,-1,0,81,1,0,0,164,133202,128391,0
"Être l'heureux propriétaire du cadeau de collection de la fête du Voile d'hiver 2008, le cogn'Baff de course.","Cogn'Baff de course",,1706,-1,-1,0,81,0,0,0,165,133202,132672,0
"Accomplir les hauts faits de la fête De l'amour dans l'air listés ci-dessous.","Cœur d'artichaut","Titre : au cœur d'artichaut",1707,-1,1,0,155,0,10,0,3,236709,133259,0
"Champ de bataille avec le plus de coups fatals","Champ de bataille avec le plus de coups fatals",,1716,-1,-1,0,137,0,0,17,6,136243,128663,1491
"Gagner la bataille pour Joug-d'hiver.","Victoire à Joug-d'hiver",,1717,571,-1,0,14901,0,10,0,1,135836,132034,0
"Gagner 100 batailles pour Joug-d'hiver.","Vétéran de Joug-d'hiver",,1718,571,-1,1717,14901,0,10,0,2,135836,126648,0
"Champ de bataille avec le plus de victoires honorables","Champ de bataille avec le plus de victoires honorables",,1719,-1,-1,0,136,0,0,17,6,136243,132036,382
"Vaincre Archavon le Gardien des pierres à 25.","Archavon le Gardien des pierres (25 joueurs)",,1721,624,-1,0,14901,0,10,0,17,134449,128503,0
"Vaincre Archavon le Gardien des pierres à 10.","Archavon le Gardien des pierres (10 joueurs)",,1722,624,-1,0,14901,0,10,0,16,134449,127945,0
"Tuer 100 personnages à Joug-d'hiver à l'aide d'un véhicule ou d'un canon.","Massacre à la déchiqueteuse",,1723,571,-1,0,14901,0,10,128,7,132240,129448,0
"Détruire une tour à Joug-d'hiver.","La tour penchée de Joug-d'hiver",,1727,571,-1,0,14901,1,10,0,8,135764,125870,0
"Recettes d’alchimie apprises","Recettes d’alchimie apprises",,1729,-1,-1,0,173,0,0,1,2,136243,126359,0
"Plans de forge appris","Plans de forge appris",,1730,-1,-1,0,173,0,0,1,4,136243,121936,0
"Schémas d’ingénierie appris","Schémas d’ingénierie appris",,1734,-1,-1,0,173,0,0,1,10,136243,132855,0
"Calligraphies apprises","Calligraphies apprises",,1735,-1,-1,0,173,0,0,1,13,0,128505,0
"Détruire chacun des véhicules listés ci-dessous.","Derby destructeur",,1737,571,1,0,14901,0,10,0,5,135783,132043,0
"Dessins de joaillerie appris","Dessins de joaillerie appris",,1738,-1,-1,0,173,0,0,1,15,136243,127144,0
"Patrons de travail du cuir appris","Patrons de travail du cuir appris",,1740,-1,-1,0,173,0,0,1,18,136243,131455,0
"Patrons de couture appris","Patrons de couture appris",,1741,-1,-1,0,173,0,0,1,23,136243,129454,0
"Recettes de cuisine connues","Recettes de cuisine connues",,1745,-1,-1,0,178,0,0,1,3,136243,128508,0
"Manuels de secourisme appris","Manuels de secourisme appris",,1748,-1,-1,0,178,0,0,1,6,136243,132091,0
"Tuer 20 personnages en monture à l'aide d'une tour-canon.","Gagné d'avance",,1751,571,-1,0,14901,0,10,0,9,236361,132094,0
"Accomplir les hauts faits de Joug-d'hiver listés ci-dessous.","Maîtrise de Joug-d'hiver",,1752,-1,1,0,14901,0,10,0,24,135836,129588,0
"Morts d'Archavon le Gardien des pierres (Joug-d'hiver à 10)","Morts d'Archavon le Gardien des pierres (Joug-d'hiver à 10)",,1753,624,-1,0,14823,0,10,1,60,135836,132395,0
"Morts d'Archavon le Gardien des pierres (Joug-d'hiver à 25)","Morts d'Archavon le Gardien des pierres (Joug-d'hiver à 25)",,1754,624,-1,0,14823,0,10,1,61,135836,132013,0
"Attaquer Joug-d'hiver et vaincre en 10 minutes maximum.","Ployez sous notre joug",,1755,571,-1,0,14901,0,10,0,3,135858,129602,0
"Boss de raids à 25 de Wrath of the Lich King tués","Boss de raids à 25 de Wrath of the Lich King tués",,1756,-1,-1,0,14807,0,0,9,18,136243,129524,0
"Défendre la plage sans perdre un seul mur","La défense des anciens",,1757,607,1,0,14881,0,10,0,5,132341,129600,0
"Boss différents de raids à 25 de Wrath of the Lich King tués","Boss différents de raids à 25 de Wrath of the Lich King tués",,1759,-1,-1,0,14807,0,0,33,19,136243,132166,1756
"Boss de raid à 25 de Lich King le plus tué","Boss de raid à 25 de Lich King le plus tué",,1760,-1,-1,0,14807,0,0,17,20,136243,130283,1756
"Poser 100 charges d'hydroglycérine qui endommagent un mur avec succès.","Poseur de bombes",,1761,607,-1,0,14881,0,10,0,7,133709,127947,0
"Gagner une bataille pour le rivage des Anciens sans perdre un seul véhicule de siège.","Même pas mal",,1762,607,1,0,14881,0,10,0,9,132337,130226,0
"Détruire 100 véhicules à l'aide d'une tourelle.","Vétéran de l'artillerie",,1763,607,-1,0,14881,0,10,0,11,135627,127949,0
"Tuer 100 personnages transportant de l'hydroglycérine.","Lâche ça !",,1764,607,-1,0,14881,0,10,0,13,132163,132334,0
"Désarmer 5 charges d'hydroglycérine dans un même champ de bataille.","Surtout, ne pas trembler",,1765,607,-1,0,14881,0,10,0,4,133710,130023,0
"Tuer 10 personnages dans la cour des Anciens au cours d'un même champ de bataille.","Ancien protecteur",,1766,607,-1,0,14881,0,10,0,15,236268,129746,0
"Raids à 25 de Wrath of the Lich King terminés (boss de fin tué)","Raids à 25 de Wrath of the Lich King terminés (boss de fin tué)",,1768,-1,-1,0,14807,0,0,9,11,136243,130003,0
"Boss de raids à 10 de Wrath of the Lich King tués","Boss de raids à 10 de Wrath of the Lich King tués",,1770,-1,-1,0,14807,0,0,9,15,136243,129885,0
"Boss différents de raids à 10 de Wrath of the Lich King tués","Boss différents de raids à 10 de Wrath of the Lich King tués",,1771,-1,-1,0,14807,0,0,33,16,136243,130228,1770
"Boss de raid à 10 de Lich King le plus tué","Boss de raid à 10 de Lich King le plus tué",,1772,-1,-1,0,14807,0,0,17,17,136243,129100,1770
"Boisson la plus consommée","Boisson la plus consommée",,1773,-1,-1,0,145,0,0,17,17,136243,130025,346
"Boissons différentes consommées","Boissons différentes consommées",,1774,-1,-1,0,145,0,0,33,18,136243,130361,346
"Denrées différentes consommées","Denrées différentes consommées",,1775,-1,-1,0,145,0,0,33,20,136243,130552,347
"Denrée la plus consommée","Denrée la plus consommée",,1776,-1,-1,0,145,0,0,17,21,136243,130975,347
"Préparer 15 recettes du Norfendre parmi celles listées ci-dessous.","Gourmet du Norfendre",,1777,-1,-1,0,170,15,10,0,9,237351,133284,0
"Préparer 30 recettes du Norfendre parmi celles listées ci-dessous.","Gourmet du Norfendre",,1778,-1,-1,1777,170,30,10,0,10,237354,131398,1777
"Préparer 45 recettes du Norfendre parmi celles listées ci-dessous.","Gourmet du Norfendre",,1779,-1,-1,1778,170,45,10,0,11,237353,133132,1777
"Manger chacune des denrées à émotion listées ci-dessous.","La séquence émotion",,1780,-1,-1,0,170,0,10,0,17,135457,132006,0
"Utiliser des bouchées de bestiole pour contraindre 10 bestioles à être vos familiers en 3 minutes maximum.","Les petites bébêtes",,1781,-1,-1,0,170,0,10,0,18,134044,125179,0
"Achever chacune des quêtes journalières de cuisine proposées par Katherine Lee à Dalaran.","Notre pain quotidien",,1782,-1,1,0,170,0,10,0,27,133968,133278,0
"Achever chacune des quêtes journalières de cuisine proposées par Awilo Lon'gomba à Dalaran.","Notre pain quotidien",,1783,-1,0,0,170,0,10,0,28,133968,133272,0
"Accomplir les hauts faits de cuisine listés ci-dessous.","Gloire au chef","Titre : chef",1784,-1,0,0,170,0,10,0,30,236571,128889,0
"Proposez un grand festin dans chacun des champs de bataille listés ci-dessous.","Un dîner presque parfait",,1785,-1,-1,0,170,0,10,0,19,132184,129090,0
"Emmener votre orphelin sur un champ de bataille et achever les hauts faits listés ci-dessous.","À la dure",,1786,-1,-1,0,163,0,10,0,5,132162,132015,0
"Manger les friandises listées ci-dessous pendant que votre orphelin vous regarde.","Montrer le mauvais exemple",,1788,-1,-1,0,163,0,10,0,2,133987,128485,0
"Achever cinq quêtes journalières en ayant sorti son orphelin.","Corvées journalières",,1789,-1,-1,0,163,0,10,0,3,132281,128126,0
"Vaincre le roi Ymiron sur la cime d'Utgarde en ayant sorti son orphelin.","Salut au roi, bébé !",,1790,-1,-1,0,163,0,10,0,6,236420,128493,0
"Utiliser votre pierre de foyer alors que votre orphelin est près de vous.","Maman, j'ai raté la pierre",,1791,-1,-1,0,163,0,10,0,1,134414,127984,0
"Obtenir l'un des familiers en récompense de la semaine des enfants.","Ouh, qu'il est mignon !",,1792,-1,-1,0,163,1,10,0,4,132199,129155,0
"Accomplir les hauts faits de la semaine des enfants listés ci-dessous.","Les enfants d'abord","Titre : parrain",1793,-1,-1,0,155,0,10,0,6,134508,128882,0
"Apprendre 25 recettes de cuisine.",Commis,,1795,-1,-1,0,170,0,10,0,20,134022,129172,0
"Apprendre 50 recettes de cuisine.",Cuistot,,1796,-1,-1,1795,170,0,10,0,21,134021,129948,0
"Apprendre 75 recettes de cuisine.","Chef de partie",,1797,-1,-1,1796,170,0,10,0,22,134016,128901,0
"Apprendre 100 recettes de cuisine.","Sous chef",,1798,-1,-1,1797,170,0,10,0,23,133969,129508,0
"Apprendre 160 recettes de cuisine.","Chef de cuisine",,1799,-1,-1,1798,170,0,10,0,24,134048,129510,0
"Préparer toutes les recettes de l'Outreterre listées ci-dessous.","Gourmet de l'Outreterre",,1800,-1,-1,0,170,0,10,0,8,134040,129950,0
"Brasser de la brune du capitaine Rumsey.","Auprès de ma brune",,1801,-1,-1,0,170,0,10,0,26,132790,132011,0
"Vaincre Cyanigosa dans le fort Pourpre sans utiliser les cristaux de contrôle de défense et avec la résistance de la porte de la prison à 100% en mode héroïque.","Sans défenses",,1816,608,-1,0,14921,0,10,0,35,236511,133178,0
"Vaincre le corrupteur infini au cours de l'épuration de Stratholme en mode héroïque.","L'épuration du temps",,1817,595,-1,0,14921,0,10,0,49,236476,132164,0
"Goûter 50 types de délicieux plats d'Azeroth.","On dirait du poulet",,1832,-1,-1,0,92,50,10,160,44,237329,131509,347
"Boire 25 boissons différentes.","C'est ma tournée !",,1833,-1,-1,0,92,25,10,160,43,133699,129174,346
"Vaincre le général Bjarngrin dans les salles de Foudre alors qu'il est sous l'effet d'une charge électrique temporaire en mode héroïque.","Coup de foudre",,1834,602,-1,0,14921,0,10,0,47,236522,132463,0
"Pêcher Vieux malin à Orgrimmar.","Vieux malin",,1836,-1,-1,0,171,1,10,0,12,133921,131502,0
"Pêcher Vieux gueule-de-fer dans Forgefer.","Vieux gueule-de-fer",,1837,-1,-1,0,171,1,10,0,13,133917,132278,0
"Tuer le Recousu en 3 minutes maximum en mode 10 joueurs.","Battez-le à plate couture (10 joueurs)",,1856,533,-1,0,14922,0,10,0,12,136118,122207,0
"Tuer le Recousu en 3 minutes maximum en mode 25 joueurs.","Battez-le à plate couture (25 joueurs)",,1857,533,-1,0,14923,0,10,0,12,136182,132026,0
"Tuer Maexxna à Naxxramas dans les 20 minutes qui suivent la mort d'Anub'Rekhan en mode 10 joueurs.","Arachnophobie (10 joueurs)",,1858,533,-1,0,14922,0,10,0,11,236551,130224,0
"Tuer Maexxna dans les 20 minutes qui suivent la mort d'Anub'Rekhan en mode 25 joueurs.","Arachnophobie (25 joueurs)",,1859,533,-1,0,14923,0,10,0,11,236551,128553,0
"Vaincre Anub'arak à Azjol-Nérub en 4 minutes maximum en mode héroïque.","Quand faut y aller !",,1860,601,-1,0,14921,0,10,0,28,236464,131505,0
"Vaincre le héraut Volazj à Ahn'kahet en 2 minutes maximum en mode héroïque.","La chute rapide de Volazj",,1862,619,-1,0,14921,0,10,0,29,236461,129412,0
"Vaincre Gal'darah à Gundrak en étant sous l'effet du résidu d'Eck en mode héroïque.","Quelle odeur !",,1864,604,-1,0,14921,0,10,0,39,236486,132063,0
"Vaincre Xevozz, Lavanthor, Ichoron, Zuramat l'Oblitérateur, Erekem et Moragg dans le fort Pourpre en mode héroïque.",Enfermés !,,1865,608,-1,0,14921,0,10,0,36,236510,128555,0
"Vaincre la Damoiselle de peine dans les salles de Pierre en 1 minute maximum en mode héroïque.","Pour la peine",,1866,599,-1,0,14921,0,10,0,43,236515,129773,0
"Vaincre Loken dans les salles de Foudre en 2 minutes maximum en mode héroïque.","Une mort chronométrée",,1867,602,-1,0,14921,0,10,0,46,236521,129414,0
"Vaincre le gardien-tellurique Eregos dans l'Oculus dans les 20 minutes qui suivent la mort de Drakos l'interrogateur en mode héroïque.","Comptez là-dessus",,1868,578,-1,0,14921,0,10,0,56,236501,130337,0
"Vaincre Malygos à 8 maximum en mode 10 joueurs.","Un petit rien (10 joueurs)",,1869,616,-1,0,14922,0,10,0,24,236507,127960,0
"Vaincre Malygos à 20 maximum en mode 25 joueurs.","Un petit rien (25 joueurs)",,1870,616,-1,0,14923,0,10,0,24,236506,129416,0
"Au cours de trois visites différentes de l'Oculus, tuer le gardien-tellurique Eregos en chevauchant un drake rubis, un drake émeraude et un drake ambre en mode héroïque.","Chevaucheur de drakes chevronné",,1871,578,-1,0,14921,0,10,0,55,236500,128745,0
"Tuer 100 zombies ressuscités en 1 minute dans l'Épuration de Stratholme en mode héroïque.","Foire aux zombies !",,1872,595,-1,0,14921,0,10,0,50,237521,128710,0
"Vaincre Skadi le Brutal sur la cime d'Utgarde dans les 3 minutes qui suivent le début de l'épreuve en mode héroïque.","Le ska de Skadi",,1873,575,-1,0,14921,0,10,0,52,236530,128909,0
"Vaincre Malygos en 6 minutes maximum en mode 10 joueurs.","L'éternité derrière vous (10 joueurs)",,1874,616,-1,0,14922,0,10,0,23,236504,132083,0
"Vaincre Malygos en 6 minutes maximum en mode 25 joueurs.","L'éternité derrière vous (25 joueurs)",,1875,616,-1,0,14923,0,10,0,23,236504,131507,0
"Vaincre Sartharion le Gardien d'Onyx en mode 10 joueurs.","Vaincre le vol draconique noir (10 joueurs)",,1876,615,-1,0,14922,0,10,0,1,236469,132929,0
"Vaincre Sartharion le Gardien d'Onyx et les drakes crépusculaires à 20 maximum en mode 25 joueurs.","Quand y en a plus, y en a encore (25 joueurs)",,1877,615,-1,0,14923,0,10,0,2,236471,129085,0
"Vaincre le prince Keleseth au donjon d'Utgarde sans briser de tombeaux de givre en mode héroïque.","Avec les glaçons",,1919,574,-1,0,14921,0,10,0,22,236209,132591,0
"Obtenir un wolpertinger.","Puisque je vous dis que je l'ai vu !",,1936,-1,-1,0,162,1,10,0,3,132800,124589,0
"Lire les volumes de « Les écoles de magie des arcanes » trouvés à Dalaran et listés ci-dessous.","Lectures studieuses","Récompense : Les écoles de magie des arcanes - Maîtrise",1956,571,-1,0,92,0,10,0,42,133743,129775,0
"Pêcher les pièces d'or listées ci-dessous dans la fontaine de Dalaran.","Une fontaine en or",,1957,571,-1,0,171,0,10,0,23,237281,128635,0
"Pêcher le rat d'égout géant dans les Entrailles de Dalaran.","Z'ai cru voir un gros rat",,1958,-1,-1,0,171,1,10,0,24,134324,127035,0
"Prix de cuisine de Dalaran obtenus","Prix de cuisine de Dalaran obtenus",,1976,-1,-1,0,178,0,0,1,4,136243,128495,0
"Marques de joaillerie de Dalaran obtenues","Marques de joaillerie de Dalaran obtenues",,1977,-1,-1,0,173,0,0,1,16,136243,131446,0
"Vaincre Heigan l'Impur à Naxxramas sans que quiconque meure en mode 10 joueurs.","La danse de la sûreté (10 joueurs)",,1996,533,-1,0,14922,0,10,0,13,132301,132471,0
"Vaincre la grande veuve Faerlina à Naxxramas sans dissiper ou empêcher la frénésie en mode 10 joueurs.","La veuve joyeuse (10 joueurs)",,1997,-1,-1,0,14922,0,10,0,14,136138,132399,0
"Obtenir un prix de cuisine de Dalaran.","Prix de cuisine de Dalaran",,1998,-1,-1,0,170,0,10,0,12,134411,128716,0
"Obtenir 10 prix de cuisine de Dalaran.","10 prix de cuisine de Dalaran",,1999,-1,-1,1998,170,0,10,0,13,134411,128714,0
"Obtenir 25 prix de cuisine de Dalaran.","25 prix de cuisine de Dalaran",,2000,-1,-1,1999,170,0,10,0,14,134411,128712,0
"Obtenir 50 prix de cuisine de Dalaran.","50 prix de cuisine de Dalaran",,2001,-1,-1,2000,170,0,10,0,15,134411,126660,0
"Obtenir 100 prix de cuisine de Dalaran.","100 prix de cuisine de Dalaran",,2002,-1,-1,2001,170,0,10,0,16,134411,128661,0
"Achever les quêtes JcJ journalières des Grisonnes listées ci-dessous.","Vétéran grisé",,2016,-1,1,0,95,0,10,0,41,236776,128718,0
"Achever les quêtes JcJ journalières des Grisonnes listées ci-dessous.","Vétéran grisé",,2017,-1,0,0,95,0,10,0,42,236776,132154,0
"Achever les quêtes journalières en donjons du Norfendre listées ci-dessous.","Prévisions de Timear",,2018,-1,-1,0,81,0,0,0,186,135737,132065,0
"Avoir achevé les quêtes journalières en donjons du Norfendre listées ci-dessous.","Preuves de la mort",,2019,-1,-1,0,81,0,0,0,187,133074,131991,0
"Vaincre Keristrasza dans le Nexus sans que Froid intense s'empile plus de deux fois en mode héroïque.","Froid intense",,2036,576,-1,0,14921,0,10,0,24,236208,128701,0
"Vaincre Anomalus dans le Nexus sans détruire de failles chaotiques en mode héroïque.","La théorie du chaos",,2037,576,-1,0,14921,0,10,0,25,236496,132070,0
"Vaincre l'ancien Nadox à Ahn'kahet sans tuer de gardien ahn'kahar en mode héroïque.","Respecter ses anciens",,2038,619,-1,0,14921,0,10,0,30,237373,132393,0
"Attaquer le roi Dred dans le donjon de Drak'Tharon et tuer 6 arrache-tripes drakkari ou faucheurs drakkari pendant le combat en mode héroïque.","Tombé Dred mort",,2039,600,-1,0,14921,0,10,0,33,236192,133255,0
"Vaincre Moorabi à Gundrak en l'empêchant de se transformer en mammouth tout au long du combat en mode héroïque.",Moin-rabi,,2040,604,-1,0,14921,0,10,0,41,237399,132079,0
"Vaincre Ichoron dans le fort Pourpre sans que des globules d'ichor fusionnent en mode héroïque.",Déshydratation,,2041,608,-1,0,14921,0,10,0,37,135862,132081,0
"Vaincre Volkhan dans les salles de Foudre sans qu'il brise plus de 4 golems vermoulus en mode héroïque.",Incassables,,2042,602,-1,0,14921,0,10,0,48,135818,128856,0
"Forcer Svala Tristetombe à tuer un butor du Fléau sur la cime d'Utgarde en mode héroïque.","Butez le butor",,2043,575,-1,0,14921,0,10,0,51,136219,132310,0
"Vaincre le gardien-tellurique Eregos dans l'Oculus sans qu'un seul membre du groupe utilise de drake rubis en mode héroïque.","Le vide rubis",,2044,578,-1,0,14921,0,10,0,57,236234,128264,0
"Vaincre le gardien-tellurique Eregos dans l'Oculus sans qu'un seul membre du groupe utilise de drake émeraude en mode héroïque.","Le vide émeraude",,2045,578,-1,0,14921,0,10,0,58,236231,132270,0
"Vaincre le gardien-tellurique Eregos dans l'Oculus sans qu'un seul membre du groupe utilise de drake ambre en mode héroïque.","Le vide ambre",,2046,578,-1,0,14921,0,10,0,59,236232,130218,0
"Vaincre Sartharion le Gardien d'Onyx sans être touché par Frappe de lave en mode 10 joueurs.","Éruption volcanique (10 joueurs)",,2047,615,-1,0,14922,0,10,0,26,237583,130220,0
"Vaincre Sartharion le Gardien d'Onyx sans être touché par Frappe de lave en mode 25 joueurs.","Éruption volcanique (25 joueurs)",,2048,615,-1,0,14923,0,10,0,26,237583,132272,0
"Attaquer et vaincre Sartharion le Gardien d'Onyx, alors qu'au moins un drake crépusculaire est toujours vivant en mode 10 joueurs.","Aide crépusculaire (10 joueurs)",,2049,615,-1,0,14922,0,10,0,27,236473,130222,0
"Attaquer et vaincre Sartharion le Gardien d'Onyx, alors qu'au moins deux drakes crépusculaires sont toujours vivants en mode 10 joueurs.","Duo crépusculaire (10 joueurs)",,2050,615,-1,0,14922,0,10,0,28,236473,129771,0
"Attaquer et vaincre Sartharion le Gardien d'Onyx, alors que les trois drakes crépusculaires sont toujours vivants en mode 10 joueurs.","Les chroniques des crépusculaires (10 joueurs)","Titre : du crépuscule",2051,615,-1,0,14922,0,10,0,29,236473,128741,0
"Attaquer et vaincre Sartharion le Gardien d'Onyx, alors qu'au moins un drake crépusculaire est toujours vivant en mode 25 joueurs.","Aide crépusculaire (25 joueurs)",,2052,615,-1,0,14923,0,10,0,27,236473,132306,0
"Attaquer et vaincre Sartharion le Gardien d'Onyx, alors qu'au moins deux drakes crépusculaires sont toujours vivants en mode 25 joueurs.","Duo crépusculaire (25 joueurs)",,2053,615,-1,0,14923,0,10,0,28,236473,132312,0
"Attaquer et vaincre Sartharion le Gardien d'Onyx, alors que les trois drakes crépusculaires sont toujours vivants en mode 25 joueurs.","Les chroniques des crépusculaires (25 joueurs)","Titre : vainqueur du crépuscule",2054,615,-1,0,14923,0,10,0,29,236473,129069,0
"Vaincre Jedoga Cherchelombre à Ahn'kahet sans tuer de volontaires du crépuscule en mode héroïque.","Sur la base du volontariat",,2056,619,-1,0,14921,0,10,0,31,236451,129077,0
"Vaincre Novos l'Invocateur dans le donjon de Drak'Tharon sans que des sbires morts-vivants atteignent le sol en mode héroïque.","Novos l'Invocateur",,2057,600,-1,0,14921,0,10,0,34,237511,128739,0
"Vaincre Slad'ran à Gundrak sans se faire enrouler par des serpents en mode héroïque.","Des serpents, fallait que ce soit des serpents !",,2058,604,-1,0,14921,0,10,0,42,236177,132028,0
"Obtenir un ours brun cuirassé auprès de Mei Francis à Dalaran.","Ours brun cuirassé",,2076,-1,-1,0,92,1,10,0,45,236244,128266,0
"Obtenir un mammouth laineux auprès de Mei Francis à Dalaran.","Mammouth laineux",,2077,-1,-1,0,92,1,10,0,46,236239,132336,0
"Obtenir un mammouth de voyage de la toundra auprès de Mei Francis à Dalaran.","Mammouth de voyage de la toundra",,2078,-1,-1,0,92,1,10,0,47,236239,132339,0
"Avoir obtenu un tabard du protecteur lors de l’ouverture de la Porte des ténèbres.","Tabard du protecteur",,2079,-1,-1,0,81,0,0,0,167,135026,128568,0
"Obtenir un mammouth de guerre noir.","Mammouth de guerre noir",,2080,-1,-1,0,14901,1,10,0,10,236237,132342,0
"Obtenir un grand mammouth de guerre noir.","Grand mammouth de guerre noir",,2081,-1,-1,0,81,1,0,0,180,236237,132345,0
"Obtenir un mammouth des glaces.","Mammouth des glaces",,2082,-1,-1,0,14866,1,10,0,12,236241,133334,0
"Obtenir un grand mammouth des glaces.","Grand mammouth des glaces",,2083,-1,-1,0,14866,1,10,0,13,236241,123961,0
"Acheter une chevalière du Kirin Tor, une bague du Kirin Tor, un jonc du Kirin Tor ou un anneau du Kirin Tor à Dalaran.","Anneau du Kirin Tor",,2084,-1,-1,0,92,1,10,0,49,133415,128064,0
"Ramasser 50 éclats du gardien des pierres.","50 éclats du gardien des pierres",,2085,-1,-1,0,14901,0,10,0,11,134375,132348,0
"Ramasser 100 éclats du gardien des pierres.","100 éclats du gardien des pierres",,2086,-1,-1,2085,14901,0,10,0,12,134375,128670,0
"Ramasser 250 éclats du gardien des pierres.","250 éclats du gardien des pierres",,2087,-1,-1,2086,14901,0,10,0,13,134375,133346,0
"Ramasser 500 éclats du gardien des pierres.","500 éclats du gardien des pierres",,2088,-1,-1,2087,14901,0,10,0,14,134375,132308,0
"Ramasser 1 000 éclats du gardien des pierres.","1 000 éclats du gardien des pierres",,2089,-1,-1,2088,14901,0,10,0,15,134375,128732,0
"Obtenir le titre de compétiteur lors d'une saison d'arène au niveau 80.",Compétiteur,,2090,-1,-1,0,165,1,10,0,21,236537,140608,0
"Se connecter pendant le 4e anniversaire de WoW.","4e anniversaire de WoW",,2398,-1,-1,0,81,0,0,0,169,133783,124569,0
"Obtenir le titre de gladiateur lors d'une saison d'arène au niveau 80.",Gladiateur,,2091,-1,-1,0,165,1,10,0,24,236540,140590,0
"Obtenir le titre de duelliste lors d'une saison d'arène au niveau 80.",Duelliste,,2092,-1,-1,0,165,1,10,0,23,236539,140595,0
"Obtenir le titre de rival lors d'une saison d'arène au niveau 80.",Rival,,2093,-1,-1,0,165,1,10,0,22,236538,140601,0
"Pêcher les pièces de cuivre listées ci-dessous dans la fontaine de Dalaran.","Une pièce de cuivre contre vos pensées",,2094,571,-1,0,171,0,10,0,21,237283,129463,0
"Pêcher les pièces d'argent listées ci-dessous dans la fontaine de Dalaran.","L'argent coule à flots",,2095,571,-1,0,171,0,10,0,22,237282,128273,0
"Accomplir les hauts faits de pêche de pièces listés ci-dessous.","Le maître des pièces","Récompense : sceau de Dalaran en titane",2096,-1,-1,0,171,0,10,0,32,133785,129486,0
"Obtenir une bécane de mekgénieur ou une mécabécane.","T'as vu ma bécane !",,2097,-1,-1,0,92,1,10,0,48,134248,129697,0
"Avoir obtenu un tabard de l'Aube d'argent lors de l'invasion du Fléau.","Tabard de l'Aube d'argent",,2116,-1,-1,0,81,0,0,0,168,135026,128633,0
"Accomplir les hauts faits dans les donjons héroïques listés ci-dessous.","Gloire au héros","Récompense : proto-drake rouge",2136,-1,-1,0,168,0,25,0,23,133127,128130,0
"Accomplir les hauts faits dans les raids à 10 listés ci-dessous.","Gloire à l'écumeur de raids (10 joueurs)","Récompense : proto-drake pestiféré",2137,-1,-1,0,168,0,25,0,24,133124,129490,0
"Accomplir les hauts faits dans les raids à 25 listés ci-dessous.","Gloire à l'écumeur de raids (25 joueurs)","Récompense : proto-drake noir",2138,-1,-1,0,168,0,25,0,25,133074,128609,0
"Vaincre Heigan l'Impur à Naxxramas sans que quiconque meure en mode 25 joueurs.","La danse de la sûreté (25 joueurs)",,2139,533,-1,0,14923,0,10,0,13,132301,133357,0
"Vaincre la grande veuve Faerlina à Naxxramas sans dissiper ou empêcher la frénésie en mode 25 joueurs.","La veuve joyeuse (25 joueurs)",,2140,-1,-1,0,14923,0,10,0,14,136138,128002,0
"Obtenir 10 montures.","Gardien d'écuries",,2141,-1,-1,0,92,0,10,0,51,132254,128627,0
"Obtenir 25 montures.","L'écurie se remplit",,2142,-1,-1,2141,92,0,10,0,52,132259,128000,0
"Obtenir 50 montures.","À la tête de la cavalerie","Récompense : drake albinos",2143,-1,-1,2142,92,0,10,0,53,236237,128629,0
"Accomplir les hauts faits des évènements mondiaux listés ci-dessous.","Voyages au bout du monde","Récompense : proto-drake pourpre",2144,-1,1,0,155,0,50,0,19,236369,127991,0
"Accomplir les hauts faits des évènements mondiaux listés ci-dessous.","Voyages au bout du monde","Récompense : proto-drake pourpre",2145,-1,0,0,155,0,50,0,20,236369,133348,0
"Vaincre Saphiron à Naxxramas sans qu'un seul membre du raid ait plus de 100 à la résistance au givre en mode 10 joueurs.","Le club des cent (10 joueurs)",,2146,533,-1,0,14922,0,10,0,19,134155,132304,0
"Vaincre Saphiron à Naxxramas sans qu'un seul membre du raid ait plus de 100 à la résistance au givre en mode 25 joueurs.","Le club des cent (25 joueurs)",,2147,533,-1,0,14923,0,10,0,19,134155,132300,0
"Infliger un coup fatal à un scion de l'Éternité tout en chevauchant un disque en suspension en mode 10 joueurs.","La répression des scions (10 joueurs)",,2148,616,-1,0,14922,0,10,0,25,132843,132990,0
