Description_lang,Title_lang,Reward_lang,ID,Instance_ID,Faction,Supercedes,Category,Minimum_criteria,Points,Flags,Ui_order,IconFileID,Criteria_tree,Shares_criteria
"Nível mais alto em Alquimia","Nível mais alto em Alquimia",,1527,-1,-1,0,173,0,0,1,1,136243,123808,0
"Nível mais alto em Ferraria","Nível mais alto em Ferraria",,1532,-1,-1,0,173,0,0,1,3,136243,126282,0
"Nível mais alto em Encantamento","Nível mais alto em Encantamento",,1535,-1,-1,0,173,0,0,1,5,136243,128255,0
"Nível mais alto em Couraria","Nível mais alto em Couraria",,1536,-1,-1,0,173,0,0,1,17,136243,123281,0
"Nível mais alto em Mineração","Nível mais alto em Mineração",,1537,-1,-1,0,173,0,0,1,19,136243,127451,0
"Nível mais alto em Herborismo","Nível mais alto em Herborismo",,1538,-1,-1,0,173,0,0,1,11,136243,126280,0
"Nível mais alto em Escrivania","Nível mais alto em Escrivania",,1539,-1,-1,0,173,0,0,1,12,136243,123468,0
"Nível mais alto em Joalheria","Nível mais alto em Joalheria",,1540,-1,-1,0,173,0,0,1,14,136243,125021,0
"Nível mais alto em Esfolamento","Nível mais alto em Esfolamento",,1541,-1,-1,0,173,0,0,1,21,136243,124095,0
"Nível mais alto em Alfaiataria","Nível mais alto em Alfaiataria",,1542,-1,-1,0,173,0,0,1,22,136243,131937,0
"Nível mais alto em Engenharia","Nível mais alto em Engenharia",,1544,-1,-1,0,173,0,0,1,9,136243,124097,0
"Partidas no Ringue dos Valorosos","Partidas no Ringue dos Valorosos",,1545,-1,-1,0,152,0,0,1,15,0,128596,0
"Vitórias no Ringue dos Valorosos","Vitórias no Ringue dos Valorosos",,1546,-1,-1,0,152,0,0,1,16,0,125000,0
"Partidas nos Esgotos de Dalaran","Partidas nos Esgotos de Dalaran",,1547,-1,-1,0,152,0,0,1,11,0,125727,0
"Vitórias nos Esgotos de Dalaran","Vitórias nos Esgotos de Dalaran",,1548,-1,-1,0,152,0,0,1,12,0,127453,0
"Disparar 10 Bombinhas do Festival em no máximo 30 segundos.","O brado retumbante das bombinhas",,1552,-1,-1,0,160,0,10,0,8,133713,121459,0
"Pescar 25 peixes.","25 peixes",,1556,-1,-1,0,171,0,10,0,26,237301,121447,0
"Pescar 50 peixes.","50 peixes",,1557,-1,-1,1556,171,0,10,0,27,237301,126286,0
"Pescar 100 peixes.","100 peixes",,1558,-1,-1,1557,171,0,10,0,28,237301,121344,0
"Pescar 250 peixes.","250 peixes",,1559,-1,-1,1558,171,0,10,0,29,237301,126866,0
"Pescar 500 peixes.","500 peixes",,1560,-1,-1,1559,171,0,10,0,30,237301,127455,0
"Pescar 1000 peixes.","1000 peixes",,1561,-1,-1,1560,171,0,10,0,31,237301,121449,0
"Obter as conquistas de culinária listadas abaixo.","Salve o chef!","Título: Chef",1563,-1,1,0,170,0,10,0,29,236571,127147,0
"Cumprir as missões do Ringue de Sangue em Nagrand e as missões do Anfiteatro da Angústia em Zul'Drak.","Sangue e Angústia",,1576,-1,-1,0,96,0,10,0,16,133076,127428,0
"Cumprir as missões que envolvem Drakuru listadas abaixo.","Guru de Drakuru",,1596,-1,-1,0,14863,0,10,0,18,236860,126412,0
"Orgulhoso proprietário de um Tabardo do Competidor do evento Espírito Esportivo de 2008.","Tabardo do Competidor",,1636,-1,-1,0,81,0,0,0,162,236544,128501,0
"Orgulhoso proprietário da mascote Espírito Esportivo do evento Espírito Esportivo de 2008.","Espírito Esportivo",,1637,-1,-1,0,81,0,0,0,163,236544,124217,0
"Derrotar o Capitão Rasga-céus na corrida Presa do Dragão na Plataforma da Asa Etérea.","Céu rompido",,1638,-1,-1,0,14865,0,10,0,16,132250,128499,0
"Obter as conquistas da Noturnália listadas abaixo.","Eu sou o terror que voa na noite","Título: o Noturno",1656,-1,1,0,155,0,10,0,12,236552,124877,0
"Obter as conquistas da Noturnália listadas abaixo.","Eu sou o terror que voa na noite","Título: o Noturno",1657,-1,0,0,155,0,10,0,13,236552,124916,0
"Derrotar os chefes de masmorras e de raides listados abaixo.","Campeão dos Ermos Gélidos","Título: Campeão dos Ermos Gélidos",1658,-1,-1,0,168,0,10,0,22,135835,129608,0
"Cumprir 700 missões nos Reinos do Leste.","Historiador dos Reinos do Leste",,1676,-1,1,0,14861,0,10,136,2,236759,126216,0
"Cumprir 550 missões nos Reinos do Leste.","Historiador dos Reinos do Leste",,1677,-1,0,0,14861,0,10,136,3,236759,127365,0
"Cumprir 700 missões em Kalimdor.","Historiador de Kalimdor",,1678,-1,1,0,14861,0,10,136,4,236807,128395,0
"Cumprir 685 missões em Kalimdor.","Historiador de Kalimdor",,1680,-1,0,0,14861,0,10,136,5,236807,125025,0
"Obter as conquistas de missões listadas abaixo.","O Mestre Historiador","Recompensa: Título e Tabardo Cores do Mestre Historiador",1681,-1,1,0,96,0,10,0,18,133739,128443,0
"Obter as conquistas de missões listadas abaixo.","O Mestre Historiador","Recompensa: Título e Tabardo Cores do Mestre Historiador",1682,-1,0,0,96,0,10,0,19,133739,126643,0
"Obter as conquistas da CervaFest listadas abaixo.",Mestre-cervejeiro,"Título: Mestre-cervejeiro",1683,-1,0,0,155,0,10,0,10,236701,129869,0
"Obter as conquistas da CervaFest listadas abaixo.",Mestre-cervejeiro,"Título: Mestre-cervejeiro",1684,-1,1,0,155,0,10,0,11,236701,129876,0
"Usar Visco nos ""Irmãos"" da Horda durante a Festa do Véu de Inverno.","Broderagem de feriado",,1685,-1,0,0,156,0,10,0,10,134189,131944,0
"Usar Visco nos ""Irmãos"" da Aliança durante a Festa do Véu de Inverno.","Broderagem de feriado",,1686,-1,1,0,156,0,10,0,11,134189,127974,0
"Durante a Festa do Véu de Inverno, use um Punhado de Flocos de Neve em cada uma das combinações de raça/classe listadas abaixo.","Vai uma branquinha aí?",,1687,-1,-1,0,156,0,10,0,9,135849,130012,0
"Durante a Festa do Véu de Inverno, use sua habilidade culinária para produzir um Biscoito de Gengibre, uma Gemada e uma Cidra de Maçã Quente.","O gourmet de Véu de Inverno",,1688,-1,-1,0,156,0,10,0,12,134018,124232,0
"Abrir um dos presentes sob a árvore de Véu de Inverno.","Ele sabe se você andou aprontando",,1689,-1,-1,0,156,1,10,0,13,133202,125742,0
"Durante a Festa do Véu de Inverno, use o Kit de Disfarce de Véu de Inverno para se transformar em um boneco de neve e, em seguida, dance com outro boneco de neve em Dalaran.","Dança no gelo",,1690,-1,-1,0,156,0,10,0,14,135850,129604,0
"Obter as conquistas do Véu de Inverno listadas abaixo.","Ajudante de Papai Inverno","Título: Ajudante de Papai Inverno",1691,-1,0,0,155,0,10,0,17,236705,128083,0
"Obter as conquistas do Véu de Inverno listadas abaixo.","Ajudante de Papai Inverno","Título: Ajudante de Papai Inverno",1692,-1,1,0,155,0,10,0,18,236705,127933,0
"Obter as conquistas de O Amor Está no Ar listadas abaixo.","É o amo-o-oor...","Título: Tolo Apaixonado",1693,-1,0,0,155,0,10,0,2,236709,129758,0
"Encontrar um Vestido Preto Encantador na Linda Caixa de Vestidos.","Vestido de sorte",,1694,-1,-1,0,187,0,10,0,9,132691,121357,0
"Ajudar o Cartel Bondebico a interromper o plano da Químicos Coroa S.A.","Paixonite epidêmica",,1695,-1,-1,0,187,1,10,0,3,135767,131948,0
"Disparar 10 Foguetes do Amor em no máximo 20 segundos.","A nuvem rosa do amor",,1696,-1,-1,0,187,0,10,0,14,135448,123337,0
"Cumprir a missão diária Pulseira de Patuás Adoráveis em cada uma das capitais da Aliança.","Amor à pátria",,1697,-1,1,0,187,0,10,0,11,135454,128095,0
"Cumprir a missão diária Pulseira de Patuás Adoráveis em cada uma das capitais da Horda.","Amor à pátria",,1698,-1,0,0,187,0,10,0,12,135454,133180,0
"Usar um Punhado de Pétalas de Rosas em cada uma das combinações de raça/classe listadas abaixo.","Amor para dar e vender",,1699,-1,-1,0,187,0,10,0,4,133851,123339,0
"Obter a mascote permanente Ligeirinho Coração através de uma Flecha com Haste de Veraprata.","Ligeirinho eterno",,1700,-1,-1,0,187,1,10,0,13,132382,127951,0
"Comer os 8 confeitos de coração do ""Saco de Confeitos"" listados abaixo.","Você é o doce que eu quero!",,1701,-1,-1,0,187,0,10,0,1,135451,133216,0
"Provar os bombons do evento Amor Está no Ar listados abaixo.","Meu docinho de coco",,1702,-1,-1,0,187,0,10,0,16,135458,122202,0
"Obter um Buquê de Rosas Vermelhas ou Ebâneas durante a comemoração do Amor Está no Ar.","Vou lhe enviar mentiras e rosas",,1703,-1,-1,0,187,1,10,0,10,134927,133225,0
"Ter pena dos bobos apaixonados nos locais indicados abaixo.","Tive pena do bobo",,1704,-1,-1,0,187,0,10,0,7,132763,127954,0
"Orgulhoso proprietário de um Robô-foguete de Corda, presente do Véu de Inverno de 2007.","Robô-foguete de Corda",,1705,-1,-1,0,81,1,0,0,164,133202,128391,0
"Orgulhoso proprietário de um Carrinho Bate-bate, presente do Véu de Inverno de 2008.","Carrinho Bate-bate",,1706,-1,-1,0,81,0,0,0,165,133202,132672,0
"Obter as conquistas de O Amor Está no Ar listadas abaixo.","É o amo-o-oor...","Título: Tolo Apaixonado",1707,-1,1,0,155,0,10,0,3,236709,133259,0
"Campo de Batalha no qual você desferiu o maior número de golpes fatais","Campo de Batalha no qual você desferiu o maior número de golpes fatais",,1716,-1,-1,0,137,0,0,17,6,136243,128663,1491
"Vencer a batalha por Invérnia.","Vitória em Invérnia",,1717,571,-1,0,14901,0,10,0,1,135836,132034,0
"Vencer 100 batalhas por Invérnia.","Veterano de Invérnia",,1718,571,-1,1717,14901,0,10,0,2,135836,126648,0
"Campo de Batalha no qual você abateu mais jogadores honrosamente","Campo de Batalha no qual você abateu mais jogadores honrosamente",,1719,-1,-1,0,136,0,0,17,6,136243,132036,382
"Derrotar Arcavon, o Vigia de Pedra, no modo 25 jogadores.","Arcavon, o Vigia de Pedra (25 jogadores)",,1721,624,-1,0,14901,0,10,0,17,134449,128503,0
"Derrotar Arcavon, o Vigia de Pedra, no modo 10 jogadores.","Arcavon, o Vigia de Pedra (10 jogadores)",,1722,624,-1,0,14901,0,10,0,16,134449,127945,0
"Abater 100 jogadores em Invérnia usando um veículo ou canhão.","Máquina gnomortífera",,1723,571,-1,0,14901,0,10,128,7,132240,129448,0
"Destruir uma torre em Invérnia.","Derruba e Pisa",,1727,571,-1,0,14901,1,10,0,8,135764,125870,0
"Receitas de alquimia conhecidas","Receitas de alquimia conhecidas",,1729,-1,-1,0,173,0,0,1,2,136243,126359,0
"Instruções de ferraria conhecidas","Instruções de ferraria conhecidas",,1730,-1,-1,0,173,0,0,1,4,136243,121936,0
"Diagramas de engenharia conhecidos","Diagramas de engenharia conhecidos",,1734,-1,-1,0,173,0,0,1,10,136243,132855,0
"Inscrições conhecidas","Inscrições conhecidas",,1735,-1,-1,0,173,0,0,1,13,0,128505,0
"Destruir cada um dos veículos listados abaixo.","Cheiro de pneu queimado",,1737,571,1,0,14901,0,10,0,5,135783,132043,0
"Desenhos de joalheria conhecidos","Desenhos de joalheria conhecidos",,1738,-1,-1,0,173,0,0,1,15,136243,127144,0
"Moldes de couraria conhecidos","Moldes de couraria conhecidos",,1740,-1,-1,0,173,0,0,1,18,136243,131455,0
"Moldes de alfaiataria conhecidos","Moldes de alfaiataria conhecidos",,1741,-1,-1,0,173,0,0,1,23,136243,129454,0
"Receitas de culinária conhecidas","Receitas de culinária conhecidas",,1745,-1,-1,0,178,0,0,1,3,136243,128508,0
"Manuais de primeiros socorros lidos","Manuais de primeiros socorros lidos",,1748,-1,-1,0,178,0,0,1,6,136243,132091,0
"Matar 20 jogadores montados usando um canhão de torre.","Não teve a menor chance",,1751,571,-1,0,14901,0,10,0,9,236361,132094,0
"Obter as conquistas de Invérnia listadas abaixo.","Mestre de Invérnia",,1752,-1,1,0,14901,0,10,0,24,135836,129588,0
"Vitórias sobre Arcavon, o Vigia de Pedra (Invérnia 10 jogadores)","Vitórias sobre Arcavon, o Vigia de Pedra (Invérnia 10 jogadores)",,1753,624,-1,0,14823,0,10,1,60,135836,132395,0
"Vitórias sobre Arcavon, o Vigia de Pedra (Invérnia 25 jogadores)","Vitórias sobre Arcavon, o Vigia de Pedra (Invérnia 25 jogadores)",,1754,624,-1,0,14823,0,10,1,61,135836,132013,0
"Atacar Invérnia e ser bem-sucedido em no máximo 10 minutos.","Inferno em Invérnia",,1755,571,-1,0,14901,0,10,0,3,135858,129602,0
"Vitórias sobre chefes para 25 jogadores de Wrath of the Lich King","Vitórias sobre chefes para 25 jogadores da expansão Wrath of the Lich King",,1756,-1,-1,0,14807,0,0,9,18,136243,129524,0
"Defender a baía e não permitir que nenhuma parede seja destruída.","Defesa dos Ancestrais",,1757,607,1,0,14881,0,10,0,5,132341,129600,0
"Chefes diferentes para 25 jogadores abatidos de Wrath of the Lich King","Número de chefes diferentes abatidos para 25 jogadores da expansão Wrath of the Lich King",,1759,-1,-1,0,14807,0,0,33,19,136243,132166,1756
"Chefe para 25 jogadores mais abatido de Wrath of the Lich King","Chefe para 25 jogadores da expansão Wrath of the Lich King abatido mais vezes",,1760,-1,-1,0,14807,0,0,17,20,136243,130283,1756
"Armar 100 cargas de Cequatrum que causem danos a paredes.",Paredemolidor,,1761,607,-1,0,14881,0,10,0,7,133709,127947,0
"Vencer uma batalha na Baía dos Ancestrais sem perder nenhum veículo de cerco.","Zero bala",,1762,607,1,0,14881,0,10,0,9,132337,130226,0
"Destruir 100 veículos usando uma torreta.","Veterano da artilharia",,1763,607,-1,0,14881,0,10,0,11,135627,127949,0
"Matar 100 jogadores que estejam carregando cequatrum.",Larga!,,1764,607,-1,0,14881,0,10,0,13,132163,132334,0
"Desarmar 5 cargas de cequatrum em uma mesma batalha.","Mãos firmes",,1765,607,-1,0,14881,0,10,0,4,133710,130023,0
"Matar 10 jogadores no Pátio dos Anciãos em uma mesma batalha.","Protetor dos Anciões",,1766,607,-1,0,14881,0,10,0,15,236268,129746,0
"Raides para 25 jogadores concluídos de Wrath of the Lich King (chefe final morto)","Raides para 25 jogadores da expansão Wrath of the Lich King concluídas (chefe final morto)",,1768,-1,-1,0,14807,0,0,9,11,136243,130003,0
"Chefes para 10 jogadores abatidos de Wrath of the Lich King","Chefes para 10 jogadores da expansão Wrath of the Lich King abatidos",,1770,-1,-1,0,14807,0,0,9,15,136243,129885,0
"Chefes diferentes para 10 jogadores abatidos de Wrath of the Lich King","Número de chefes diferentes para 10 jogadores da expansão Wrath of the Lich King abatidos",,1771,-1,-1,0,14807,0,0,33,16,136243,130228,1770
"Chefe para 10 jogadores mais abatido de Wrath of the Lich King","Chefe para 10 jogadores da expansão Wrath of the Lich King abatido mais vezes",,1772,-1,-1,0,14807,0,0,17,17,136243,129100,1770
"Bebidas consumidas","Bebidas consumidas",,1773,-1,-1,0,145,0,0,17,17,136243,130025,346
"Tipos de bebidas consumidas","Tipos de bebidas consumidas",,1774,-1,-1,0,145,0,0,33,18,136243,130361,346
"Comidas diferentes devoradas","Comidas diferentes devoradas",,1775,-1,-1,0,145,0,0,33,20,136243,130552,347
"Comida devorada mais vezes","Comida devorada mais vezes",,1776,-1,-1,0,145,0,0,17,21,136243,130975,347
"Cozinhar 15 das receitas de culinária de Nortúndria listadas abaixo.","O gourmet de Nortúndria",,1777,-1,-1,0,170,15,10,0,9,237351,133284,0
"Cozinhar 30 das receitas de culinária de Nortúndria listadas abaixo.","O gourmet de Nortúndria",,1778,-1,-1,1777,170,30,10,0,10,237354,131398,1777
"Cozinhar 45 das receitas de culinária de Nortúndria listadas abaixo.","O gourmet de Nortúndria",,1779,-1,-1,1778,170,45,10,0,11,237353,133132,1777
"Comer cada uma das comidas ""emocionantes"" listadas abaixo.","São tantas emoções",,1780,-1,-1,0,170,0,10,0,17,135457,132006,0
"Usar o Belisquete de Bichos para converter 10 bichos em mascotes em no máximo 3 minutos.","O dominador dos bichos",,1781,-1,-1,0,170,0,10,0,18,134044,125179,0
"Cumprir todas as missões diárias de culinária oferecidas por Katherine Lee em Dalaran.","Pão nosso de cada dia",,1782,-1,1,0,170,0,10,0,27,133968,133278,0
"Cumprir todas as missões diárias de culinária oferecidas por Awilo Lon'gomba em Dalaran.","Pão nosso de cada dia",,1783,-1,0,0,170,0,10,0,28,133968,133272,0
"Obter as conquistas de culinária listadas abaixo.","Salve o chef!","Título: Chef",1784,-1,0,0,170,0,10,0,30,236571,128889,0
"Oferecer um Grande Banquete em cada um dos campos de batalha listados abaixo.","Jantar impossível",,1785,-1,-1,0,170,0,10,0,19,132184,129090,0
"Levar o órfão aos campos de batalha e completar os objetivos listados abaixo.","Escola da vida",,1786,-1,-1,0,163,0,10,0,5,132162,132015,0
"Enquanto o órfão o observa, comer os doces listados abaixo.","Mau exemplo",,1788,-1,-1,0,163,0,10,0,2,133987,128485,0
"Cumprir 5 missões diárias na companhia do órfão.","Missão todo dia, que agonia...",,1789,-1,-1,0,163,0,10,0,3,132281,128126,0
"Derrotar o Rei Ymiron, no Pináculo Utgarde, na companhia do órfão.","Salve o rei, meu bem",,1790,-1,-1,0,163,0,10,0,6,236420,128493,0
"Usar a Pedra de Regresso enquanto o órfão estiver com você.","Esqueceram de mim",,1791,-1,-1,0,163,0,10,0,1,134414,127984,0
"Obter uma das mascotes da Semana das Crianças.","Ahh, não é uma gracinha?!",,1792,-1,-1,0,163,1,10,0,4,132199,129155,0
"Obter as conquistas da Semana das Crianças listadas abaixo.","Pelas criancinhas","Título: Tia/Tio",1793,-1,-1,0,155,0,10,0,6,134508,128882,0
"Aprender 25 receitas de culinária.",Merendeiro,,1795,-1,-1,0,170,0,10,0,20,134022,129172,0
"Aprender 50 receitas de culinária.","Cozinheiro de boteco",,1796,-1,-1,1795,170,0,10,0,21,134021,129948,0
"Aprender 75 receitas de culinária.","Chef de Partie",,1797,-1,-1,1796,170,0,10,0,22,134016,128901,0
"Aprender 100 receitas de culinária.","Sous Chef",,1798,-1,-1,1797,170,0,10,0,23,133969,129508,0
"Aprender 160 receitas de culinária.","Chef de Cuisine",,1799,-1,-1,1798,170,0,10,0,24,134048,129510,0
"Cozinhar cada uma das receitas de culinária de Terralém listadas abaixo.","O gourmet de Terralém",,1800,-1,-1,0,170,0,10,0,8,134040,129950,0
"Preparar a Lager do Capitão Rumsey.","Lager do Capitão Rumsey",,1801,-1,-1,0,170,0,10,0,26,132790,132011,0
"No modo Heroico do Castelo Violeta, derrotar Cyanigosa sem usar nenhum dos Cristais de Controle de Defesas e com a Integridade do Lacre da Prisão em 100%.","Defesa? Que defesa?",,1816,608,-1,0,14921,0,10,0,35,236511,133178,0
"No modo Heroico, derrotar o Corruptor Infinito, no Expurgo de Stratholme.","Expurgo temporal",,1817,595,-1,0,14921,0,10,0,49,236476,132164,0
"Provar 50 comidas diferentes de Azeroth.","É hora do lanche",,1832,-1,-1,0,92,50,10,160,44,237329,131509,347
"Beber 25 bebidas diferentes.","Bora pro bar!",,1833,-1,-1,0,92,25,10,160,43,133699,129174,346
"No modo Heroico dos Salões Relampejantes, derrotar o General Bjarngrim enquanto ele está sob o efeito de uma Carga Elétrica Temporária.","Choque de monstro",,1834,602,-1,0,14921,0,10,0,47,236522,132463,0
"Pescar o Velho Pilantra em Orgrimmar.","Velho Pilantra",,1836,-1,-1,0,171,1,10,0,12,133921,131502,0
"Pescar o Velho Ferroqueixo em Altaforja.","Velho Ferroqueixo",,1837,-1,-1,0,171,1,10,0,13,133917,132278,0
"Derrotar o Retalhoso, em Naxxramas, em no máximo 3 minutos no modo 10 jogadores.","Retalhação (10 jogadores)",,1856,533,-1,0,14922,0,10,0,12,136118,122207,0
"Derrotar o Retalhoso, em Naxxramas, em no máximo 3 minutos no modo 25 jogadores.","Retalhação (25 jogadores)",,1857,533,-1,0,14923,0,10,0,12,136182,132026,0
"Matar Maexxna em até 20 minutos após a morte de Anub'Rekhan no modo 10 jogadores de Naxxramas.","Aracnofobia (10 jogadores)",,1858,533,-1,0,14922,0,10,0,11,236551,130224,0
"Matar Maexxna em até 20 minutos após a morte de Anub'Rekhan no modo 25 jogadores de Naxxramas.","Aracnofobia (25 jogadores)",,1859,533,-1,0,14923,0,10,0,11,236551,128553,0
"No modo Heroico de Azjol-Nerub, derrotar Anub'arak em no máximo 4 minutos.","Bora! Bora!",,1860,601,-1,0,14921,0,10,0,28,236464,131505,0
"No modo Heroico de Ahn'kahet, derrotar o Arauto Volazj em no máximo 2 minutos.","Rápido e indolor",,1862,619,-1,0,14921,0,10,0,29,236461,129412,0
"No modo Heroico de Gundrak, derrotar Gal'darah enquanto você estiver sob o efeito do Resíduo de Eck.","Mas que Ecka!",,1864,604,-1,0,14921,0,10,0,39,236486,132063,0
"No modo Heroico do Castelo Violeta, derrotar Xevozz, Lavanthor, Icoron, Zuramat, o Obliterador, Erekem e Moragg.","Trancar por fora!",,1865,608,-1,0,14921,0,10,0,36,236510,128555,0
"No modo Heroico dos Salões Rochosos, derrotar a Donzela da Mágoa em no máximo um 1 minuto.","Um pote até aqui de mágoa",,1866,599,-1,0,14921,0,10,0,43,236515,129773,0
"No modo Heroico dos Salões Relampejantes, derrotar Loken em no máximo 2 minutos.","Matando tempo",,1867,602,-1,0,14921,0,10,0,46,236521,129414,0
"No modo Heroico de Óculus, derrotar o Guardião de Meridianos Éregos em até 20 minutos após a morte de Drakos, o Interrogador.","É bom valer a pena",,1868,578,-1,0,14921,0,10,0,56,236501,130337,0
"Derrotar Malygos com no máximo 8 jogadores no modo 10 jogadores.","Olho no lance! (10 jogadores)",,1869,616,-1,0,14922,0,10,0,24,236507,127960,0
"Derrotar Malygos com no máximo 20 jogadores no modo 25 jogadores.","Olho no lance! (25 jogadores)",,1870,616,-1,0,14923,0,10,0,24,236506,129416,0
"Em três incursões diferentes a Óculus, no modo Heroico, derrotar o Guardião de Meridianos Éregos usando um Draco Âmbar, um Draco Esmeralda e um Draco Rubi.","Cavalga-draco experiente",,1871,578,-1,0,14921,0,10,0,55,236500,128745,0
"No modo Heroico do Expurgo de Stratholme, matar 100 Zumbis Reanimados em no máximo 1 minuto.",Zumbifesta!,,1872,595,-1,0,14921,0,10,0,50,237521,128710,0
"No modo Heroico do Pináculo Utgarde, derrotar Skadi, o Impiedoso, dentro dos 3 minutos após o início do evento do corredor polonês.","Essa Skadi é pra ficar aqui fora",,1873,575,-1,0,14921,0,10,0,52,236530,128909,0
"Derrotar Malygos em no máximo 6 minutos no modo 10 jogadores.","Tua eternidade tá assando (10 jogadores)",,1874,616,-1,0,14922,0,10,0,23,236504,132083,0
"Derrotar Malygos em no máximo 6 minutos no modo 25 jogadores.","Tua eternidade tá assando (25 jogadores)",,1875,616,-1,0,14923,0,10,0,23,236504,131507,0
"Derrotar Sartharion, o Guardião de Ônix, no modo 10 jogadores.","Triunfo sobre a Revoada Negra (10 jogadores)",,1876,615,-1,0,14922,0,10,0,1,236469,132929,0
"Derrotar Sartharion, o Guardião de Ônix, e os Dracos do Crepúsculo com no máximo 20 jogadores no modo 25 jogadores.","Minimalismo (25 jogadores)",,1877,615,-1,0,14923,0,10,0,2,236471,129085,0
"No modo Heroico da Bastilha Utgarde, derrotar o Príncipe Keleseth sem quebrar nenhuma Tumba Gélida.","Com limão e gelo",,1919,574,-1,0,14921,0,10,0,22,236209,132591,0
"Obter uma mascote lebrervo.","Você lebrerva como eu lebrervo?",,1936,-1,-1,0,162,1,10,0,3,132800,124589,0
"Ler os volumes de ""As Escolas de Magia Arcana"" encontrados em Dalaran e listados abaixo.","Letrado nas artes arcanas","Recompensa: As Escolas de Magia Arcana - Maestria",1956,571,-1,0,92,0,10,0,42,133743,129775,0
"Pescar as moedas de ouro da fonte de Dalaran listadas abaixo.","Ouro de tolo",,1957,571,-1,0,171,0,10,0,23,237281,128635,0
"Pescar o Rato Gigante de Esgoto nos Esgotos de Dalaran.","Mestre Splinter?",,1958,-1,-1,0,171,1,10,0,24,134324,127035,0
"Prêmios de Culinária de Dalaran vencidos","Prêmios de Culinária de Dalaran vencidos",,1976,-1,-1,0,178,0,0,1,4,136243,128495,0
"Fichas do Joalheiro de Dalaran obtidas","Fichas do Joalheiro de Dalaran obtidas",,1977,-1,-1,0,173,0,0,1,16,136243,131446,0
"No modo 10 jogadores de Naxxramas, derrotar Heigan, o Sujo, sem que ninguém do raide morra.","Dança com fogos (10 jogadores)",,1996,533,-1,0,14922,0,10,0,13,132301,132471,0
"No modo 10 jogadores de Naxxramas, derrotar a Grã-viúva Faerlina sem prevenir ou dissipar o frenesi.","O mestre mandou descer o sarrafo (10 jog.)",,1997,-1,-1,0,14922,0,10,0,14,136138,132399,0
"Obter um Prêmio de Culinária de Dalaran.","Prêmio de Culinária de Dalaran",,1998,-1,-1,0,170,0,10,0,12,134411,128716,0
"Obter 10 Prêmios de Culinária de Dalaran.","10 Prêmios de Culinária de Dalaran",,1999,-1,-1,1998,170,0,10,0,13,134411,128714,0
"Obter 25 Prêmios de Culinária de Dalaran.","25 Prêmios de Culinária de Dalaran",,2000,-1,-1,1999,170,0,10,0,14,134411,128712,0
"Obter 50 Prêmios de Culinária de Dalaran.","50 Prêmios de Culinária de Dalaran",,2001,-1,-1,2000,170,0,10,0,15,134411,126660,0
"Obter 100 Prêmios de Culinária de Dalaran.","100 Prêmios de Culinária de Dalaran",,2002,-1,-1,2001,170,0,10,0,16,134411,128661,0
"Cumprir as missões diárias de JvJ da Serra Gris listadas abaixo.","Veterano da Serra Gris",,2016,-1,1,0,95,0,10,0,41,236776,128718,0
"Cumprir as missões diárias de JvJ da Serra Gris listadas abaixo.","Veterano da Serra Gris",,2017,-1,0,0,95,0,10,0,42,236776,132154,0
"Cumprir as missões diárias de masmorras de Nortúndria listadas abaixo.","Tempor prevê",,2018,-1,-1,0,81,0,0,0,186,135737,132065,0
"Cumpriu as missões diárias de masmorras de Nortúndria listadas abaixo.","Prova da Morte",,2019,-1,-1,0,81,0,0,0,187,133074,131991,0
"No modo Heroico de Nexus, derrotar Keristrasza sem permitir que a penalização Frio Intenso acumule mais de duas vezes.","Frio Intenso",,2036,576,-1,0,14921,0,10,0,24,236208,128701,0
"No modo Heroico de Nexus, derrotar Anômalus sem destruir nenhuma das Fendas Caóticas.","Teoria do caos",,2037,576,-1,0,14921,0,10,0,25,236496,132070,0
"No modo Heroico de Ahn'kahet, derrotar o Ancião Nadox sem matar nenhum dos Guardiões Ahn'kahar.","Respeite os mais velhos",,2038,619,-1,0,14921,0,10,0,30,237373,132393,0
"No modo Heroico da Bastilha Drak'Tharon, matar 6 Rasgatripas Drakkari ou Garrafoices Drakkari durante a batalha contra o Rei Moso e, a seguir, derrotar o Rei Moso.","Mata o Moso",,2039,600,-1,0,14921,0,10,0,33,236192,133255,0
"No modo Heroico de Gundrak, derrotar Murabi sem que ele se transforme em um mamute.","Mata rábido!",,2040,604,-1,0,14921,0,10,0,41,237399,132079,0
"No modo Heroico do Castelo Violeta, derrotar Icoron sem que nenhum Glóbulo de Linfa se mescle com Icoron.",Desidratação,,2041,608,-1,0,14921,0,10,0,37,135862,132081,0
"No modo Heroico dos Salões Relampejantes, derrotar Volkhan sem permitir que ele destrua mais de 4 Golens Quebradiços.","Resistente a choque",,2042,602,-1,0,14921,0,10,0,48,135818,128856,0
"No modo Heroico do Pináculo Utgarde, fazer com que Svala Morbecripta mate um Hulk do Flagelo.","O incrível Hulk",,2043,575,-1,0,14921,0,10,0,51,136219,132310,0
"No modo Heroico de Óculus, derrotar o Guardião de Meridianos Éregos sem usar nenhum Draco Rubi.","Caos Rubi",,2044,578,-1,0,14921,0,10,0,57,236234,128264,0
"No modo Heroico de Óculus, derrotar o Guardião de Meridianos Éregos sem usar nenhum Draco Esmeralda.","Caos Esmeralda",,2045,578,-1,0,14921,0,10,0,58,236231,132270,0
