Description_lang,Title_lang,Reward_lang,ID,Instance_ID,Faction,Supercedes,Category,Minimum_criteria,Points,Flags,Ui_order,IconFileID,Criteria_tree,Shares_criteria
"Ersteht ein Siegel der Kirin Tor, ein Band der Kirin Tor, einen Fingerreif der Kirin Tor oder einen Ring der Kirin Tor in Dalaran.","Ring der Kirin Tor",,2084,-1,-1,0,92,1,10,0,49,133415,128064,0
"Plündert 50 Splitter eines Steinbewahrers.","50 Splitter eines Steinbewahrers",,2085,-1,-1,0,14901,0,10,0,11,134375,132348,0
"Plündert 100 Splitter eines Steinbewahrers.","100 Splitter eines Steinbewahrers",,2086,-1,-1,2085,14901,0,10,0,12,134375,128670,0
"Plündert 250 Splitter eines Steinbewahrers.","250 Splitter eines Steinbewahrers",,2087,-1,-1,2086,14901,0,10,0,13,134375,133346,0
"Plündert 500 Splitter eines Steinbewahrers.","500 Splitter eines Steinbewahrers",,2088,-1,-1,2087,14901,0,10,0,14,134375,132308,0
"Plündert 1.000 Splitter eines Steinbewahrers.","1.000 Splitter eines Steinbewahrers",,2089,-1,-1,2088,14901,0,10,0,15,134375,128732,0
"Erlangt auf Stufe 80 den Titel ""Herausforderer"" in einer Arenasaison.",Herausforderer,,2090,-1,-1,0,165,1,10,0,21,236537,140608,0
"Erlangt auf Stufe 80 den Titel ""Gladiator"" in einer Arenasaison.",Gladiator,,2091,-1,-1,0,165,1,10,0,24,236540,140590,0
"Erlangt auf Stufe 80 den Titel ""Duellant"" in einer Arenasaison.",Duellant,,2092,-1,-1,0,165,1,10,0,23,236539,140595,0
"Erlangt auf Stufe 80 den Titel ""Rivale"" in einer Arenasaison.",Rivale,,2093,-1,-1,0,165,1,10,0,22,236538,140601,0
"Angelt die unten aufgelisteten Kupfermünzen aus dem Springbrunnen von Dalaran.","Wer den Pfennig nicht ehrt, ist des Talers nicht wert",,2094,571,-1,0,171,0,10,0,21,237283,129463,0
"Angelt die unten aufgelisteten Silbermünzen aus dem Springbrunnen von Dalaran.",Silberregen,,2095,571,-1,0,171,0,10,0,22,237282,128273,0
"Schließt die unten aufgelisteten Münzangel-Erfolge ab.","Der Münzmeister","Belohnung: Titansiegel von Dalaran",2096,-1,-1,0,171,0,10,0,32,133785,129486,0
"Erhaltet einen Feuerstuhl oder einen Chopper des Robogenieurs.","Auf die Piste!",,2097,-1,-1,0,92,1,10,0,48,134248,129697,0
"Einen Wappenrock der Argentumdämmerung durch das Ereignis 'Invasion der Geißel' erhalten.","Wappenrock der Argentumdämmerung",,2116,-1,-1,0,81,0,0,0,168,135026,128633,0
"Schließt die unten aufgelisteten 'Heroischen' Dungeonerfolge ab.","Ruhm des Helden","Belohnung: Roter Protodrache",2136,-1,-1,0,168,0,25,0,23,133127,128130,0
"Schließt die unten aufgelisteten Erfolge für 10-Spieler-Schlachtzüge ab.","Ruhm des Schlachtzüglers (10 Spieler)","Belohnung: Verseuchter Protodrache",2137,-1,-1,0,168,0,25,0,24,133124,129490,0
"Schließt die unten aufgelisteten Erfolge für 25-Spieler-Schlachtzüge ab.","Ruhm des Schlachtzüglers (25 Spieler)","Belohnung: Schwarzer Protodrache",2138,-1,-1,0,168,0,25,0,25,133074,128609,0
"Bezwingt Heigan den Unreinen in Naxxramas im 25-Spieler-Modus, ohne dass jemand aus dem Schlachtzug stirbt.","Auf Nummer sicher (25 Spieler)",,2139,533,-1,0,14923,0,10,0,13,132301,133357,0
"Bezwingt die Großwitwe Faerlina in Naxxramas im 25-Spieler-Modus, ohne dabei Raserei zu bannen oder zu verhindern.","Witwenjäger (25 Spieler)",,2140,-1,-1,0,14923,0,10,0,14,136138,128002,0
"Erhaltet 10 Reittiere.",Stallbesitzer,,2141,-1,-1,0,92,0,10,0,51,132254,128627,0
"Erhaltet 25 Reittiere.","Die Scheune wird voll",,2142,-1,-1,2141,92,0,10,0,52,132259,128000,0
"Erhaltet 50 Reittiere.","Vorreiter der Kavallerie","Belohnung: Albinodrache",2143,-1,-1,2142,92,0,10,0,53,236237,128629,0
"Schließt die unten aufgelisteten Weltereignis-Erfolge ab.","Was für eine lange, seltsame Reise...","Belohnung: Violetter Protodrache",2144,-1,1,0,155,0,50,0,19,236369,127991,0
"Schließt die unten aufgelisteten Weltereignis-Erfolge ab.","Was für eine lange, seltsame Reise...","Belohnung: Violetter Protodrache",2145,-1,0,0,155,0,50,0,20,236369,133348,0
"Bezwingt Saphiron in Naxxramas im 10-Spieler-Modus, ohne dass jemand aus dem Schlachtzug einen Frostwiderstandswert von über 100 hat.","Der Club der 100 (10 Spieler)",,2146,533,-1,0,14922,0,10,0,19,134155,132304,0
"Bezwingt Saphiron in Naxxramas im 25-Spieler-Modus, ohne dass jemand aus dem Schlachtzug einen Frostwiderstandswert von über 100 hat.","Der Club der 100 (25 Spieler)",,2147,533,-1,0,14923,0,10,0,19,134155,132300,0
"Versetzt einem Abkömmling der Ewigkeit im 10-Spieler-Modus den Todesstoß, während Ihr auf einer fliegenden Scheibe reitet.","Touché (10 Spieler)",,2148,616,-1,0,14922,0,10,0,25,132843,132990,0
"Versetzt einem Abkömmling der Ewigkeit im 25-Spieler-Modus den Todesstoß, während Ihr auf einer fliegenden Scheibe reitet.","Touché (25 Spieler)",,2149,616,-1,0,14923,0,10,0,25,132843,130216,0
"Bezwingt Großmagistrix Telestra im Nexus auf dem Schwierigkeitsgrad 'Heroisch', nachdem Ihr ihre Abbilder in beiden Spaltungen innerhalb von 5 Sekunden nacheinander getötet habt.","Gespaltene Persönlichkeit",,2150,-1,-1,0,14921,0,10,0,23,236496,129081,0
"Bezwingt Trollgrind in der Feste Drak'Tharon auf dem Schwierigkeitsgrad 'Heroisch', bevor sich 'Verzehren' 10-mal gestapelt hat.","Verzehren in Ehren",,2151,600,-1,0,14921,0,10,0,32,250120,129067,0
"Bezwingt Gal'darah in Gundrak auf dem Schwierigkeitsgrad 'Heroisch', wobei 5 unterschiedliche Gruppenmitglieder während des Kampfes aufgespießt werden müssen.","Liebe am Spieß",,2152,604,-1,0,14921,0,10,0,40,132246,128551,0
"Bezwingt Zuramat den Vernichter in der Violetten Festung auf dem Schwierigkeitsgrad 'Heroisch', ohne dabei eine einzige Leerenwache umzubringen.","Wie auf rohen Eiern",,2153,608,-1,0,14921,0,10,0,38,132886,129700,0
"Gewinnt das Gefecht 'Tribunal der Zeitalter' in den Hallen des Steins auf dem Schwierigkeitsgrad 'Heroisch', ohne dass Brann Bronzebart Schaden erleiden darf.","Der ist noch so gut wie Neu",,2154,599,-1,0,14921,0,10,0,45,236444,129628,0
"Bezwingt Sjonnir den Eisenformer in den Hallen des Steins auf dem Schwierigkeitsgrad 'Heroisch' und tötet während des Gefechts 5 Eisenschlick.","Mit dem Hammer auf die Schlammer",,2155,599,-1,0,14921,0,10,0,44,134437,128128,0
"Bezwingt Skadi den Skrupellosen in Turm Utgarde auf dem Schwierigkeitsgrad 'Heroisch', nachdem Ihr Grauf in einer einzigen Phase von 100% auf Tod gebracht habt.","Keinerlei Skrupel gegenüber Skadi",,2156,575,-1,0,14921,0,10,0,53,236419,128324,0
"Bezwingt König Ymiron in Turm Utgarde auf dem Schwierigkeitsgrad 'Heroisch', ohne dass jemand aus der Gruppe 'Bann' auslöst.","Bann des Königs",,2157,575,-1,0,14921,0,10,0,54,236421,128269,0
"Bezwingt die Vier Reiter in Naxxramas im 10-Spieler-Modus, wobei sie im Abstand von höchstens 15 Sekunden hintereinander sterben müssen.","Zusammen bis in den Tod (10 Spieler)",,2176,533,-1,0,14922,0,10,0,18,237534,132350,0
"Bezwingt die Vier Reiter in Naxxramas im 25-Spieler-Modus, wobei sie im Abstand von höchstens 15 Sekunden hintereinander sterben müssen.","Zusammen bis in den Tod (25 Spieler)",,2177,533,-1,0,14923,0,10,0,18,237534,131989,0
"Bezwingt Thaddius in Naxxramas im 10-Spieler-Modus, ohne dass ein Spieler im Schlachtzug Schaden durch eine seiner Ladung entgegengesetzte Ladung erhält.","Schockierend! (10 Spieler)",,2178,533,-1,0,14922,0,10,0,15,135769,128607,0
"Bezwingt Thaddius in Naxxramas im 25-Spieler-Modus, ohne dass ein Spieler im Schlachtzug Schaden durch eine seiner Ladung entgegengesetzte Ladung erhält.","Schockierend! (25 Spieler)",,2179,533,-1,0,14923,0,10,0,15,135769,132397,0
"Bezwingt Thaddius in Naxxramas im 10-Spieler-Modus mit weniger als 9 Leuten.","Subtraktion (10 Spieler)",,2180,533,-1,0,14922,0,10,0,16,135768,128271,0
"Bezwingt Thaddius in Naxxramas im 25-Spieler-Modus mit weniger als 21 Leuten.","Subtraktion (25 Spieler)",,2181,533,-1,0,14923,0,10,0,16,135768,128306,0
"Bezwingt Loatheb in Naxxramas im 10-Spieler-Modus, ohne dabei Sporen zu vernichten.","Sporenschoner (10 Spieler)",,2182,533,-1,0,14922,0,10,0,17,134220,129083,0
"Bezwingt Loatheb in Naxxramas im 25-Spieler-Modus, ohne dabei Sporen zu vernichten.","Sporenschoner (25 Spieler)",,2183,533,-1,0,14923,0,10,0,17,134220,129788,0
"Bezwingt Kel'Thuzad in Naxxramas im 10-Spieler-Modus, nachdem ihr mindestens 18 Monstrositäten in seiner Kammer besiegt habt.","Ich krieg' einfach nicht genug (10 Spieler)",,2184,533,-1,0,14922,0,10,0,20,135774,132822,0
"Erhaltet das Recht, die Exodar beim Argentumturnier zu vertreten.","Champion der Exodar",,2778,-1,1,0,14941,0,10,0,9,255137,124928,0
"Bezwingt Kel'Thuzad in Naxxramas im 25-Spieler-Modus, nachdem ihr mindestens 18 Monstrositäten in seiner Kammer besiegt habt.","Ich krieg' einfach nicht genug (25 Spieler)",,2185,533,-1,0,14923,0,10,0,20,135774,132824,0
"Bezwingt jeden Boss in Naxxramas im 25-Spieler-Modus innerhalb eines einzigen Schlachtzugzyklus, ohne dass ein Gruppenmitglied während der Bosskämpfe stirbt.","Der Unsterbliche","Bonustitel: Der Unsterbliche",2186,533,-1,0,14923,1,10,0,21,135986,129071,0
"Bezwingt jeden Boss in Naxxramas im 10-Spieler-Modus innerhalb eines einzigen Schlachtzugzyklus, ohne dass ein Gruppenmitglied während der Bosskämpfe stirbt.","Der Unverwüstliche","Bonustitel: Der Unverwüstliche",2187,533,-1,0,14922,1,10,0,21,135969,128300,0
"Tötet 50 Krähenhorstwelpen innerhalb von 15 Sekunden.",Leeeeeeeeeeeeeeeroy!,"Titel: Jenkins",2188,229,-1,0,14808,0,10,0,26,236234,132685,0
"Zerstört in einer einzigen Schlacht 5 Fahrzeuge mittels eines Geschützes.",Artillerieexperte,,2189,607,-1,0,14881,0,10,0,12,132385,128308,0
"Tötet in einer einzigen Schlacht 5 Spieler, die Zephyrium tragen.","Sofort fallen lassen!",,2190,607,-1,0,14881,0,10,0,14,236272,132970,0
"Tötet 100 Spieler im Hof der Uralten.","Uralter Hofbeschützer",,2191,607,-1,0,14881,0,10,0,16,132282,132871,0
"Gewinnt eine Schlacht am Strand der Uralten, ohne dabei Belagerungsmaschinen zu verlieren.","Ohne einen Kratzer",,2192,607,0,0,14881,0,10,0,10,132337,132972,0
"Platziert 5 Zephyriumladungen in einer einzigen Schlacht und beschädigt damit eine Mauer.",Sprengstoffexperte,,2193,607,-1,0,14881,0,10,0,8,133713,132974,0
"Schließt die unten aufgelisteten Erfolge am Strand der Uralten ab.","Meister des Strands der Uralten",,2194,-1,1,0,14881,0,25,0,17,236394,132976,0
"Schließt die unten aufgelisteten Erfolge am Strand der Uralten ab.","Meister des Strands der Uralten",,2195,-1,0,0,14881,0,25,0,18,236394,128310,0
"Tötet in jedem der unten aufgelisteten Tausendwinter-Gebiete 10 Spieler.","Waldläufer von Tausendwinter",,2199,571,-1,0,14901,0,10,0,4,236224,129630,0
"Verteidigt den Strand, ohne dabei Mauern aufzugeben.","Verteidigung der Uralten",,2200,607,0,0,14881,0,10,0,6,132341,132869,0
"Tödlichster Dungeonboss in Nordend","Tödlichster Dungeonboss in Nordend",,2216,-1,-1,0,125,0,0,17,7,136243,128004,322
"Tödlichster 10-Spieler-Schlachtzugsboss in Nordend","Tödlichster 10-Spieler-Schlachtzugsboss in Nordend",,2217,-1,-1,0,125,0,0,17,9,136243,129641,323
"Tödlichster 25-Spieler-Schlachtzugsboss in Nordend","Tödlichster 25-Spieler-Schlachtzugsboss in Nordend",,2218,-1,-1,0,125,0,0,17,11,136243,132873,324
"Tode in Heroischen 5-Spieler-Dungeons insgesamt","Tode in Heroischen 5-Spieler-Dungeons insgesamt",,2219,-1,-1,0,125,0,0,1,3,136243,132865,0
"Tötet eine der unten aufgelisteten, extrem seltenen und schwer zu findenden Kreaturen von Nordend.","Enttarnung im Norden",,2256,-1,-1,0,14780,1,10,0,10,236834,132796,0
"Tötet jede der unten aufgelisteten, extrem seltenen und schwer zu findenden Kreaturen von Nordend.","Gnadenloser Spürhund",,2257,-1,-1,2256,14780,0,25,0,11,236751,132565,2256
"Beschwörungen angenommen","Beschwörungen angenommen",,2277,-1,-1,0,134,0,0,1,2,136243,132820,0
"Erhaltet den brutalen Netherdrachen aus der Arenasaison 4 von The Burning Crusade.","Brutaler Netherdrache",,2316,-1,-1,0,81,1,0,0,136,132249,121806,0
"Erreicht bei den Blutsegelbukanieren den Status Wohlwollend und in der Beutebucht, der Ewigen Warte, Gadgetzan, Ratschet, dem Dunkelmond-Jahrmarkt, Rabenholdt und Shen'dralar den Status Ehrfürchtig.","Am Rande des Wahnsinns","Bonustitel: Der Wahnsinnige",2336,-1,-1,0,81,0,0,0,171,236206,143660,0
"Die Hexenmeisterquest zur Beschwörung eines Schreckensrosses von Xoroth abgeschlossen.","Schreckensross von Xoroth",,2357,-1,-1,0,81,0,0,0,173,132238,121782,0
"Die Paladinquest zur Erlangung eines Streitrosses abgeschlossen.",Streitross,,2358,-1,-1,0,81,1,0,0,175,132226,121912,0
"Die Druidenquest zum Erlernen einer schnellen Fluggestalt abgeschlossen.","Schnelle Fluggestalt",,2359,-1,-1,0,81,0,0,0,176,132128,132030,0
"Am häufigsten betretenes Schlachtfeld","Am häufigsten betretenes Schlachtfeld",,2396,-1,-1,0,153,0,0,17,2,136243,124578,839
"Am häufigsten gewonnenes Schlachtfeld","Am häufigsten gewonnenes Schlachtfeld",,2397,-1,-1,0,153,0,0,17,4,136243,132293,840
"Während des 4. Geburtstages von WoW eingeloggt.","Der 4. Geburtstag von WoW",,2398,-1,-1,0,81,0,0,0,169,133783,124569,0
"Legt während des Nobelgartenfests in Hasengestalt ein Ei in die heißen Quellen von Golakka im Krater von Un'Goro.","Hart gekocht",,2416,-1,-1,0,159,0,10,0,6,236998,129444,0
"Esst 25 Stück Nobelgartenschokolade während des Nobelgartenfests.",Schokoladenliebhaber,,2417,-1,-1,0,159,0,10,0,2,236570,132089,0
"Esst 100 Stück Nobelgartenschokolade während des Nobelgartenfests.",Schokoholiker,,2418,-1,-1,2417,159,0,10,0,3,236570,132032,0
"Findet für Euren Frühlingshasen einen Artgenossen zum Kuscheln in jeder der folgenden Ortschaften.",Frühlingsgefühle,,2419,-1,1,0,159,0,10,0,7,237000,129729,0
"Versteckt ein bunt gefärbtes Ei in Silbermond.",Nobelgarten,,2420,-1,0,0,159,0,10,0,9,236997,132149,0
"Versteckt ein bunt gefärbtes Ei in Sturmwind.",Nobelgarten,,2421,-1,1,0,159,0,10,0,10,236997,129946,0
"Benutzt Frühlingsblumen, um Spielercharakteren auf Stufe 18 oder höher Hasenohren aufzusetzen.","Von Hasen und Häschen",,2422,-1,-1,0,159,0,10,0,11,133939,128289,0
"Benutzt Frühlingsroben um in jeder der folgenden Wüsten eine Blume zu pflanzen.",Wüstenblume,,2436,-1,-1,0,159,0,10,0,12,237578,129734,0
"Hat Prinz Tenris Mirkblut getötet und sein Vampirfledermäuschen erhalten.",Vampirjäger,,2456,-1,-1,0,81,1,0,0,172,132182,126295,0
"Zerstört jedes der unten aufgelisteten Fahrzeuge.","Destruction Derby",,2476,571,0,0,14901,0,10,0,6,135783,128257,0
"Erhaltet eine wässrige Quintessenz.","Das Fünfte Element",,2496,-1,-1,0,81,0,0,0,174,135862,129792,0
"Findet für Euren Frühlingshasen einen Artgenossen zum Kuscheln in jeder der folgenden Ortschaften.",Frühlingsgefühle,,2497,-1,0,0,159,0,10,0,8,237000,131932,0
"Sammelt 75 einzigartige Haustiere.",Kleinwildjäger,"Belohnung: Leckstein des kleinen Rehkitzes",2516,-1,-1,1250,92,0,10,0,27,132599,132931,0
"Erhaltet 100 Reittiere.","Tierisch viele Reittiere","Belohnung: Blaues Drachenfalkenreittier",2536,-1,1,2143,92,0,10,0,54,132188,129938,0
"Erhaltet 100 Reittiere.","Tierisch viele Reittiere","Belohnung: Rotes Drachenfalkenreittier",2537,-1,0,2143,92,0,10,0,55,132188,129944,0
"Tilgt das folgende Ungeziefer.",Kammerjägerei,,2556,-1,-1,0,92,0,10,0,39,132196,128220,0
"Zeigt mehr Tieren in Azeroth, wie sehr Ihr sie liebt (/liebe).","Ob groß, ob klein, Tiere sollen meine Freunde sein",,2557,-1,-1,0,92,0,10,0,38,237182,128241,0
"Küsst jemanden in einem eleganten Kleid, während Ihr ein weißes Smokinghemd und eine schwarze Smokinghose tragt.","Errötende Braut",,2576,-1,-1,0,159,0,10,0,13,136209,129446,0
"Siege über Mr. Bigglesworth","Siege über Mr. Bigglesworth",,2596,533,-1,0,14823,0,10,33,40,134155,132151,0
"Findet ein bunt gefärbtes Ei.","Ich hab eins gefunden!",,2676,-1,-1,0,159,0,10,0,1,237000,129418,0
"Besucht ab Stufe 40 den Lehrer für Eure Klasse und aktiviert Eure duale Talentspezialisierung.","Duale Talentspezialisierung",,2716,-1,-1,0,92,0,10,0,50,236544,128587,0
"Trainiert, um am Argentumturnier als Streiter der Fraktion Eures Volkes teilzunehmen.","Ehrgeiz beim Argentumturnier",,2756,-1,-1,0,14941,1,10,0,1,236690,131464,0
"Trainiert, um am Argentumturnier als Recke der Fraktion Eures Volkes teilzunehmen.","Heldenmut beim Argentumturnier",,2758,-1,-1,2756,14941,1,10,0,2,236689,129369,0
"Erreicht in Darnassus den Status ehrfürchtig und das Recht, Darnassus beim Argentumturnier zu vertreten.","Ehrfurchtgebietender Champion von Darnassus","Bonustitel: von Darnassus",2760,-1,1,2777,14941,0,10,0,8,255141,128598,0
"Erreicht in der Exodar den Status ehrfürchtig und das Recht, die Exodar beim Argentumturnier zu vertreten.","Ehrfurchtgebietender Champion der Exodar","Bonustitel: der Exodar",2761,-1,1,2778,14941,0,10,0,10,255137,126336,0
"Erreicht in Gnomeregan den Status ehrfürchtig und das Recht, die Verbannten beim Argentumturnier zu vertreten.","Ehrfurchtgebietender Champion von Gnomeregan","Bonustitel: von Gnomeregan",2762,-1,1,2779,14941,0,10,0,12,255139,128604,0
"Erreicht in Eisenschmiede den Status ehrfürchtig und das Recht, Eisenschmiede beim Argentumturnier zu vertreten.","Ehrfurchtgebietender Champion von Eisenschmiede","Bonustitel: von Eisenschmiede",2763,-1,1,2780,14941,0,10,0,14,255138,128059,0
"Erreicht in Sturmwind den Status ehrfürchtig und das Recht, Sturmwind beim Argentumturnier zu vertreten.","Ehrfurchtgebietender Champion von Sturmwind","Bonustitel: von Sturmwind",2764,-1,1,2781,14941,0,10,0,16,255140,131976,0
"Erreicht in Orgrimmar den Status ehrfürchtig und das Recht, Orgrimmar beim Argentumturnier zu vertreten.","Ehrfurchtgebietender Champion von Orgrimmar","Bonustitel: von Orgrimmar",2765,-1,0,2783,14941,0,10,0,21,255142,126429,0
"Erreicht in Sen'jin den Status ehrfürchtig und das Recht, Sen'jin beim Argentumturnier zu vertreten.","Ehrfurchtgebietender Champion von Sen'jin","Bonustitel: von Sen'jin",2766,-1,0,2784,14941,0,10,0,23,255145,128601,0
"Erreicht in Silbermond den Status ehrfürchtig und das Recht, Silbermond beim Argentumturnier zu vertreten.","Ehrfurchtgebietender Champion von Silbermond","Bonustitel: von Silbermond",2767,-1,0,2785,14941,0,10,0,25,255136,128562,0
"Erreicht in Donnerfels den Status ehrfürchtig und das Recht, Donnerfels beim Argentumturnier zu vertreten.","Ehrfurchtgebietender Champion von Donnerfels","Bonustitel: von Donnerfels",2768,-1,0,2786,14941,0,10,0,27,255144,128565,0
"Erreicht in Unterstadt den Status ehrfürchtig und das Recht, Unterstadt beim Argentumturnier zu vertreten.","Ehrfurchtgebietender Champion von Unterstadt","Bonustitel: von Unterstadt",2769,-1,0,2787,14941,0,10,0,29,255143,126432,0
"Erreicht den Status ehrfürchtig bei den Fraktionen aller Völker der Allianz und das Recht, sie beim Argentumturnier zu vertreten.","Ehrfurchtgebietender Champion der Allianz",,2770,-1,1,2782,14941,0,10,0,18,255130,129392,0
"Erreicht den Status ehrfürchtig bei den Fraktionen aller Völker der Horde und das Recht, sie beim Argentumturnier zu vertreten.","Ehrfurchtgebietender Champion der Horde",,2771,-1,0,2788,14941,0,10,0,31,255132,128651,0
"Bezwingt einen anderen Spieler in einem berittenen Duell beim Argentumturnier.",Gekippt!,,2772,-1,-1,0,14941,0,10,0,3,135128,129390,0
"Demaskiert und bezwingt den Schwarzen Ritter beim Argentumturnier","Ist nur 'ne Fleischwunde!",,2773,-1,-1,0,14941,0,10,0,5,133146,128699,0
"Schließt die unten aufgelisteten Erfolge in Tausendwinter ab.","Meister von Tausendwinter",,2776,-1,0,0,14901,0,10,0,25,135836,126958,0
"Erhaltet das Recht, die Verbannten von Gnomeregan beim Argentumturnier zu vertreten.","Champion von Gnomeregan",,2779,-1,1,0,14941,0,10,0,11,255139,125116,0
"Erhaltet das Recht, Eisenschmiede beim Argentumturnier zu vertreten.","Champion von Eisenschmiede",,2780,-1,1,0,14941,0,10,0,13,255138,131979,0
"Erhaltet das Recht, Sturmwind beim Argentumturnier zu vertreten.","Champion von Sturmwind",,2781,-1,1,0,14941,0,10,0,15,255140,124488,0
"Erhaltet das Recht, alle Fraktionen der Völker der Allianz beim Argentumturnier zu vertreten.","Champion der Allianz",,2782,-1,1,0,14941,0,10,0,17,255130,125118,0
"Erhaltet das Recht, Orgrimmar beim Argentumturnier zu vertreten.","Champion von Orgrimmar",,2783,-1,0,0,14941,0,10,0,20,255142,132072,0
"Erhaltet das Recht, Sen'jin beim Argentumturnier zu vertreten.","Champion von Sen'jin",,2784,-1,0,0,14941,0,10,0,22,255145,124490,0
"Erhaltet das Recht, Silbermond beim Argentumturnier zu vertreten.","Champion von Silbermond",,2785,-1,0,0,14941,0,10,0,24,255136,128456,0
"Erhaltet das Recht, Donnerfels beim Argentumturnier zu vertreten.","Champion von Donnerfels",,2786,-1,0,0,14941,0,10,0,26,255144,128541,0
"Erhaltet das Recht, Unterstadt beim Argentumturnier zu vertreten.","Champion von Unterstadt",,2787,-1,0,0,14941,0,10,0,28,255143,124730,0
"Erhaltet das Recht, alle Fraktionen der Völker der Horde beim Argentumturnier zu vertreten.","Champion der Horde",,2788,-1,0,0,14941,0,10,0,30,255132,125110,0
"Tretet dem 'Bier des Monats e.V.' bei.","Bier des Monats",,2796,-1,-1,0,162,1,10,0,5,133697,128570,0
"Schließt die unten aufgelisteten Nobelgarten-Erfolge ab.",Nobelgärtner,"Bonustitel: Der Noble",2797,-1,1,0,155,0,10,0,4,237000,127881,0
"Schließt die unten aufgelisteten Nobelgarten-Erfolge ab.",Nobelgärtner,"Bonustitel: Der Noble",2798,-1,0,0,155,0,10,0,5,237000,128575,0
"Erreicht bei allen Hordenfraktionen einen ehrfürchtigen Ruf und erlangt das Recht, jede von ihnen beim Argentumturnier zu repräsentieren.","Ehrfurchtgebietender Argentumchampion der Horde","Bonustitel: Kreuzfahrer. Schaltet die täglichen Argentumturnier-Quests für Kreuzfahrer frei.",2816,-1,0,2771,14941,0,10,0,32,255132,129708,0
"Erreicht bei allen Allianzfraktionen einen ehrfürchtigen Ruf und erlangt das Recht, jede von ihnen beim Argentumturnier zu repräsentieren.","Ehrfurchtgebietender Argentumchampion der Allianz","Bonustitel: Kreuzfahrer. Schaltet die täglichen Argentumturnier-Quests für Kreuzfahrer frei.",2817,-1,1,2770,14941,0,10,0,19,255130,132638,0
"Übertrefft beim Argentumturnier einen Verteter jeder Fraktion.","Ritter Sport",,2836,-1,-1,0,14941,0,10,0,4,135128,127890,0
"Siege über den Flammenleviathan (Ulduar, 10 Spieler)","Siege über den Flammenleviathan (Ulduar, 10 Spieler)",,2856,603,-1,0,14963,0,10,1,1,134155,129420,0
"Siege über Klingenschuppe (Ulduar, 10 Spieler)","Siege über Klingenschuppe (Ulduar, 10 Spieler)",,2857,603,-1,0,14963,0,10,1,2,134155,130348,0
"Siege über Ignis, Meister des Eisenwerks (Ulduar, 10 Spieler)","Siege über Ignis, Meister des Eisenwerks (Ulduar, 10 Spieler)",,2858,603,-1,0,14963,0,10,1,3,134155,132618,0
"Siege über XT-002 Dekonstruktor (Ulduar, 10 Spieler)","Siege über XT-002 Dekonstruktor (Ulduar, 10 Spieler)",,2859,603,-1,0,14963,0,10,1,4,134155,129424,0
"Siege über die Versammlung des Eisens (Ulduar, 10 Spieler)","Siege über die Versammlung des Eisens (Ulduar, 10 Spieler)",,2860,603,-1,0,14963,0,10,1,5,134155,128868,0
"Siege über Kologarn (Ulduar, 10 Spieler)","Siege über Kologarn (Ulduar, 10 Spieler)",,2861,603,-1,0,14963,0,10,1,6,134155,132927,0
"Siege über Hodir (Ulduar 10 Spieler)","Siege über Hodir (Ulduar 10 Spieler)",,2862,603,-1,0,14963,0,10,1,8,134155,128866,0
"Siege über Thorim (Ulduar 10 Spieler)","Siege über Thorim (Ulduar 10 Spieler)",,2863,603,-1,0,14963,0,10,1,9,134155,129997,0
"Siege über Freya (Ulduar 10 Spieler)","Siege über Freya (Ulduar 10 Spieler)",,2864,603,-1,0,14963,0,10,1,10,134155,132266,0
"Siege über Mimiron (Ulduar 10 Spieler)","Siege über Mimiron (Ulduar 10 Spieler)",,2865,603,-1,0,14963,0,10,1,11,134155,129426,0
"Siege über General Vezax (Ulduar, 10 Spieler)","Siege über General Vezax (Ulduar, 10 Spieler)",,2866,603,-1,0,14963,0,10,1,12,134155,128864,0
"Siege über Algalon den Beobachter (Ulduar 10 Spieler)","Siege über Algalon den Beobachter (Ulduar 10 Spieler)",,2867,603,-1,0,14963,0,10,1,14,134155,132620,0
"Siege über Auriaya (Ulduar, 10 Spieler)","Siege über Auriaya (Ulduar, 10 Spieler)",,2868,603,-1,0,14963,0,10,1,7,134155,132352,0
"Siege über Yogg-Saron (Ulduar, 10 Spieler)","Siege über Yogg-Saron (Ulduar, 10 Spieler)",,2869,603,-1,0,14963,0,10,1,13,134155,129428,0
"Siege über Emalon den Sturmwächter (Tausendwinter, 10 Spieler)","Siege über Emalon den Sturmwächter (Tausendwinter, 10 Spieler)",,2870,624,-1,0,14963,0,10,1,29,135836,132555,0
"Siege über den Flammenleviathan (Ulduar, 25 Spieler)","Siege über den Flammenleviathan (Ulduar, 25 Spieler)",,2872,603,-1,0,14963,0,10,1,15,134155,132557,0
"Siege über Klingenschuppe (Ulduar, 25 Spieler)","Siege über Klingenschuppe (Ulduar, 25 Spieler)",,2873,603,-1,0,14963,0,10,1,16,134155,129430,0
"Siege über Ignis, Meister des Eisenwerks (Ulduar, 25 Spieler)","Siege über Ignis, Meister des Eisenwerks (Ulduar, 25 Spieler)",,2874,603,-1,0,14963,0,10,1,17,134155,125866,0
"Siege über Kologarn (Ulduar, 25 Spieler)","Siege über Kologarn (Ulduar, 25 Spieler)",,2875,603,-1,0,14963,0,10,1,20,134155,130350,0
"Siege über Mimiron (Ulduar 25 Spieler)","Siege über Mimiron (Ulduar 25 Spieler)",,2879,603,-1,0,14963,0,10,1,25,134155,126435,0
