ID,Description_lang,Parent,Amount,Operator,CriteriaID,OrderIndex,Flags
128162,"Matando tempo",128130,0,0,7516,0,0
128163,"Sem sumição",128130,0,0,7581,0,0
128164,"Bora! Bora!",128130,0,0,7501,0,0
128165,"Caos Âmbar",128130,0,0,7527,0,0
128166,"Cobras... odeio cobras!",128130,0,0,7514,0,0
128167,"O incrível Hulk",128130,0,0,7521,0,0
128168,"Testemunha ocular",128130,0,0,7499,0,0
128170,"Pedra de Vida (1)",128169,0,0,4723,0,0
128171,"Pedra de Vida Mestre (1)",128169,0,0,4735,0,0
128172,"Pedra de Vida Inferior (2)",128169,0,0,4727,0,0
128173,"Pedra de Vida Maior (0)",128169,0,0,4719,0,0
128174,"Pedra de Vida Maior (1)",128169,0,0,4720,0,0
128175,"Pedra de Vida (2)",128169,0,0,4724,0,0
128176,"Pedra de Vida Elevada (1)",128169,0,0,4729,0,0
128177,"Pedra de Vida Menor (1)",128169,0,0,4732,0,0
128178,"Pedra de Vida Menor (2)",128169,0,0,4733,0,0
128179,"Pedra de Vida Mestre (2)",128169,0,0,4736,0,0
128180,"Pedra de Vida Elevada (2)",128169,0,0,4730,0,0
128181,"Pedra de Vida Menor (0)",128169,0,0,4731,0,0
128182,"Pedra de Vida Maior (2)",128169,0,0,4721,0,0
128183,"Pedra de Vida (0)",128169,0,0,4722,0,0
128184,"Pedra de Vida Demoníaca",128169,0,0,9045,0,0
128185,"Pedra de Vida Vil",128169,0,0,9049,0,0
128186,"Pedra de Vida Demoníaca",128169,0,0,9044,0,0
128189,"Pedra de Vida Vil",128169,0,0,9041,0,0
128190,"Pedra de Vida Vil",128169,0,0,9042,0,0
128194,"Pedra de Vida Elevada (0)",128169,0,0,4728,0,0
128195,"Pedra de Vida Mestre (0)",128169,0,0,4734,0,0
128196,"Pedra de Vida Inferior (0)",128169,0,0,4725,0,0
128197,"Pedra de Vida Demoníaca",128169,0,0,9046,0,0
128198,"Pedra de Vida Inferior (1)",128169,0,0,4726,0,0
128201,"Exaltado pela Expedição Valentia",128200,42000,0,5339,0,0
128202,"Exaltado pela Cruzada Argêntea",128200,42000,0,4737,0,0
128203,"Exaltado pelos Cavaleiros da Lâmina de Ébano",128200,42000,0,4743,0,0
128204,"Exaltado pela Ofensiva Brado Guerreiro",128200,42000,0,5324,0,0
128205,"Exaltado pelos Kalu'ak",128200,42000,0,4738,0,0
128206,"Exaltado pelos Oráculos",128200,42000,0,4740,0,0
128207,"Exaltado pelo Kirin Tor",128200,42000,0,4742,0,0
128208,"Exaltado pela Mão da Vingança",128200,42000,0,5325,0,0
128209,"Exaltado pelo Pacto de Prata",128200,42000,0,5340,0,0
128210,"Exaltado pelos Taunka",128200,42000,0,5326,0,0
128211,"Exaltado pela Aliança do Repouso das Serpes",128200,42000,0,4741,0,0
128212,"Exaltado pela Tribo Feralma",128200,42000,0,4739,0,0
128213,"Exaltado pela Liga dos Exploradores",128200,42000,0,5341,0,0
128215,"Estilhaço Dimensional",128214,1,0,3251,0,0
128217,"Total de peças de ouro como recompensa de missões",128216,0,0,4092,0,8
128219,"General Drakkisath",128218,1,0,3268,0,0
128221,Cascuda,128220,1,0,9369,0,0
128222,Escorpião,128220,1,0,9370,0,0
128223,Cobra,128220,1,0,9371,0,0
128224,Áspide,128220,1,0,9358,0,0
128225,"Besouro Dourado",128220,1,0,9363,0,0
128226,"Aranha de Cristal",128220,1,0,9359,0,0
128227,"Verme Devorador",128220,1,0,9360,0,0
128228,"Besouro de Fogo",128220,1,0,9361,0,0
128229,"Rato de Fiorde",128220,1,0,9362,0,0
128230,Larva,128220,1,0,9364,0,0
128231,Verme,128220,1,0,9365,0,0
128232,Caninana,128220,1,0,9366,0,0
128233,Camundongo,128220,1,0,9367,0,0
128234,Rato,128220,1,0,9368,0,0
128235,Aranha,128220,1,0,9372,0,0
128236,"Rato dos Esgotos",128220,1,0,9373,0,0
128237,"Rato de Zul'Drak",128220,1,0,9374,0,0
128238,Esquilo,128220,1,0,9818,0,0
128240,Repugnaz,128239,1,0,5113,0,0
128242,"Lebre Ártica",128241,1,0,9299,0,0
128243,"Marmota Boreana",128241,1,0,9300,0,0
128244,"Pinguim do Fiorde",128241,1,0,9301,0,0
128245,"Peru do Fiorde",128241,1,0,9302,0,0
128246,"Pinguim da Geleira",128241,1,0,9303,0,0
128247,Esquilo-cinzento,128241,1,0,9304,0,0
128248,Saparrão,128241,1,0,9305,0,0
128249,"Caranguejo de Lava",128241,1,0,9306,0,0
128250,"Gambá Montanhês",128241,1,0,9307,0,0
128251,"Sapo Malandro",128241,1,0,9308,0,0
128252,"Bicante de Sholazar",128241,1,0,9309,0,0
128253,"Pinguim da Tundra",128241,1,0,9310,0,0
128254,Lebre,128241,1,0,3753,0,0
128256,"Nível de Encantamento",128255,450,0,5567,0,1
128258,"Demolidor de Invérnia",128257,1,0,9179,0,0
128259,"Máquina de Cerco de Invérnia",128257,1,0,9180,0,0
128260,"Canhão da Torre de Invérnia",128257,1,0,9181,0,0
128261,"Catapulta de Invérnia",128257,1,0,9178,0,0
128263,"Leviatã Flamejante",128262,1,0,10061,0,2
128265,"Guardião de Meridianos Éregos",128264,1,0,7323,0,2
128267,"Urso Marrom Encouraçado",128266,0,0,7368,0,2
128268,"Urso Marrom Encouraçado",128266,0,0,7369,0,2
128270,"Rei Ymiron",128269,1,0,7598,0,2
128272,Thaddius,128271,1,0,7152,0,2
128274,"Moeda de Prata de Alleria",128273,1,0,7464,0,0
128275,"Moeda de Prata de Antônidas",128273,1,0,7465,0,0
128276,"Moeda de Prata de Fandral Guenelmo",128273,1,0,7467,0,0
128277,"Moeda de Prata do Rei Varian Wrynn",128273,1,0,7472,0,0
128278,"Moeda de Prata do Grão-faz-tudo Mekkatorque",128273,1,0,7468,0,0
128279,"Moeda de Prata do Arcanista Doan",128273,1,0,7466,0,0
128280,"Moeda de Prata de Muradin Barbabronze",128273,1,0,7475,0,0
128281,"Moeda de Prata do Rei Terenas Menethil",128273,1,0,7471,0,0
128282,"Moeda de Prata de Maiev Cantonegro",128273,1,0,7473,0,0
128283,"Moeda de Prata do Príncipe Magni Barbabronze",128273,1,0,7476,0,0
128284,"Moeda de Prata de Aegwynn",128273,1,0,7463,0,0
128285,"Moeda de Prata de Hadggar ",128273,1,0,7469,0,0
128286,"Moeda de Prata do Rei Anasterian Andassol",128273,1,0,7470,0,0
128287,"Moeda de Prata de Medivh",128273,1,0,7474,0,0
128288,"Moeda de Prata de Camponês",128273,1,0,7477,0,0
128289,"Balança esse pompom - Critérios",0,0,4,0,0,0
128290,Draenei,128289,1,0,9143,8,0
128291,Humano,128289,1,0,9144,0,0
128292,Anão,128289,1,0,9145,1,0
128293,Gnomo,128289,1,0,9146,2,0
128294,Orc,128289,1,0,9148,9,0
128295,Tauren,128289,1,0,9149,4,0
128296,Troll,128289,1,0,9150,5,0
128297,Morto-vivo,128289,1,0,9151,6,0
128298,"Elfo Sangrento",128289,1,0,9124,7,0
128299,"Elfo Noturno",128289,1,0,9147,3,0
128300,"Matar todos os chefes de Naxxramas (10N) sem ninguém morrer em um único vínculo de raide.",0,1,8,0,0,2
128301,Kel'Thuzad,128300,1,0,7617,3,2
128302,"Os Quatro Cavaleiros",128300,1,0,13237,4,2
128303,Maexxna,128300,1,0,13238,1,2
128304,Repugnaz,128300,1,0,13239,2,2
128305,Thaddius,128300,1,0,13240,0,2
128307,Thaddius,128306,1,0,7165,0,2
128309,"Destruir 5 veículos, usando uma torreta, em uma mesma batalha",128308,5,0,7628,0,1
128311,"Pegue o gato!",128310,0,0,7656,0,0
128312,"Anciente Protetor",128310,0,0,7664,0,0
128313,"Protetor do Pátio dos Ancestrais",128310,0,0,7665,0,0
128314,"Tomar a Praia",128310,0,0,7655,0,0
128315,Paredemolidor,128310,0,0,7657,0,0
128316,"Nem mesmo um arranhão",128310,0,0,7659,0,0
128317,"Veterano da artilharia",128310,0,0,7660,0,0
128318,Larga!,128310,0,0,7662,0,0
128319,"Defesa dos Ancestrais",128310,0,0,7742,0,0
128320,"Especialista da artilharia",128310,0,0,7661,0,0
128321,"Especialista em explosivos",128310,0,0,7658,0,0
128322,"Larga agora!",128310,0,0,7663,0,0
128323,"Veterano da Baía dos Ancestrais",128310,0,0,7654,0,0
128325,"Matar Skadi, o Impiedoso, no modo Heroico",128324,1,0,7595,0,2
128327,"Leviatã Flamejante",128326,1,0,10058,0,2
128329,Rompeaço,128328,1,0,10084,0,2
128331,Xevozz,128330,1,0,8798,0,0
128332,Lavanthor,128330,1,0,8799,0,0
128333,Icoron,128330,1,0,8800,0,0
128334,"Zuramat, o Obliterador",128330,1,0,8801,0,0
128335,Erekem,128330,1,0,8802,0,0
128336,Moragg,128330,1,0,8803,0,0
128337,"Ingvar, o Ladravaz",128330,1,0,5621,0,0
128338,Magareph,128330,1,0,5467,0,0
128339,"Rei Moso",128330,1,0,5445,0,0
128340,"Novos, o Evocador",128330,1,0,5444,0,0
128341,"Ancião Nadox",128330,1,0,5440,0,0
128342,"O Profeta Tharon'ja",128330,1,0,5625,0,0
128343,"Colosso Drakkari",128330,1,0,5450,0,0
128344,"Grã-feiticeira Telestra",128330,1,0,5381,0,0
128345,"Príncipe Taldaram",128330,1,0,5439,0,0
128346,"General Bjarngrim",128330,1,0,5455,0,0
128347,"Skadi, o Impiedoso",128330,1,0,5463,0,0
128348,"Salramm, o Esculpecarne",128330,1,0,5469,0,0
128349,Hadronox,128330,1,0,5437,0,0
128350,Anub'arak,128330,1,0,5623,0,0
128351,"Príncipe Keleseth",128330,1,0,5377,0,0
128352,"Skarvald, o Construtor",128330,1,0,5378,0,0
128353,"Dalronn, o Controlador",128330,1,0,5379,0,0
128354,Anômalus,128330,1,0,5382,0,0
128355,"Ormorok, o Molda-árvores",128330,1,0,5383,0,0
128356,Keristrasza,128330,1,0,5622,0,0
128357,Gal'darah,128330,1,0,5627,0,0
128358,"Donzela da Mágoa",128330,1,0,5452,0,0
128359,Cristallos,128330,1,0,5453,0,0
128360,"Lorde-mago Urom",128330,1,0,5460,0,0
128361,"Varos Galganuvens",128330,1,0,5461,0,0
128362,"Rei Ymiron",128330,1,0,5631,0,0
128363,"Svala Morbecripta",128330,1,0,5465,0,0
128364,"Jedoga Buscassombra",128330,1,0,5441,0,0
128365,"Sionnir, o Molda-ferro",128330,1,0,5628,0,0
128366,"Gortok Cascoclaro",128330,1,0,5466,0,0
128367,"Crono-lorde Éon",128330,1,0,5468,0,0
128368,Cyanigosa,128330,1,0,5626,0,2
128369,Slad'ran,128330,1,0,5448,0,0
128370,Ionar,128330,1,0,5456,0,0
128371,Volkhan,128330,1,0,5457,0,0
128372,Loken,128330,1,0,5629,0,0
128373,"Drakos, o Interrogador",128330,1,0,5459,0,0
128374,"Arauto Volazj",128330,1,0,5624,0,0
128375,Trollogro,128330,1,0,5443,0,0
128376,Murabi,128330,1,0,5449,0,0
128377,"Krik'thir, o Vigia do Pórtico",128330,1,0,5436,0,0
128378,"Guardião de Meridianos Éregos",128330,1,0,5630,0,0
128379,Mal'Ganis,128330,1,0,6432,0,0
128380,"Confessora Argêntea Albamecha",128330,1,0,13312,0,0
128381,"Eadric, o Puro",128330,1,0,13313,0,0
128382,"O Cavaleiro Negro",128330,1,0,13314,0,0
128383,"King Maia",128330,1,0,13315,0,0
128384,"Devoradora de Almas",128330,1,0,13316,0,0
128385,"Mestre Forjador Criomal",128330,1,0,13317,0,0
128386,Ick,128330,1,0,13318,0,0
128387,"Senhor do Flagelo Tyrannus",128330,1,0,13319,0,0
128388,Falric,128330,1,0,13320,0,0
128389,Marwyn,128330,1,0,13321,0,0
128390,"O Lich Rei",128330,1,0,13323,0,0
128392,"Robô-foguete de Corda",128391,0,0,6350,0,2
128393,"Robô-foguete de Corda",128391,1,0,6349,0,2
128394,"Robô-foguete de Corda",128391,1,0,6250,0,2
128396,"Chapada Nuvem Vermelha",128395,700,0,7897,0,3
128397,"Covil de Onyxia",128395,700,0,6116,0,3
128398,Darnassus,128395,700,0,9221,0,3
128399,Exodar,128395,700,0,9222,0,3
128400,"Cavernas do Tempo",128395,700,0,9243,0,3
128401,"Ilha Névoa Lazúli",128395,700,0,6102,0,3
128402,"Vale Ammen",128395,700,0,8099,0,3
128403,Umbravale,128395,700,0,7898,0,3
128404,"Profundezas Negras",128395,700,0,6103,0,3
128405,Feralas,128395,700,0,6111,0,3
128406,"Vale das Provações",128395,700,0,7896,0,3
128407,"Ponto de Impacto",128395,700,0,7899,0,3
128408,Mulgore,128395,700,0,6115,0,3
128409,"Cavernas Ígneas",128395,700,0,6118,0,3
128410,"Urzal dos Mortos",128395,700,0,6119,0,3
128411,"Ruínas de Ahn'Qiraj",128395,700,0,6121,0,3
128412,Silithus,128395,700,0,6123,0,3
128413,"Penhasco do Trovão",128395,700,0,6131,0,3
128414,"Ilha Névoa Rubra",128395,700,0,6104,0,3
128415,Hibérnia,128395,700,0,6134,0,3
128416,Maraudon,128395,700,0,6113,0,3
128417,"Clareira da Lua",128395,700,0,6114,0,3
128418,"Domínio de Plumaluna",128395,700,0,6138,0,3
128419,"Costa Negra",128395,700,0,6105,0,3
128420,Desolação,128395,700,0,6106,0,3
128421,"Gládio Cruel",128395,700,0,6107,0,3
128422,Durotar,128395,700,0,6108,0,3
128423,"Selva Maleva",128395,700,0,6110,0,3
128424,"Domínio dos Presamatos",128395,700,0,6137,0,3
128425,"Vila de Rut'theran",128395,700,0,6139,0,3
128426,Zul'Farrak,128395,700,0,6135,0,3
128427,"Pântano Vadeoso",128395,700,0,6109,0,3
128428,"Caverna Ululante",128395,700,0,6133,0,3
128429,"Rio Furiaustral",128395,700,0,6125,0,3
128430,"Cordilheira das Torres de Pedra",128395,700,0,6126,0,3
128431,Tanaris,128395,700,0,6127,0,3
128432,Teldrassil,128395,700,0,6128,0,3
128433,Sertões,128395,700,0,6129,0,3
128434,"Mil Agulhas",128395,700,0,6130,0,3
128435,"Ilha Alcaz",128395,700,0,6136,0,3
128436,"Urzal dos Tuscos",128395,700,0,6120,0,3
128437,Ahn'Qiraj,128395,700,0,6099,0,3
128438,"Vale Gris",128395,700,0,6100,0,3
128439,Azshara,128395,700,0,6101,0,3
128440,"Portões de Ahn'Qiraj",128395,700,0,6112,0,3
128441,Orgrimmar,128395,700,0,6117,0,3
128442,"Cratera Un'Goro",128395,700,0,6132,0,3
128444,"Historiador de Terralém",128443,0,0,6145,0,0
128445,"Historiador dos Reinos do Leste",128443,0,0,6143,0,0
128446,"Historiador de Kalimdor",128443,0,0,6144,0,0
128447,"Historiador de Nortúndria",128443,0,0,6146,0,0
128449,"Leviatã Flamejante",128448,1,0,10075,0,2
128451,"Leviatã Flamejante",128450,1,0,10079,0,2
128453,Kologarn,128452,1,0,10095,0,2
128455,Vezax,128454,1,0,10451,0,2
128457,"Campeão de Luaprata",128456,1,0,9785,0,2
128459,"Honrado pelos Bucaneiros da Vela Sangrenta",128458,9000,0,8818,0,0
128460,"Exaltado por Geringontzan",128458,42000,0,8821,0,0
128461,"Exaltado pela Vila Catraca.",128458,42000,0,8822,0,0
128462,"Exaltado pela Feira de Negraluna",128458,42000,0,8823,0,0
128463,"Exaltado por Corvoforte",128458,42000,0,8824,0,0
128464,"Exaltado por Shen'dralar",128458,42000,0,8825,0,0
128465,"Exaltado por Visteterna",128458,42000,0,8820,0,0
128466,"Exaltado pela Angra do Butim",128458,42000,0,8819,0,0
128468,"Ermo das Serpes",128467,0,0,3906,0,0
128469,"Serra Gris",128467,0,0,3907,0,0
128470,Zul'Drak,128467,0,0,3908,0,0
128471,"Bacia Sholazar",128467,0,0,3909,0,0
128472,"Picos Tempestuosos",128467,0,0,3910,0,0
128473,"Coroa de Gelo",128467,0,0,3911,0,0
128474,"Tundra Boreana",128467,0,0,3904,0,0
128475,"Floresta do Canto Cristalino",128467,0,0,5298,0,0
128476,"Fiorde Uivante",128467,0,0,3905,0,0
128478,"Sartharion, o Guardião de Ônix",128477,1,0,5139,0,0
128480,"Vitórias no Ringue dos Valorosos",128479,0,0,5737,0,0
128481,"Vitórias na Lâmina Afiada",128479,0,0,5739,0,0
128482,"Vitórias nos Esgotos de Dalaran",128479,0,0,5738,0,0
128483,"Vitórias em Nagrand",128479,0,0,5735,0,0
128484,"Vitórias nas Ruínas de Lordaeron",128479,0,0,5736,0,0
128486,"Bolo de Chocolate Delicioso",128485,1,0,6654,0,0
128487,"Rosquinha de Dalaran",128485,1,0,6657,0,0
128488,"Fatia de Bolo Adorável",128485,1,0,6655,0,0
128489,"Sorvete de Morango de Tigule e Foror",128485,1,0,6651,0,0
128490,"Bolinho Saboroso",128485,1,0,6652,0,0
128491,"Bolo Veludo Vermelho",128485,1,0,6653,0,0
128492,"Brownie de Dalaran",128485,1,0,6656,0,0
128494,"Rei Ymiron",128493,1,0,6659,0,2
128496,"Prêmios de Culinária de Dalaran vencidos",128495,0,0,7262,0,0
128498,"Sartharion, o Guardião de Ônix",128497,1,0,5139,0,2
128500,"Corrida dos Rasga-céu",128499,1,0,5815,0,2
128502,"Tabardo do Competidor",128501,1,0,5812,0,2
128504,"Arcavon, o Vigia de Pedra",128503,1,0,8745,0,2
128506,"Inscrições conhecidas",128505,0,0,6389,0,0
128507,"Inscrições conhecidas",128505,0,0,7227,0,0
128509,"Receitas de culinária conhecidas",128508,0,0,7221,0,0
128510,"Receitas de culinária conhecidas",128508,0,0,6393,0,0
128512,"O vale-tudo de sangue",128511,1,0,2005,0,2
128514,Anub'Rekhan,128513,1,0,5111,0,0
128516,Thaddius,128515,1,0,5119,0,0
128518,"<NYI> Need to hook up event",128517,1,0,5121,0,0
128519,"Os Quatro Cavaleiros",128517,1,0,7805,0,0
128521,Kel'Thuzad,128520,1,0,5136,0,2
128523,"Ancião Lunaro nas Ruínas de Tethys",128522,1,0,5149,0,0
128524,"Ancião Lobo Azul em Invérnia",128522,1,0,5150,0,0
128525,"Ancião Arp na DruiPA",128522,1,0,5145,0,0
128526,"Ancião Wanikaya nas Cachoeiras de Voz-da-chuva",128522,1,0,5148,0,0
128527,"Ancião Thoim no Porto Moa'ki",128522,1,0,5154,0,0
128528,"Ancião Pelo Pardo no K3",128522,1,0,5155,0,0
128529,"Ancião Beldak na Brigada de Cerro Oeste",128522,1,0,5142,0,0
128530,"Ancião Barbarrocha no Refúgio do Petrenedo",128522,1,0,5156,0,0
128531,"Ancião Whurain na Aldeia Oneqwah",128522,1,0,5158,0,0
128532,"Ancião Tauros em Zim'Torga",128522,1,0,5151,0,0
128533,"Ancião Guarda Céu no Martelo de Agmar",128522,1,0,5159,0,0
128534,"Ancião Muraco na Aldeia Tunka'lo",128522,1,0,5160,0,0
128535,"Ancião Sardis na Bastilha Valentia",128522,1,0,5141,0,0
128536,"Ancião Pamuya na Fortaleza Brado Guerreiro",128522,1,0,5157,0,0
128537,"Ancião Morthie no Recanto das Estrelas",128522,1,0,5143,0,0
128538,"Ancião Fargal na Fortaleza Gelada",128522,1,0,5144,0,0
128539,"Ancião Sandrene no Giroporto do Lago",128522,1,0,5147,0,0
128540,"Ancião Northal no Escudo de Transitus",128522,1,0,5146,0,0
128542,"Campeão do Penhasco do Trovão",128541,1,0,9786,0,2
128544,"Leviatã Flamejante",128543,1,0,10424,0,2
128545,"Leviatã Flamejante",128543,1,0,10425,0,2
128546,"Leviatã Flamejante",128543,1,0,10091,0,2
128548,"Algalon, o Observador",128547,1,0,10566,0,0
128550,Yogg-Saron,128549,1,0,9967,0,0
128552,Gal'darah,128551,1,0,7583,0,2
128554,"Matar Maexxna em até 20 minutos após a morte de Anub'Rekhan.",128553,1,0,7129,0,2
128556,Moragg,128555,1,0,7142,0,0
128557,"Zuramat, o Obliterador",128555,1,0,7140,0,0
128558,Lavanthor,128555,1,0,7138,0,0
128559,Xevozz,128555,1,0,7137,0,0
128560,Icoron,128555,1,0,7139,0,0
128561,Erekem,128555,1,0,7141,0,0
128563,"Campeão de Luaprata",128562,1,0,9785,0,0
128564,"Exaltado por Luaprata",128562,42000,0,5317,0,0
128566,"Exaltado pelo Penhasco do Trovão",128565,42000,0,5315,0,0
128567,"Campeão do Penhasco do Trovão",128565,1,0,9786,0,0
128569,"Tabardo do Protetor",128568,1,0,7382,0,2
128571,,128570,1,0,9859,0,2
128572,,128570,1,0,9860,0,2
128573,,128570,1,0,9861,0,2
128574,,128570,1,0,9862,0,2
128576,"Achei um!",128575,0,0,9863,0,0
128577,Chocólatra,128575,0,0,9864,0,0
128578,"Coelhinho, se eu fosse como tu...",128575,0,0,9865,0,0
128579,"Casinho de Primavera",128575,0,0,9874,0,0
128580,"Jardim nobre",128575,0,0,9875,0,0
128581,"Shake Your Bunny-Maker",128575,0,0,9868,0,0
128582,"Rosa do deserto",128575,0,0,9869,0,0
128583,"Splish splash",128575,0,0,9870,0,0
128585,"Receitas de fundição conhecidas",128584,0,0,10518,0,0
128586,"Receitas de fundição conhecidas",128584,0,0,10519,0,0
128588,"Subir para o nível 40.",128587,40,0,5212,0,2
128589,"Aprender Segunda Especialização de Talentos.",128587,1,0,9619,0,2
128591,"Máquina de Cerco Resgatada",128590,1,0,10050,0,0
128592,"Demolidor Resgatado",128590,1,0,10051,0,0
128593,"Motoca Resgatada",128590,1,0,10049,0,0
128595,"Vencer na Ravina Brado Guerreiro em menos de 7 minutos",128594,1,0,758,0,2
128597,"Partidas no Ringue dos Valorosos",128596,0,0,8594,0,0
128599,"Campeão de Darnassus",128598,1,0,9773,0,0
128600,"Exaltado por Darnassus",128598,42000,0,5328,0,0
128602,"Campeão de Sen'jin",128601,1,0,9784,0,0
128603,"Exaltado pelos Trolls Lançanegra",128601,42000,0,5313,0,0
128605,"Campeão de Gnomeregan",128604,1,0,9775,0,0
128606,"Exaltado pelos Exilados de Gnomeregan",128604,42000,0,5329,0,0
128608,Thaddius,128607,1,0,7604,0,2
128610,"Aracnofobia (25 jogadores)",128609,0,0,7539,13,0
128611,"O mestre mandou descer o sarrafo (25 jogadores)",128609,0,0,7542,0,0
128612,"Não me contchólo! (25 jogadores)",128609,0,0,7621,1,0
128613,Imortal,128609,0,0,7603,2,0
128614,"Denyin' the Scion (25 player)",128609,0,0,7575,3,0
128615,"Retalhação (25 jogadores)",128609,0,0,7540,4,0
128616,"Unidos morreremos (25 jogadores)",128609,0,0,7619,5,0
128617,"Dança com fogos (25 jogadores)",128609,0,0,7541,6,0
128618,"Tua eternidade tá assando (25 jogadores)",128609,0,0,7544,7,0
128619,"Chocante! (25 jogadores)",128609,0,0,7607,8,0
128622,"Fogo no rabo (25 jogadores)",128609,0,0,7546,9,0
128623,"A queda do Tecencantos (25 jogadores)",128609,0,0,7543,10,0
128624,"Em um copo 100 gelo (25 jogadores)",128609,0,0,7569,11,0
128626,"Além da imaginação (25 jogadores)",128609,0,0,7547,12,0
128628,"Obter 10 montarias",128627,10,0,4787,0,1
128630,"Obter 50 montarias",128629,50,0,4787,0,1
128632,Repugnaz,128631,1,0,5131,0,0
128634,"Tabardo da Aurora Argêntea",128633,1,0,7493,0,2
128636,"Moeda de Ouro de Uther, o Arauto da Luz",128635,1,0,7258,0,0
128637,"Moeda de Ouro de Arquimonde",128635,1,0,7245,0,0
128638,"Moeda de Ouro de Arugal",128635,1,0,7247,0,0
128639,"Moeda de Ouro de Brann Barbabronze",128635,1,0,7248,0,0
128640,"Moeda de Ouro de Crona",128635,1,0,7249,0,0
128641,"Moeda de Ouro de Teron",128635,1,0,7255,0,0
128642,"Moeda de Ouro de Thrall",128635,1,0,7256,0,0
128643,"Moeda de Ouro de Anduin Wrynn",128635,1,0,7244,0,0
128644,"Moeda de Ouro de Sylvana Correventos",128635,1,0,7254,0,0
128645,"Moeda de Ouro de Kael'thas Andassol",128635,1,0,7253,0,0
128646,"Moeda de Ouro de Arthas",128635,1,0,7246,0,0
128647,"Moeda de Ouro da Grã-senhora Jaina Proudmore",128635,1,0,7251,0,0
128648,"Moeda de Ouro de Tirion Fordring",128635,1,0,7257,0,0
128649,"Moeda de Ouro da Lady Katrana Prestor",128635,1,0,7252,0,0
128650,"Moeda de Ouro de Kel'Thuzad",128635,1,0,7250,0,0
128652,"Campeão de Luaprata",128651,0,0,9675,0,0
128653,"Campeão de Orgrimmar",128651,0,0,9673,0,0
128654,"Campeão de Sen'jin",128651,0,0,9674,0,0
128655,"Campeão da Cidade Baixa",128651,0,0,9676,0,0
128656,"Campeão do Penhasco do Trovão",128651,0,0,9677,0,0
128658,Yogg-Saron,128657,1,0,10410,0,2
128660,Yogg-Saron,128659,1,0,10409,0,2
128662,"100 Prêmios de Culinária de Dalaran",128661,100,0,7262,0,1
128664,"Ravina Brado Guerreiro",128663,0,0,5538,0,0
128665,"Vale Alterac",128663,0,0,5536,0,0
128666,"Bacia Arathi",128663,0,0,5537,0,0
128667,"Olho da Tormenta",128663,0,0,5539,0,0
128668,"Baía dos Ancestrais",128663,0,0,5540,0,0
128669,"Ilha da Conquista",128663,0,0,13254,0,0
128671,"Saquear 100 Lascas do Guardião de Pedra",128670,100,0,7403,0,1
128673,Vezax,128672,1,0,10462,0,2
128675,Thorim,128674,1,0,10561,0,0
128676,Freya,128674,1,0,10563,0,0
128677,Mimiron,128674,1,0,9963,0,0
128678,Hodir,128674,1,0,10562,0,0
128680,"Torreta de Leviatã",128679,1,0,10620,0,2
128682,"Leviatã Flamejante",128681,1,0,10056,0,2
128684,"Só Sifor juntinho",128683,0,0,10107,0,0
128685,"Bate, bate, bate na madeira",128683,0,0,10108,0,0
128686,"Uma luz na escuridão",128683,0,0,10112,0,0
128687,Desarmado,128683,0,0,10105,0,0
128688,"Anão bem passado",128683,0,0,10101,0,0
128689,"Eu escolho você, Rompeaço",128683,0,0,10104,0,0
128690,"Beleza rara",128683,0,0,10106,0,0
128691,"Amo cheiro de Saronita pela manhã",128683,0,0,10110,0,0
128692,"Velha dos gatos",128683,0,0,10111,0,0
128693,Desilusão,128683,0,0,10103,0,0
128694,Orbit-uário,128683,0,0,10100,0,0
128695,"Mais carvão na churrasqueira",128683,0,0,10102,0,0
128696,"Bombeiro voluntário",128683,0,0,10464,0,0
128698,"Campeão de Darnassus",128697,1,0,9773,0,2
128700,,128699,1,0,10222,0,2
128702,Keristrasza,128701,1,0,7315,0,2
128704,"Barriga Ruim",128703,1,0,2070,0,2
128707,"Vencer 10 partidas de arena sem perder",128706,10,0,2408,0,1
128709,"Alcançar um total de 100.000 jogadores abatidos honrosamente",128708,100000,0,9160,0,1
128711,"Matar 100 Zumbis Reanimados em 1 minuto",128710,100,0,7180,0,1
128713,"25 Prêmios de Culinária de Dalaran",128712,25,0,7262,0,1
128715,"10 Prêmios de Culinária de Dalaran",128714,10,0,7262,0,1
128717,"Prêmio de Culinária de Dalaran",128716,1,0,7262,0,2
128719,"Chutando cachorro morto",128718,1,0,7282,0,0
128720,"Partes Apartadas",128718,1,0,7279,0,0
128721,"Vida ou morte",128718,1,0,7280,0,0
128722,"Conserte o retalhador",128718,1,0,7281,0,0
128723,"Você já foi à baía?",128718,1,0,7283,0,0
128724,"Escaramuça no Rio Negro",128718,1,0,7278,0,0
128725,"Abaixo a capitão Zorna!",128718,1,0,7284,0,0
128726,"Ô fumacê, fumacê",128718,1,0,7285,0,0
128727,"Cavalgando o foguete vermelho",128718,1,0,7286,0,0
128729,Hodir,128728,1,0,10229,0,2
128730,Hodir,128728,1,0,10238,0,2
128731,Hodir,128728,1,0,10239,0,2
128733,"Saquear 1000 Lascas do Guardião de Pedra",128732,1000,0,7403,0,1
128735,Freya,128734,1,0,10394,0,2
128736,Freya,128734,1,0,10395,0,2
128738,Kologarn,128737,1,0,10286,0,2
128740,"Novos, o Evocador",128739,1,0,7361,0,2
128742,"Sartharion, o Guardião de Ônix",128741,1,0,7330,0,2
